Count_Id,Year_Wk,Year,Month,Week_Number,Project,Date,Stlhd,TempC
19900315,1990_11,1990,3,11,Bonneville,3/15/1990,27.0,6.7
19900316,1990_11,1990,3,11,Bonneville,3/16/1990,44.0,7.2
19900317,1990_11,1990,3,11,Bonneville,3/17/1990,36.0,6.7
19900318,1990_12,1990,3,12,Bonneville,3/18/1990,60.0,7.2
19900319,1990_12,1990,3,12,Bonneville,3/19/1990,46.0,7.8
19900320,1990_12,1990,3,12,Bonneville,3/20/1990,84.0,7.8
19900321,1990_12,1990,3,12,Bonneville,3/21/1990,67.0,7.8
19900322,1990_12,1990,3,12,Bonneville,3/22/1990,52.0,7.8
19900323,1990_12,1990,3,12,Bonneville,3/23/1990,83.0,7.2
19900324,1990_12,1990,3,12,Bonneville,3/24/1990,68.0,7.8
19900325,1990_13,1990,3,13,Bonneville,3/25/1990,60.0,7.8
19900326,1990_13,1990,3,13,Bonneville,3/26/1990,85.0,7.8
19900327,1990_13,1990,3,13,Bonneville,3/27/1990,54.0,7.8
19900328,1990_13,1990,3,13,Bonneville,3/28/1990,56.0,7.8
19900329,1990_13,1990,3,13,Bonneville,3/29/1990,43.0,7.8
19900330,1990_13,1990,3,13,Bonneville,3/30/1990,53.0,7.8
19900331,1990_13,1990,3,13,Bonneville,3/31/1990,48.0,7.8
19900401,1990_14,1990,4,14,Bonneville,4/1/1990,108.0,7.8
19900402,1990_14,1990,4,14,Bonneville,4/2/1990,57.0,7.8
19900403,1990_14,1990,4,14,Bonneville,4/3/1990,93.0,8.3
19900404,1990_14,1990,4,14,Bonneville,4/4/1990,98.0,8.9
19900405,1990_14,1990,4,14,Bonneville,4/5/1990,89.0,9.4
19900406,1990_14,1990,4,14,Bonneville,4/6/1990,83.0,9.4
19900407,1990_14,1990,4,14,Bonneville,4/7/1990,67.0,9.4
19900408,1990_15,1990,4,15,Bonneville,4/8/1990,78.0,9.4
19900409,1990_15,1990,4,15,Bonneville,4/9/1990,76.0,9.4
19900410,1990_15,1990,4,15,Bonneville,4/10/1990,107.0,9.4
19900411,1990_15,1990,4,15,Bonneville,4/11/1990,64.0,10.0
19900412,1990_15,1990,4,15,Bonneville,4/12/1990,72.0,10.0
19900413,1990_15,1990,4,15,Bonneville,4/13/1990,114.0,10.0
19900414,1990_15,1990,4,15,Bonneville,4/14/1990,88.0,10.6
19900415,1990_16,1990,4,16,Bonneville,4/15/1990,106.0,10.6
19900416,1990_16,1990,4,16,Bonneville,4/16/1990,97.0,11.1
19900417,1990_16,1990,4,16,Bonneville,4/17/1990,96.0,11.7
19900418,1990_16,1990,4,16,Bonneville,4/18/1990,90.0,11.7
19900419,1990_16,1990,4,16,Bonneville,4/19/1990,118.0,11.7
19900420,1990_16,1990,4,16,Bonneville,4/20/1990,74.0,11.7
19900421,1990_16,1990,4,16,Bonneville,4/21/1990,97.0,12.2
19900422,1990_17,1990,4,17,Bonneville,4/22/1990,87.0,12.2
19900423,1990_17,1990,4,17,Bonneville,4/23/1990,83.0,12.2
19900424,1990_17,1990,4,17,Bonneville,4/24/1990,77.0,12.2
19900425,1990_17,1990,4,17,Bonneville,4/25/1990,68.0,12.2
19900426,1990_17,1990,4,17,Bonneville,4/26/1990,75.0,12.2
19900427,1990_17,1990,4,17,Bonneville,4/27/1990,74.0,12.2
19900428,1990_17,1990,4,17,Bonneville,4/28/1990,79.0,12.2
19900429,1990_18,1990,4,18,Bonneville,4/29/1990,73.0,12.2
19900430,1990_18,1990,4,18,Bonneville,4/30/1990,75.0,11.7
19900501,1990_18,1990,5,18,Bonneville,5/1/1990,75.0,11.7
19900502,1990_18,1990,5,18,Bonneville,5/2/1990,90.0,12.2
19900503,1990_18,1990,5,18,Bonneville,5/3/1990,101.0,12.2
19900504,1990_18,1990,5,18,Bonneville,5/4/1990,126.0,12.2
19900505,1990_18,1990,5,18,Bonneville,5/5/1990,129.0,12.2
19900506,1990_19,1990,5,19,Bonneville,5/6/1990,174.0,12.8
19900507,1990_19,1990,5,19,Bonneville,5/7/1990,166.0,12.8
19900508,1990_19,1990,5,19,Bonneville,5/8/1990,160.0,12.8
19900509,1990_19,1990,5,19,Bonneville,5/9/1990,157.0,12.8
19900510,1990_19,1990,5,19,Bonneville,5/10/1990,196.0,13.3
19900511,1990_19,1990,5,19,Bonneville,5/11/1990,157.0,13.3
19900512,1990_19,1990,5,19,Bonneville,5/12/1990,133.0,13.3
19900513,1990_20,1990,5,20,Bonneville,5/13/1990,140.0,13.3
19900514,1990_20,1990,5,20,Bonneville,5/14/1990,147.0,13.3
19900515,1990_20,1990,5,20,Bonneville,5/15/1990,135.0,12.8
19900516,1990_20,1990,5,20,Bonneville,5/16/1990,112.0,12.8
19900517,1990_20,1990,5,20,Bonneville,5/17/1990,111.0,13.3
19900518,1990_20,1990,5,20,Bonneville,5/18/1990,127.0,13.3
19900519,1990_20,1990,5,20,Bonneville,5/19/1990,145.0,13.3
19900520,1990_21,1990,5,21,Bonneville,5/20/1990,160.0,13.3
19900521,1990_21,1990,5,21,Bonneville,5/21/1990,120.0,13.3
19900522,1990_21,1990,5,21,Bonneville,5/22/1990,115.0,13.3
19900523,1990_21,1990,5,21,Bonneville,5/23/1990,187.0,13.3
19900524,1990_21,1990,5,21,Bonneville,5/24/1990,133.0,13.3
19900525,1990_21,1990,5,21,Bonneville,5/25/1990,139.0,13.9
19900526,1990_21,1990,5,21,Bonneville,5/26/1990,164.0,14.4
19900527,1990_22,1990,5,22,Bonneville,5/27/1990,211.0,14.4
19900528,1990_22,1990,5,22,Bonneville,5/28/1990,221.0,14.4
19900529,1990_22,1990,5,22,Bonneville,5/29/1990,199.0,14.4
19900530,1990_22,1990,5,22,Bonneville,5/30/1990,143.0,14.4
19900531,1990_22,1990,5,22,Bonneville,5/31/1990,128.0,15.0
19900601,1990_22,1990,6,22,Bonneville,6/1/1990,132.0,15.0
19900602,1990_22,1990,6,22,Bonneville,6/2/1990,173.0,15.0
19900603,1990_23,1990,6,23,Bonneville,6/3/1990,181.0,15.0
19900604,1990_23,1990,6,23,Bonneville,6/4/1990,134.0,15.0
19900605,1990_23,1990,6,23,Bonneville,6/5/1990,168.0,15.0
19900606,1990_23,1990,6,23,Bonneville,6/6/1990,153.0,15.0
19900607,1990_23,1990,6,23,Bonneville,6/7/1990,169.0,15.0
19900608,1990_23,1990,6,23,Bonneville,6/8/1990,152.0,15.0
19900609,1990_23,1990,6,23,Bonneville,6/9/1990,185.0,15.0
19900610,1990_24,1990,6,24,Bonneville,6/10/1990,166.0,15.0
19900611,1990_24,1990,6,24,Bonneville,6/11/1990,131.0,15.0
19900612,1990_24,1990,6,24,Bonneville,6/12/1990,156.0,15.0
19900613,1990_24,1990,6,24,Bonneville,6/13/1990,206.0,15.0
19900614,1990_24,1990,6,24,Bonneville,6/14/1990,207.0,15.0
19900615,1990_24,1990,6,24,Bonneville,6/15/1990,275.0,15.0
19900616,1990_24,1990,6,24,Bonneville,6/16/1990,324.0,15.0
19900617,1990_25,1990,6,25,Bonneville,6/17/1990,356.0,15.0
19900618,1990_25,1990,6,25,Bonneville,6/18/1990,411.0,15.6
19900619,1990_25,1990,6,25,Bonneville,6/19/1990,395.0,15.6
19900620,1990_25,1990,6,25,Bonneville,6/20/1990,408.0,15.6
19900621,1990_25,1990,6,25,Bonneville,6/21/1990,544.0,15.6
19900622,1990_25,1990,6,25,Bonneville,6/22/1990,682.0,15.6
19900623,1990_25,1990,6,25,Bonneville,6/23/1990,616.0,17.2
19900624,1990_26,1990,6,26,Bonneville,6/24/1990,691.0,17.2
19900625,1990_26,1990,6,26,Bonneville,6/25/1990,808.0,17.2
19900626,1990_26,1990,6,26,Bonneville,6/26/1990,766.0,17.2
19900627,1990_26,1990,6,26,Bonneville,6/27/1990,878.0,17.2
19900628,1990_26,1990,6,26,Bonneville,6/28/1990,873.0,17.8
19900629,1990_26,1990,6,26,Bonneville,6/29/1990,667.0,18.3
19900630,1990_26,1990,6,26,Bonneville,6/30/1990,636.0,18.3
19900701,1990_27,1990,7,27,Bonneville,7/1/1990,662.0,18.9
19900702,1990_27,1990,7,27,Bonneville,7/2/1990,603.0,18.9
19900703,1990_27,1990,7,27,Bonneville,7/3/1990,659.0,18.9
19900704,1990_27,1990,7,27,Bonneville,7/4/1990,495.0,18.9
19900705,1990_27,1990,7,27,Bonneville,7/5/1990,588.0,18.9
19900706,1990_27,1990,7,27,Bonneville,7/6/1990,712.0,18.9
19900707,1990_27,1990,7,27,Bonneville,7/7/1990,794.0,18.9
19900708,1990_28,1990,7,28,Bonneville,7/8/1990,887.0,18.9
19900709,1990_28,1990,7,28,Bonneville,7/9/1990,843.0,18.9
19900710,1990_28,1990,7,28,Bonneville,7/10/1990,759.0,18.9
19900711,1990_28,1990,7,28,Bonneville,7/11/1990,880.0,19.4
19900712,1990_28,1990,7,28,Bonneville,7/12/1990,730.0,19.4
19900713,1990_28,1990,7,28,Bonneville,7/13/1990,975.0,19.4
19900714,1990_28,1990,7,28,Bonneville,7/14/1990,795.0,19.4
19900715,1990_29,1990,7,29,Bonneville,7/15/1990,714.0,19.4
19900716,1990_29,1990,7,29,Bonneville,7/16/1990,1153.0,19.4
19900717,1990_29,1990,7,29,Bonneville,7/17/1990,1700.0,20.0
19900718,1990_29,1990,7,29,Bonneville,7/18/1990,1267.0,20.0
19900719,1990_29,1990,7,29,Bonneville,7/19/1990,1480.0,20.0
19900720,1990_29,1990,7,29,Bonneville,7/20/1990,1428.0,20.0
19900721,1990_29,1990,7,29,Bonneville,7/21/1990,1805.0,20.6
19900722,1990_30,1990,7,30,Bonneville,7/22/1990,1485.0,21.1
19900723,1990_30,1990,7,30,Bonneville,7/23/1990,1837.0,21.7
19900724,1990_30,1990,7,30,Bonneville,7/24/1990,1558.0,21.7
19900725,1990_30,1990,7,30,Bonneville,7/25/1990,1460.0,21.1
19900726,1990_30,1990,7,30,Bonneville,7/26/1990,1508.0,20.6
19900727,1990_30,1990,7,30,Bonneville,7/27/1990,1317.0,20.0
19900728,1990_30,1990,7,30,Bonneville,7/28/1990,1616.0,20.0
19900729,1990_31,1990,7,31,Bonneville,7/29/1990,1451.0,20.6
19900730,1990_31,1990,7,31,Bonneville,7/30/1990,2646.0,21.7
19900731,1990_31,1990,7,31,Bonneville,7/31/1990,2333.0,21.7
19900801,1990_31,1990,8,31,Bonneville,8/1/1990,1945.0,22.2
19900802,1990_31,1990,8,31,Bonneville,8/2/1990,2053.0,21.7
19900803,1990_31,1990,8,31,Bonneville,8/3/1990,1989.0,21.7
19900804,1990_31,1990,8,31,Bonneville,8/4/1990,2587.0,21.7
19900805,1990_32,1990,8,32,Bonneville,8/5/1990,2014.0,21.7
19900806,1990_32,1990,8,32,Bonneville,8/6/1990,2243.0,22.2
19900807,1990_32,1990,8,32,Bonneville,8/7/1990,3325.0,22.2
19900808,1990_32,1990,8,32,Bonneville,8/8/1990,2542.0,22.8
19900809,1990_32,1990,8,32,Bonneville,8/9/1990,2078.0,22.8
19900810,1990_32,1990,8,32,Bonneville,8/10/1990,1700.0,22.2
19900811,1990_32,1990,8,32,Bonneville,8/11/1990,1494.0,22.2
19900812,1990_33,1990,8,33,Bonneville,8/12/1990,1502.0,23.3
19900813,1990_33,1990,8,33,Bonneville,8/13/1990,1289.0,23.9
19900814,1990_33,1990,8,33,Bonneville,8/14/1990,1351.0,23.3
19900815,1990_33,1990,8,33,Bonneville,8/15/1990,972.0,23.3
19900816,1990_33,1990,8,33,Bonneville,8/16/1990,794.0,23.3
19900817,1990_33,1990,8,33,Bonneville,8/17/1990,608.0,22.8
19900818,1990_33,1990,8,33,Bonneville,8/18/1990,606.0,22.8
19900819,1990_34,1990,8,34,Bonneville,8/19/1990,589.0,22.2
19900820,1990_34,1990,8,34,Bonneville,8/20/1990,645.0,22.2
19900821,1990_34,1990,8,34,Bonneville,8/21/1990,694.0,22.2
19900822,1990_34,1990,8,34,Bonneville,8/22/1990,973.0,21.7
19900823,1990_34,1990,8,34,Bonneville,8/23/1990,1299.0,21.7
19900824,1990_34,1990,8,34,Bonneville,8/24/1990,1487.0,21.1
19900825,1990_34,1990,8,34,Bonneville,8/25/1990,1487.0,21.1
19900826,1990_35,1990,8,35,Bonneville,8/26/1990,1468.0,21.1
19900827,1990_35,1990,8,35,Bonneville,8/27/1990,2033.0,21.1
19900828,1990_35,1990,8,35,Bonneville,8/28/1990,2265.0,21.1
19900829,1990_35,1990,8,35,Bonneville,8/29/1990,2762.0,21.1
19900830,1990_35,1990,8,35,Bonneville,8/30/1990,2891.0,21.1
19900831,1990_35,1990,8,35,Bonneville,8/31/1990,2642.0,21.1
19900901,1990_35,1990,9,35,Bonneville,9/1/1990,2447.0,21.1
19900902,1990_36,1990,9,36,Bonneville,9/2/1990,2278.0,21.1
19900903,1990_36,1990,9,36,Bonneville,9/3/1990,2303.0,21.1
19900904,1990_36,1990,9,36,Bonneville,9/4/1990,3154.0,21.1
19900905,1990_36,1990,9,36,Bonneville,9/5/1990,3665.0,20.6
19900906,1990_36,1990,9,36,Bonneville,9/6/1990,2884.0,20.6
19900907,1990_36,1990,9,36,Bonneville,9/7/1990,3052.0,21.7
19900908,1990_36,1990,9,36,Bonneville,9/8/1990,2775.0,21.1
19900909,1990_37,1990,9,37,Bonneville,9/9/1990,2937.0,21.7
19900910,1990_37,1990,9,37,Bonneville,9/10/1990,2783.0,21.7
19900911,1990_37,1990,9,37,Bonneville,9/11/1990,2490.0,21.7
19900912,1990_37,1990,9,37,Bonneville,9/12/1990,2093.0,21.1
19900913,1990_37,1990,9,37,Bonneville,9/13/1990,2063.0,21.1
19900914,1990_37,1990,9,37,Bonneville,9/14/1990,2309.0,21.1
19900915,1990_37,1990,9,37,Bonneville,9/15/1990,3242.0,21.1
19900916,1990_38,1990,9,38,Bonneville,9/16/1990,3272.0,20.6
19900917,1990_38,1990,9,38,Bonneville,9/17/1990,2958.0,20.6
19900918,1990_38,1990,9,38,Bonneville,9/18/1990,3028.0,20.6
19900919,1990_38,1990,9,38,Bonneville,9/19/1990,2601.0,20.6
19900920,1990_38,1990,9,38,Bonneville,9/20/1990,1910.0,20.6
19900921,1990_38,1990,9,38,Bonneville,9/21/1990,2065.0,20.6
19900922,1990_38,1990,9,38,Bonneville,9/22/1990,1934.0,20.6
19900923,1990_39,1990,9,39,Bonneville,9/23/1990,1833.0,20.6
19900924,1990_39,1990,9,39,Bonneville,9/24/1990,1371.0,20.6
19900925,1990_39,1990,9,39,Bonneville,9/25/1990,953.0,20.6
19900926,1990_39,1990,9,39,Bonneville,9/26/1990,704.0,20.6
19900927,1990_39,1990,9,39,Bonneville,9/27/1990,686.0,20.6
19900928,1990_39,1990,9,39,Bonneville,9/28/1990,576.0,20.6
19900929,1990_39,1990,9,39,Bonneville,9/29/1990,666.0,20.6
19900930,1990_40,1990,9,40,Bonneville,9/30/1990,781.0,20.6
19901001,1990_40,1990,10,40,Bonneville,10/1/1990,948.0,20.0
19901002,1990_40,1990,10,40,Bonneville,10/2/1990,557.0,20.0
19901003,1990_40,1990,10,40,Bonneville,10/3/1990,579.0,20.0
19901004,1990_40,1990,10,40,Bonneville,10/4/1990,394.0,18.9
19901005,1990_40,1990,10,40,Bonneville,10/5/1990,328.0,18.9
19901006,1990_40,1990,10,40,Bonneville,10/6/1990,435.0,18.3
19901007,1990_41,1990,10,41,Bonneville,10/7/1990,332.0,18.3
19901008,1990_41,1990,10,41,Bonneville,10/8/1990,300.0,17.8
19901009,1990_41,1990,10,41,Bonneville,10/9/1990,296.0,17.8
19901010,1990_41,1990,10,41,Bonneville,10/10/1990,294.0,17.8
19901011,1990_41,1990,10,41,Bonneville,10/11/1990,256.0,17.8
19901012,1990_41,1990,10,41,Bonneville,10/12/1990,205.0,17.8
19901013,1990_41,1990,10,41,Bonneville,10/13/1990,224.0,17.8
19901014,1990_42,1990,10,42,Bonneville,10/14/1990,197.0,17.8
19901015,1990_42,1990,10,42,Bonneville,10/15/1990,222.0,16.7
19901016,1990_42,1990,10,42,Bonneville,10/16/1990,178.0,16.7
19901017,1990_42,1990,10,42,Bonneville,10/17/1990,223.0,16.7
19901018,1990_42,1990,10,42,Bonneville,10/18/1990,147.0,16.7
19901019,1990_42,1990,10,42,Bonneville,10/19/1990,164.0,16.7
19901020,1990_42,1990,10,42,Bonneville,10/20/1990,147.0,16.1
19901021,1990_43,1990,10,43,Bonneville,10/21/1990,149.0,16.1
19901022,1990_43,1990,10,43,Bonneville,10/22/1990,123.0,15.6
19901023,1990_43,1990,10,43,Bonneville,10/23/1990,120.0,15.0
19901024,1990_43,1990,10,43,Bonneville,10/24/1990,85.0,15.0
19901025,1990_43,1990,10,43,Bonneville,10/25/1990,99.0,14.4
19901026,1990_43,1990,10,43,Bonneville,10/26/1990,124.0,14.4
19901027,1990_43,1990,10,43,Bonneville,10/27/1990,99.0,14.4
19901028,1990_44,1990,10,44,Bonneville,10/28/1990,102.0,14.4
19901029,1990_44,1990,10,44,Bonneville,10/29/1990,32.0,14.4
19901030,1990_44,1990,10,44,Bonneville,10/30/1990,71.0,13.9
19901031,1990_44,1990,10,44,Bonneville,10/31/1990,92.0,13.9
19901101,1990_44,1990,11,44,Bonneville,11/1/1990,67.0,13.9
19901102,1990_44,1990,11,44,Bonneville,11/2/1990,34.0,13.9
19901103,1990_44,1990,11,44,Bonneville,11/3/1990,60.0,12.8
19901104,1990_45,1990,11,45,Bonneville,11/4/1990,73.0,12.8
19901105,1990_45,1990,11,45,Bonneville,11/5/1990,41.0,12.8
19901106,1990_45,1990,11,45,Bonneville,11/6/1990,41.0,12.2
19901107,1990_45,1990,11,45,Bonneville,11/7/1990,43.0,12.2
19901108,1990_45,1990,11,45,Bonneville,11/8/1990,23.0,12.2
19901109,1990_45,1990,11,45,Bonneville,11/9/1990,49.0,12.2
19901110,1990_45,1990,11,45,Bonneville,11/10/1990,28.0,12.2
19901111,1990_46,1990,11,46,Bonneville,11/11/1990,15.0,12.2
19901112,1990_46,1990,11,46,Bonneville,11/12/1990,33.0,12.2
19901113,1990_46,1990,11,46,Bonneville,11/13/1990,47.0,12.2
19901114,1990_46,1990,11,46,Bonneville,11/14/1990,-30.0,12.2
19901115,1990_46,1990,11,46,Bonneville,11/15/1990,28.0,12.2
19910315,1991_11,1991,3,11,Bonneville,3/15/1991,19.0,6.1
19910316,1991_11,1991,3,11,Bonneville,3/16/1991,20.0,6.1
19910317,1991_12,1991,3,12,Bonneville,3/17/1991,13.0,6.1
19910318,1991_12,1991,3,12,Bonneville,3/18/1991,26.0,6.1
19910319,1991_12,1991,3,12,Bonneville,3/19/1991,12.0,6.1
19910320,1991_12,1991,3,12,Bonneville,3/20/1991,18.0,6.1
19910321,1991_12,1991,3,12,Bonneville,3/21/1991,24.0,5.6
19910322,1991_12,1991,3,12,Bonneville,3/22/1991,27.0,6.1
19910323,1991_12,1991,3,12,Bonneville,3/23/1991,40.0,6.1
19910324,1991_13,1991,3,13,Bonneville,3/24/1991,47.0,6.1
19910325,1991_13,1991,3,13,Bonneville,3/25/1991,69.0,6.1
19910326,1991_13,1991,3,13,Bonneville,3/26/1991,70.0,6.1
19910327,1991_13,1991,3,13,Bonneville,3/27/1991,33.0,6.7
19910328,1991_13,1991,3,13,Bonneville,3/28/1991,51.0,6.7
19910329,1991_13,1991,3,13,Bonneville,3/29/1991,31.0,7.2
19910330,1991_13,1991,3,13,Bonneville,3/30/1991,65.0,7.2
19910331,1991_14,1991,3,14,Bonneville,3/31/1991,75.0,7.2
19910401,1991_14,1991,4,14,Bonneville,4/1/1991,114.0,7.8
19910402,1991_14,1991,4,14,Bonneville,4/2/1991,60.0,7.2
19910403,1991_14,1991,4,14,Bonneville,4/3/1991,32.0,8.3
19910404,1991_14,1991,4,14,Bonneville,4/4/1991,45.0,8.9
19910405,1991_14,1991,4,14,Bonneville,4/5/1991,82.0,8.9
19910406,1991_14,1991,4,14,Bonneville,4/6/1991,80.0,8.3
19910407,1991_15,1991,4,15,Bonneville,4/7/1991,86.0,8.3
19910408,1991_15,1991,4,15,Bonneville,4/8/1991,58.0,8.3
19910409,1991_15,1991,4,15,Bonneville,4/9/1991,59.0,8.3
19910410,1991_15,1991,4,15,Bonneville,4/10/1991,46.0,8.3
19910411,1991_15,1991,4,15,Bonneville,4/11/1991,55.0,8.3
19910412,1991_15,1991,4,15,Bonneville,4/12/1991,60.0,8.9
19910413,1991_15,1991,4,15,Bonneville,4/13/1991,51.0,8.9
19910414,1991_16,1991,4,16,Bonneville,4/14/1991,51.0,8.9
19910415,1991_16,1991,4,16,Bonneville,4/15/1991,67.0,9.4
19910416,1991_16,1991,4,16,Bonneville,4/16/1991,90.0,9.4
19910417,1991_16,1991,4,16,Bonneville,4/17/1991,86.0,8.9
19910418,1991_16,1991,4,16,Bonneville,4/18/1991,80.0,8.9
19910419,1991_16,1991,4,16,Bonneville,4/19/1991,112.0,9.4
19910420,1991_16,1991,4,16,Bonneville,4/20/1991,100.0,10.0
19910421,1991_17,1991,4,17,Bonneville,4/21/1991,96.0,10.0
19910422,1991_17,1991,4,17,Bonneville,4/22/1991,112.0,10.0
19910423,1991_17,1991,4,17,Bonneville,4/23/1991,56.0,10.0
19910424,1991_17,1991,4,17,Bonneville,4/24/1991,54.0,10.0
19910425,1991_17,1991,4,17,Bonneville,4/25/1991,68.0,9.4
19910426,1991_17,1991,4,17,Bonneville,4/26/1991,65.0,10.0
19910427,1991_17,1991,4,17,Bonneville,4/27/1991,65.0,10.0
19910428,1991_18,1991,4,18,Bonneville,4/28/1991,52.0,10.0
19910429,1991_18,1991,4,18,Bonneville,4/29/1991,49.0,10.6
19910430,1991_18,1991,4,18,Bonneville,4/30/1991,51.0,10.6
19910501,1991_18,1991,5,18,Bonneville,5/1/1991,63.0,10.6
19910502,1991_18,1991,5,18,Bonneville,5/2/1991,58.0,11.1
19910503,1991_18,1991,5,18,Bonneville,5/3/1991,62.0,11.1
19910504,1991_18,1991,5,18,Bonneville,5/4/1991,75.0,11.1
19910505,1991_19,1991,5,19,Bonneville,5/5/1991,62.0,11.7
19910506,1991_19,1991,5,19,Bonneville,5/6/1991,71.0,11.7
19910507,1991_19,1991,5,19,Bonneville,5/7/1991,82.0,11.7
19910508,1991_19,1991,5,19,Bonneville,5/8/1991,59.0,11.7
19910509,1991_19,1991,5,19,Bonneville,5/9/1991,81.0,12.2
19910510,1991_19,1991,5,19,Bonneville,5/10/1991,50.0,11.7
19910511,1991_19,1991,5,19,Bonneville,5/11/1991,55.0,11.7
19910512,1991_20,1991,5,20,Bonneville,5/12/1991,50.0,12.2
19910513,1991_20,1991,5,20,Bonneville,5/13/1991,54.0,12.2
19910514,1991_20,1991,5,20,Bonneville,5/14/1991,72.0,12.2
19910515,1991_20,1991,5,20,Bonneville,5/15/1991,58.0,12.2
19910516,1991_20,1991,5,20,Bonneville,5/16/1991,61.0,12.2
19910517,1991_20,1991,5,20,Bonneville,5/17/1991,64.0,12.2
19910518,1991_20,1991,5,20,Bonneville,5/18/1991,90.0,12.2
19910519,1991_21,1991,5,21,Bonneville,5/19/1991,77.0,12.2
19910520,1991_21,1991,5,21,Bonneville,5/20/1991,50.0,12.2
19910521,1991_21,1991,5,21,Bonneville,5/21/1991,58.0,12.2
19910522,1991_21,1991,5,21,Bonneville,5/22/1991,65.0,12.2
19910523,1991_21,1991,5,21,Bonneville,5/23/1991,49.0,13.3
19910524,1991_21,1991,5,21,Bonneville,5/24/1991,47.0,13.3
19910525,1991_21,1991,5,21,Bonneville,5/25/1991,45.0,13.9
19910526,1991_22,1991,5,22,Bonneville,5/26/1991,60.0,13.9
19910527,1991_22,1991,5,22,Bonneville,5/27/1991,97.0,13.3
19910528,1991_22,1991,5,22,Bonneville,5/28/1991,127.0,13.3
19910529,1991_22,1991,5,22,Bonneville,5/29/1991,99.0,13.3
19910530,1991_22,1991,5,22,Bonneville,5/30/1991,132.0,13.3
19910531,1991_22,1991,5,22,Bonneville,5/31/1991,123.0,13.3
19910601,1991_22,1991,6,22,Bonneville,6/1/1991,103.0,13.3
19910602,1991_23,1991,6,23,Bonneville,6/2/1991,113.0,13.3
19910603,1991_23,1991,6,23,Bonneville,6/3/1991,113.0,13.9
19910604,1991_23,1991,6,23,Bonneville,6/4/1991,90.0,13.9
19910605,1991_23,1991,6,23,Bonneville,6/5/1991,110.0,13.9
19910606,1991_23,1991,6,23,Bonneville,6/6/1991,106.0,13.9
19910607,1991_23,1991,6,23,Bonneville,6/7/1991,135.0,14.4
19910608,1991_23,1991,6,23,Bonneville,6/8/1991,114.0,14.4
19910609,1991_24,1991,6,24,Bonneville,6/9/1991,144.0,14.4
19910610,1991_24,1991,6,24,Bonneville,6/10/1991,140.0,14.4
19910611,1991_24,1991,6,24,Bonneville,6/11/1991,178.0,14.4
19910612,1991_24,1991,6,24,Bonneville,6/12/1991,139.0,15.6
19910613,1991_24,1991,6,24,Bonneville,6/13/1991,144.0,15.0
19910614,1991_24,1991,6,24,Bonneville,6/14/1991,173.0,15.0
19910615,1991_24,1991,6,24,Bonneville,6/15/1991,186.0,15.6
19910616,1991_25,1991,6,25,Bonneville,6/16/1991,156.0,15.0
19910617,1991_25,1991,6,25,Bonneville,6/17/1991,152.0,15.0
19910618,1991_25,1991,6,25,Bonneville,6/18/1991,215.0,15.6
19910619,1991_25,1991,6,25,Bonneville,6/19/1991,229.0,16.1
19910620,1991_25,1991,6,25,Bonneville,6/20/1991,256.0,16.1
19910621,1991_25,1991,6,25,Bonneville,6/21/1991,296.0,15.6
19910622,1991_25,1991,6,25,Bonneville,6/22/1991,286.0,15.6
19910623,1991_26,1991,6,26,Bonneville,6/23/1991,367.0,15.6
19910624,1991_26,1991,6,26,Bonneville,6/24/1991,386.0,15.6
19910625,1991_26,1991,6,26,Bonneville,6/25/1991,279.0,14.4
19910626,1991_26,1991,6,26,Bonneville,6/26/1991,301.0,15.6
19910627,1991_26,1991,6,26,Bonneville,6/27/1991,336.0,15.6
19910628,1991_26,1991,6,26,Bonneville,6/28/1991,346.0,15.6
19910629,1991_26,1991,6,26,Bonneville,6/29/1991,451.0,16.1
19910630,1991_27,1991,6,27,Bonneville,6/30/1991,557.0,16.1
19910701,1991_27,1991,7,27,Bonneville,7/1/1991,550.0,16.1
19910702,1991_27,1991,7,27,Bonneville,7/2/1991,498.0,17.8
19910703,1991_27,1991,7,27,Bonneville,7/3/1991,557.0,18.3
19910704,1991_27,1991,7,27,Bonneville,7/4/1991,685.0,18.9
19910705,1991_27,1991,7,27,Bonneville,7/5/1991,547.0,18.9
19910706,1991_27,1991,7,27,Bonneville,7/6/1991,464.0,18.3
19910707,1991_28,1991,7,28,Bonneville,7/7/1991,648.0,18.9
19910708,1991_28,1991,7,28,Bonneville,7/8/1991,759.0,18.9
19910709,1991_28,1991,7,28,Bonneville,7/9/1991,848.0,18.9
19910710,1991_28,1991,7,28,Bonneville,7/10/1991,1004.0,19.4
19910711,1991_28,1991,7,28,Bonneville,7/11/1991,1075.0,19.4
19910712,1991_28,1991,7,28,Bonneville,7/12/1991,1074.0,18.9
19910713,1991_28,1991,7,28,Bonneville,7/13/1991,1113.0,19.4
19910714,1991_29,1991,7,29,Bonneville,7/14/1991,1514.0,19.4
19910715,1991_29,1991,7,29,Bonneville,7/15/1991,1214.0,19.4
19910716,1991_29,1991,7,29,Bonneville,7/16/1991,1144.0,19.4
19910717,1991_29,1991,7,29,Bonneville,7/17/1991,1230.0,19.4
19910718,1991_29,1991,7,29,Bonneville,7/18/1991,1717.0,19.4
19910719,1991_29,1991,7,29,Bonneville,7/19/1991,1767.0,20.0
19910720,1991_29,1991,7,29,Bonneville,7/20/1991,2346.0,20.0
19910721,1991_30,1991,7,30,Bonneville,7/21/1991,2550.0,20.0
