day,maxtempf,mintempf,precipitationinch,watertempf,stlheadcount
212,83.12903225806451,58.67741935483871,0.013225806451612903,70.3341935483871,3315
213,82.6774193548387,58.483870967741936,0.0006451612903225806,70.46193548387097,4005
214,81.64285714285714,57.464285714285715,0.002142857142857143,70.475,3706
215,81.0625,58.65625,0.019375000000000003,70.626875,3895
216,81.6774193548387,58.354838709677416,0.004838709677419355,70.45612903225806,3680
217,83.5,58.733333333333334,0.004666666666666666,70.454,3993
218,82.25,59.4375,0.009062500000000001,70.728125,3914
219,80.1875,58.65625,0.0246875,70.795625,4029
220,78.7741935483871,58.806451612903224,0.05290322580645162,70.62451612903226,3889
221,79.13793103448276,58.689655172413794,0.020689655172413796,70.66275862068964,3562
222,81.3125,58.75,0.011250000000000001,70.86875,3722
223,81.06451612903226,59.0,0.016129032258064516,70.79290322580646,4146
224,82.36666666666666,59.63333333333333,0.03266666666666666,71.15,4533
225,81.90322580645162,58.354838709677416,0.016129032258064516,70.8683870967742,4618
226,82.70967741935483,58.096774193548384,0.007741935483870968,71.15290322580644,4201
227,82.75,58.8125,0.0084375,71.06,4030
228,81.5,59.09375,0.000625,70.975625,3697
229,81.3125,58.59375,0.035937500000000004,70.8575,3412
230,81.3125,58.1875,0.0196875,70.806875,3240
231,81.6875,58.40625,0.0140625,70.7675,3100
232,81.28125,57.8125,0.01875,70.705625,3454
233,79.83870967741936,57.774193548387096,0.037096774193548385,70.64193548387097,3420
234,78.8125,57.4375,0.0809375,70.503125,3280
235,77.70967741935483,55.70967741935484,0.0929032258064516,70.3225806451613,3134
236,76.64516129032258,55.25806451612903,0.05903225806451613,70.21225806451612,2974
237,79.15625,54.34375,0.023125,70.1375,2850
238,80.06666666666666,55.266666666666666,0.06966666666666667,70.08200000000001,2905
239,80.0,55.83870967741935,0.05451612903225806,70.07870967741935,3055
240,81.6875,56.9375,0.010625,70.14875,3039
241,80.875,56.96875,0.03875,70.1375,3091
242,77.5,56.8,0.08466666666666667,70.016,3105
243,78.09375,55.90625,0.045625,69.884375,3187
244,77.70967741935483,55.064516129032256,0.04967741935483871,69.49806451612903,3151
245,77.64516129032258,55.41935483870968,0.017741935483870968,69.31806451612904,3161
246,79.28125,55.375,0.0625,69.2375,3167
247,78.9375,55.03125,0.055625,69.17,3132
248,78.25806451612904,55.096774193548384,0.016451612903225808,69.10903225806452,3028
249,77.53333333333333,55.03333333333333,0.06099999999999999,68.94200000000001,2800
250,76.71875,54.09375,0.08125,68.945,2912
251,76.96774193548387,54.54838709677419,0.04935483870967742,68.85354838709678,3056
252,77.93333333333334,54.766666666666666,0.033,68.624,3073
253,76.93548387096774,55.064516129032256,0.051290322580645156,68.37741935483871,3086
254,77.84375,54.375,0.026875,68.286875,3020
255,78.61290322580645,54.74193548387097,0.05322580645161291,68.30193548387098,2844
256,77.25806451612904,52.903225806451616,0.035806451612903224,68.22064516129032,2719
257,75.72413793103448,53.10344827586207,0.009999999999999998,68.1055172413793,2702
258,74.78125,53.5,0.096875,67.960625,2675
259,73.4,53.6,0.15666666666666668,67.514,2544
260,71.63333333333334,54.6,0.175,67.238,2444
261,72.92857142857143,53.964285714285715,0.17071428571428574,67.05499999999999,2414
262,72.65517241379311,52.44827586206897,0.22413793103448276,67.06896551724138,2392
263,72.13793103448276,51.89655172413793,0.11137931034482759,66.98827586206896,2217
264,73.24137931034483,51.37931034482759,0.04379310344827586,66.75241379310344,2139
265,74.96296296296296,52.074074074074076,0.023333333333333334,66.51333333333334,1856
266,74.23076923076923,52.53846153846154,0.054615384615384614,66.37307692307692,1765
267,75.18518518518519,52.22222222222222,0.04925925925925926,66.24666666666666,1594
268,73.3076923076923,52.73076923076923,0.15615384615384617,66.09615384615384,1533
269,73.47826086956522,52.26086956521739,0.1073913043478261,66.25478260869565,1444
270,72.16,51.56,0.1036,65.91199999999999,1344
271,74.21739130434783,51.52173913043478,0.21217391304347827,66.2704347826087,1260
272,75.52,50.92,0.10280000000000002,65.8904,1108
273,72.04166666666667,52.5,0.1791666666666667,65.74249999999999,953
274,70.4,52.8,0.21600000000000003,65.624,875
275,68.78260869565217,50.95652173913044,0.28608695652173916,65.48782608695652,802
276,67.47826086956522,49.17391304347826,0.14956521739130435,65.3,747
277,66.91304347826087,49.47826086956522,0.1891304347826087,64.72869565217391,682
278,67.26086956521739,49.08695652173913,0.15391304347826087,64.2904347826087,607
279,67.42857142857143,47.23809523809524,0.07142857142857142,64.13428571428571,575
280,66.54545454545455,49.59090909090909,0.08,63.91727272727273,530
281,65.65217391304348,48.78260869565217,0.13999999999999999,63.64086956521739,499
282,65.45454545454545,48.13636363636363,0.19090909090909092,63.49181818181819,467
283,64.91304347826087,48.30434782608695,0.29347826086956524,63.22608695652174,447
284,64.30434782608695,47.82608695652174,0.2917391304347826,62.78782608695653,462
285,63.416666666666664,47.416666666666664,0.25333333333333335,62.495000000000005,381
286,63.26086956521739,46.69565217391305,0.05434782608695652,62.18521739130435,370
287,64.81818181818181,47.59090909090909,0.1509090909090909,62.01090909090909,337
288,64.04166666666667,47.333333333333336,0.18125,61.6175,316
289,63.68181818181818,46.90909090909091,0.21636363636363634,61.36454545454546,269
290,63.08695652173913,45.869565217391305,0.07739130434782608,61.27739130434783,267
291,62.333333333333336,46.083333333333336,0.21750000000000003,61.1225,293
292,64.0952380952381,46.333333333333336,0.2623809523809524,60.8,243
293,63.0,46.86363636363637,0.1659090909090909,60.440000000000005,209
294,63.5,47.416666666666664,0.20041666666666666,59.93,181
295,63.04761904761905,47.04761904761905,0.2219047619047619,59.70285714285714,157
296,63.13636363636363,46.68181818181818,0.2640909090909091,59.57272727272727,166
297,61.45454545454545,46.04545454545455,0.21909090909090911,59.343636363636364,177
298,60.333333333333336,44.5,0.22333333333333336,59.1575,167
299,60.47826086956522,43.608695652173914,0.2882608695652174,58.67913043478261,149
300,59.69565217391305,44.34782608695652,0.33304347826086955,58.436521739130434,141
301,59.04347826086956,43.52173913043478,0.30695652173913046,58.05304347826087,138
302,58.17391304347826,43.21739130434783,0.30391304347826087,57.63826086956522,109
303,57.17391304347826,42.82608695652174,0.35695652173913045,57.199999999999996,123
304,56.291666666666664,42.25,0.5616666666666666,56.824999999999996,121
305,55.416666666666664,41.458333333333336,0.35874999999999996,56.645,86
306,53.608695652173914,40.69565217391305,0.3882608695652174,56.300000000000004,81
307,54.52173913043478,40.869565217391305,0.3521739130434782,55.595652173913045,78
308,55.333333333333336,41.0,0.4558333333333333,55.445,75
309,54.56521739130435,42.47826086956522,0.44782608695652176,55.235652173913046,82
310,54.72727272727273,42.09090909090909,0.5522727272727272,54.63090909090909,76
311,53.95238095238095,42.42857142857143,0.5661904761904761,54.63714285714286,59
312,53.25,41.708333333333336,0.35625,54.48500000000001,55
313,53.54545454545455,41.59090909090909,0.2918181818181818,54.197272727272725,42
314,53.0,42.714285714285715,0.27285714285714285,54.05428571428572,55
315,53.21739130434783,42.26086956521739,0.39652173913043476,53.70173913043479,56
316,53.47826086956522,41.52173913043478,0.2917391304347826,53.3104347826087,53
317,53.73913043478261,41.65217391304348,0.5669565217391304,52.942608695652176,57
318,53.25,42.291666666666664,0.46166666666666667,52.865,47
319,53.30434782608695,40.69565217391305,0.09695652173913043,52.512173913043476,45
320,50.785714285714285,39.5,0.27071428571428574,52.05714285714286,58
321,49.1,39.3,0.507,51.638,64
322,52.36363636363637,39.63636363636363,0.49090909090909096,51.35818181818181,76
323,49.27272727272727,38.54545454545455,0.4309090909090909,50.91636363636364,70
324,47.5,39.4,0.404,50.792,59
325,46.81818181818182,36.81818181818182,0.13,50.458181818181814,49
326,45.81818181818182,35.36363636363637,0.6663636363636364,50.11454545454546,55
327,47.2,36.5,0.529,49.495999999999995,43
328,46.0,36.72727272727273,0.2927272727272727,49.00181818181818,38
329,46.0,35.8,0.376,48.848,32
330,48.3,37.7,0.202,48.92,32
331,45.7,36.5,0.312,49.712,32
332,46.81818181818182,37.18181818181818,0.32636363636363636,47.34909090909091,35
333,45.45454545454545,35.27272727272727,0.41363636363636364,47.938181818181825,40
334,45.54545454545455,33.90909090909091,0.26545454545454544,47.561818181818175,29
335,45.0,36.2,0.403,47.227999999999994,28
336,45.5,35.6,0.654,47.048,36
337,44.6,35.5,0.6399999999999999,46.994,31
338,43.90909090909091,34.72727272727273,0.20909090909090908,46.301818181818184,31
339,44.09090909090909,33.63636363636363,0.3172727272727273,46.121818181818185,26
340,42.45454545454545,33.54545454545455,0.22454545454545452,45.74545454545454,31
341,40.7,32.1,0.077,45.230000000000004,32
342,39.63636363636363,31.636363636363637,0.17636363636363636,44.97636363636364,32
343,38.9,30.8,0.29100000000000004,44.348,33
344,41.36363636363637,32.09090909090909,0.31,44.43636363636364,24
345,40.7,31.8,0.182,43.934,26
346,42.666666666666664,33.888888888888886,0.7100000000000001,43.98,29
347,43.8,34.0,0.387,44.096,26
348,46.09090909090909,35.18181818181818,0.5854545454545454,43.847272727272724,21
349,43.45454545454545,34.81818181818182,0.6590909090909091,43.585454545454546,17
350,40.45454545454545,32.63636363636363,0.18818181818181817,43.35636363636364,15
351,39.63636363636363,32.18181818181818,0.1390909090909091,42.96363636363637,26
352,40.0,32.0,0.10555555555555557,43.04,16
353,42.27272727272727,32.09090909090909,0.24000000000000002,42.652727272727276,16
354,40.90909090909091,34.45454545454545,0.36909090909090914,42.63636363636363,19
355,42.45454545454545,34.81818181818182,0.8218181818181818,42.66909090909091,22
356,42.18181818181818,34.90909090909091,0.38272727272727275,41.9,18
357,42.3,33.7,0.33999999999999997,42.35,19
358,42.22222222222222,32.55555555555556,0.5477777777777777,42.02,15
359,39.625,33.625,0.22749999999999998,41.495000000000005,20
360,43.22222222222222,34.77777777777778,0.2544444444444445,41.64,22
361,42.7,35.7,0.394,41.72,19
362,43.4,35.5,0.9030000000000001,41.594,21
363,46.75,36.5,0.6950000000000001,41.4275,21
364,42.5,32.9,0.5479999999999999,41.54,18
365,40.111111111111114,32.333333333333336,0.4811111111111111,41.12,14
366,40.5,34.5,0.2,39.47,8
