Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1/1/2020,,1,,10,2,,22,1,,,,,,
Bonneville,1/2/2020,,,,10,1,,32,3,,,,,,
Bonneville,1/3/2020,,,,14,5,,31,5,,,,,,
Bonneville,1/4/2020,,,,1,1,,6,2,,,,,,
Bonneville,1/5/2020,,-1,,2,-1,,2,1,,,,,,
Bonneville,1/6/2020,,,,6,4,,3,2,,,,,,
Bonneville,1/7/2020,,6,,27,14,,27,15,,,,,,
Bonneville,1/8/2020,,,,21,10,,4,2,,,,,,
Bonneville,1/9/2020,,,,6,4,,1,,,,,,,
Bonneville,1/10/2020,,-1,,8,3,,2,,,,,,,
Bonneville,1/11/2020,,,,12,3,,,,,,,,,
Bonneville,1/12/2020,,,,5,4,,,,,,,,,
Bonneville,1/13/2020,,,,13,4,,,,,,,,,
Bonneville,1/14/2020,,,,6,1,,,,,,,,,
Bonneville,1/15/2020,,,,5,1,,,,,,,,,
Bonneville,1/16/2020,,,,8,3,,,,,,,,,
Bonneville,1/17/2020,,,,7,1,,,,,,,,,
Bonneville,1/18/2020,,,,11,2,,,,,,,,,
Bonneville,1/19/2020,,,,7,6,,,,,,,,,
Bonneville,1/20/2020,,,,7,4,,,,,,,,,
Bonneville,1/21/2020,,,,24,9,,,,,,,,,
Bonneville,1/22/2020,,,,24,7,,,,,,,,,
Bonneville,1/23/2020,,,,25,6,,,,,,,,,
Bonneville,1/24/2020,,,,24,7,,,,,,,,,
Bonneville,1/25/2020,,,,24,9,,,,,,,,,
Bonneville,1/26/2020,,,,16,8,,,,,,,,,
Bonneville,1/27/2020,,,,26,7,,,-1,,,,,,
Bonneville,1/28/2020,,,,21,8,,,,,,,,,
Bonneville,1/29/2020,,,,15,1,,,,,,,,,
Bonneville,1/30/2020,,,,16,7,,,,,,,,,
Bonneville,1/31/2020,,,,18,10,,,,,,,,,
Bonneville,2/1/2020,,,-1,21,12,,,,,,,,,
Bonneville,2/2/2020,,,,26,11,,,,,,,,,
Bonneville,2/3/2020,,,,20,9,,-1,,,,,,,
Bonneville,2/4/2020,,,,4,1,,,,,,,,,
Bonneville,2/5/2020,,,,14,3,,,,,,,,,
Bonneville,2/6/2020,,,,32,18,,,,,,,,,
Bonneville,2/7/2020,,,,50,16,,,,,,,,,
Bonneville,2/8/2020,,,,30,18,,,,,,,,,
Bonneville,2/9/2020,,,,17,7,,,,,,,,,
Bonneville,2/10/2020,,,,17,10,,,,,,,,,
Bonneville,2/11/2020,,,,12,5,,,,,,,,,
Bonneville,2/12/2020,,,,30,13,,,,,,,,,
Bonneville,2/13/2020,,,,17,9,,,,,,,,,
Bonneville,2/14/2020,,,,28,12,,,,,,,,,
Bonneville,2/15/2020,,,,9,11,,,,,,,,,
Bonneville,2/16/2020,,,,7,,,,,,,,,,
Bonneville,2/17/2020,,,,10,2,,,,,,,,,
Bonneville,2/18/2020,,,,9,2,,,,,,,,,
Bonneville,2/19/2020,,,,8,1,,,,,,,,,
Bonneville,2/20/2020,,,,5,2,,,,,,,,,
Bonneville,2/21/2020,,,,15,7,,,,,,,,,
Bonneville,2/22/2020,,,,38,22,,,,,,,,,
Bonneville,2/23/2020,,,,41,22,,,,,,,,,
Bonneville,2/24/2020,,,,32,18,,,,,,,,,
Bonneville,2/25/2020,,,,49,23,,,,,,,,,
Bonneville,2/26/2020,,,,86,45,,,,,,,,,
Bonneville,2/27/2020,,,,71,34,,,,,,,,,
Bonneville,2/28/2020,,,,50,16,,,,,,,,,
Bonneville,2/29/2020,,1,,96,58,,,,,,,,,
Bonneville,3/1/2020,,1,,54,22,,,,,,,,,
Bonneville,3/2/2020,,,,35,18,,,,,,,,,
Bonneville,3/3/2020,,1,,20,9,,,,,,,,,
Bonneville,3/4/2020,,,,49,24,,,,,,,,,
Bonneville,3/5/2020,,1,,36,18,,,,,,,,,
Bonneville,3/6/2020,,1,,37,16,,,,,,,,,
Bonneville,3/7/2020,,1,,35,9,,,,,,,,,
Bonneville,3/8/2020,,1,,34,14,,,,,,,,,
Bonneville,3/9/2020,,1,,14,8,,,,,,,,,
Bonneville,3/10/2020,,,,15,5,,,,,,,,,
Bonneville,3/11/2020,,3,,44,19,,,,,,,,,
Bonneville,3/12/2020,,,,28,12,,,,,,,,,6.3
Bonneville,3/13/2020,,2,,44,17,,,,,,,,,6.3
Bonneville,3/14/2020,,3,,29,9,,,,,,,,,6.2
Bonneville,3/15/2020,Sp,,,17,5,,,,,,,,,6
Bonneville,3/16/2020,Sp,1,,18,5,,,,,,,,,5.8
Bonneville,3/17/2020,Sp,3,,21,5,,,,,,,,,6
Bonneville,3/18/2020,Sp,1,,27,6,,,,,,,,,6.2
Bonneville,3/19/2020,Sp,1,,42,20,,,,,,,,,6.5
Bonneville,3/20/2020,Sp,4,,46,24,,,,,,,,,6.8
Bonneville,3/21/2020,Sp,3,,25,6,,,,,,,,,6.9
Bonneville,3/22/2020,Sp,1,,36,13,,,,,,,,,7
Bonneville,3/23/2020,Sp,,,35,21,,,,,,,,,7.1
Bonneville,3/24/2020,Sp,1,,32,12,,,,,,,,,7.1
Bonneville,3/25/2020,Sp,2,,34,20,,,,,,,,,7.1
Bonneville,3/26/2020,Sp,2,,26,17,,,,,,,,,6.9
Bonneville,3/27/2020,Sp,1,,25,15,,,,,,,,,6.7
Bonneville,3/28/2020,Sp,2,,13,2,,,,,,,,,6.9
Bonneville,3/29/2020,Sp,7,,38,18,,,,,,,,,7.2
Bonneville,3/30/2020,Sp,2,,54,30,,,,,,,,,7.4
Bonneville,3/31/2020,Sp,5,,30,19,,,,,,,,,7.4
Bonneville,4/1/2020,Sp,8,,3,2,,,,,,,,,7.4
Bonneville,4/2/2020,Sp,7,,30,9,,,,,,,,,7.6
Bonneville,4/3/2020,Sp,5,,25,9,,,,,,,,,7.5
Bonneville,4/4/2020,Sp,6,,30,12,,,,,,,,,7.7
Bonneville,4/5/2020,Sp,16,,34,14,,,,,,,,,7.8
Bonneville,4/6/2020,Sp,29,,33,12,,,,,,,,,8
Bonneville,4/7/2020,Sp,9,,40,18,,,,,,,,,8.3
Bonneville,4/8/2020,Sp,36,1,61,32,,,,,,,,,8.6
Bonneville,4/9/2020,Sp,59,2,36,20,,,,,,,,,8.9
Bonneville,4/10/2020,Sp,73,2,54,26,,,,,,,,,9.2
Bonneville,4/11/2020,Sp,54,1,32,13,,,,,,,,,9.3
Bonneville,4/12/2020,Sp,98,1,26,10,,,,,,,,,9.4
Bonneville,4/13/2020,Sp,105,5,24,17,,,,,,,,,9.6
Bonneville,4/14/2020,Sp,105,1,31,9,,,,,,,,,9.7
Bonneville,4/15/2020,Sp,109,4,24,6,,,,,,,,,9.9
Bonneville,4/16/2020,Sp,163,,26,11,,,,,,,,,10.2
Bonneville,4/17/2020,Sp,125,7,19,6,,,,,,,,,10.3
Bonneville,4/18/2020,Sp,108,3,20,9,,,,,,,,,10.3
Bonneville,4/19/2020,Sp,219,4,13,7,,,,,,,,,10.5
Bonneville,4/20/2020,Sp,241,10,22,15,,,,,,,,,10.8
Bonneville,4/21/2020,Sp,283,9,13,7,,,,,,,,,10.9
Bonneville,4/22/2020,Sp,383,3,22,13,,,,,,,,,11.1
Bonneville,4/23/2020,Sp,629,6,12,9,,,,,,,,,11.2
Bonneville,4/24/2020,Sp,380,7,5,3,,,,,,,,,11.5
Bonneville,4/25/2020,Sp,526,8,14,5,,,,,,,,,11.8
Bonneville,4/26/2020,Sp,709,7,14,6,,,,,,,,,12
Bonneville,4/27/2020,Sp,815,13,19,9,,,,,,,,,12.2
Bonneville,4/28/2020,Sp,1650,24,7,5,,,,,,,,,12.4
Bonneville,4/29/2020,Sp,1542,37,17,11,,,,20,,,,,12.5
Bonneville,4/30/2020,Sp,1836,41,11,2,,,,17,,,,,12.6
Bonneville,5/1/2020,Sp,2806,65,11,4,,,,4,,,,,12.7
Bonneville,5/2/2020,Sp,1245,48,6,5,,,,91,,,,,12.7
Bonneville,5/3/2020,Sp,1207,54,7,3,,,,111,,,,,12.7
Bonneville,5/4/2020,Sp,2534,100,13,9,,,,127,,,,,12.8
Bonneville,5/5/2020,Sp,2923,170,12,4,,,,499,,,,,12.9
Bonneville,5/6/2020,Sp,2637,139,3,4,,,,1329,,,,,12.9
Bonneville,5/7/2020,Sp,1840,151,9,5,,,,387,,,,,12.8
Bonneville,5/8/2020,Sp,1904,174,4,3,,,,440,,,,,12.4
Bonneville,5/9/2020,Sp,2761,285,7,4,,,,1156,,,,,13.2
Bonneville,5/10/2020,Sp,3002,363,11,7,,,,3943,,,,,13.5
Bonneville,5/11/2020,Sp,1478,269,10,5,,,,5295,1,,,,13.5
Bonneville,5/12/2020,Sp,886,159,12,7,,,,2812,4,,,,13.3
