Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,3/16/2016,Sp,8,,49,27,,,,,,,,,7
Bonneville,3/17/2016,Sp,6,,44,24,,,,,,,,,7.1
Bonneville,3/18/2016,Sp,1,,52,26,,,,,,,,,7.1
Bonneville,3/19/2016,Sp,5,,41,17,,,,,,,,,7.1
Bonneville,3/20/2016,Sp,7,1,45,25,,,,,,,,,7.2
Bonneville,3/21/2016,Sp,4,,29,18,,,,,,,,,7.1
Bonneville,3/22/2016,Sp,2,,34,20,,,,,,,,,7.2
Bonneville,3/23/2016,Sp,4,,30,14,,,,,,,,,7.2
Bonneville,3/24/2016,Sp,6,1,71,34,,,,,,,,,7.3
Bonneville,3/25/2016,Sp,12,1,60,29,,,,,,,,,7.4
Bonneville,3/26/2016,Sp,13,,51,23,,,,,,,,,7.6
Bonneville,3/27/2016,Sp,12,,56,27,,,,,,,,,7.8
Bonneville,3/28/2016,Sp,27,,49,28,,,,,,,,,7.8
Bonneville,3/29/2016,Sp,19,,35,14,,,,,,,,,8
Bonneville,3/30/2016,Sp,24,,47,21,,,,,,,,,8.2
Bonneville,3/31/2016,Sp,47,,50,22,,,,,,,,,8.7
Bonneville,4/1/2016,Sp,54,1,50,20,,,,,,,,,8.8
Bonneville,4/2/2016,Sp,75,,54,16,,,,,,,,,9
Bonneville,4/3/2016,Sp,90,2,54,17,,,,,,,,,9.2
Bonneville,4/4/2016,Sp,96,,22,13,,,,,,,,,9.4
Bonneville,4/5/2016,Sp,154,,34,15,,,,,,,,,9.3
Bonneville,4/6/2016,Sp,118,,49,21,,,,,,,,,9.5
Bonneville,4/7/2016,Sp,100,,36,11,,,,,,,,,9.7
Bonneville,4/8/2016,Sp,253,,60,29,,,,,,,,,10.1
Bonneville,4/9/2016,Sp,285,,46,16,,,,,,,,,10.4
Bonneville,4/10/2016,Sp,251,1,14,6,,,,,,,,,10.6
Bonneville,4/11/2016,Sp,469,1,34,14,,,,,,,,,10.7
Bonneville,4/12/2016,Sp,333,,35,17,,,,,,,,,10.9
Bonneville,4/13/2016,Sp,495,-1,29,11,,,,,,,,,11.1
Bonneville,4/14/2016,Sp,447,,24,16,,,,,,,,,11.2
Bonneville,4/15/2016,Sp,466,,34,16,,,,,,,,,11
Bonneville,4/16/2016,Sp,373,2,29,17,,,,,,,,,11.1
Bonneville,4/17/2016,Sp,279,2,29,15,,,,,,,,,11.4
Bonneville,4/18/2016,Sp,588,4,21,2,,,,,2,,,,11.7
Bonneville,4/19/2016,Sp,550,10,26,11,,,,,,,,,11.9
Bonneville,4/20/2016,Sp,784,5,23,6,,,,,,,,,12.1
Bonneville,4/21/2016,Sp,2704,18,36,17,,,,,,,,,12.1
Bonneville,4/22/2016,Sp,3236,9,20,10,,,,,1,,,,12
Bonneville,4/23/2016,Sp,1510,13,13,2,,,,,1,,,,11.9
Bonneville,4/24/2016,Sp,1030,9,27,10,,,,,2,,,,11.9
Bonneville,4/25/2016,Sp,1157,15,18,7,,,,,1,,,,11.9
Bonneville,4/26/2016,Sp,849,8,9,1,,,,,,,,,11.7
Bonneville,4/27/2016,Sp,1050,10,23,1,,,,,1,,,,11.8
Bonneville,4/28/2016,Sp,3084,30,13,4,,,,,,,,,12
Bonneville,4/29/2016,Sp,6695,73,22,8,,,,,2,,,,12
Bonneville,4/30/2016,Sp,6728,121,38,6,,,,,,,,,12.1
Bonneville,5/1/2016,Sp,10155,302,36,9,,,,,4,,,,12.4
Bonneville,5/2/2016,Sp,13907,422,40,11,,,,5,2,,,,12.7
Bonneville,5/3/2016,Sp,10860,436,31,4,,,,23,7,,,,13
Bonneville,5/4/2016,Sp,7461,444,49,7,,,,19,12,,,,13
Bonneville,5/5/2016,Sp,4079,275,27,9,,,,43,,,,,13
Bonneville,5/6/2016,Sp,4250,384,50,9,,,,25,-1,,,,13.3
Bonneville,5/7/2016,Sp,4456,606,39,3,,,,47,88,,,,13.7
Bonneville,5/8/2016,Sp,4058,628,42,12,,,,191,83,,,,13.8
Bonneville,5/9/2016,Sp,1793,248,34,5,,,,128,49,,,,13.8
Bonneville,5/10/2016,Sp,1452,349,30,12,,,,158,234,,,,13.8
Bonneville,5/11/2016,Sp,2482,544,39,5,,,,154,60,,,,14.2
Bonneville,5/12/2016,Sp,3409,884,43,7,,,,522,56,,,,14.6
Bonneville,5/13/2016,Sp,2644,602,44,16,,,,2622,103,,,,14.8
Bonneville,5/14/2016,Sp,2068,351,37,7,,,,750,55,,,,14.8
Bonneville,5/15/2016,Sp,2036,339,48,14,,,,1230,70,,,,14.7
Bonneville,5/16/2016,Sp,1855,360,62,19,,,,1270,69,,,,14.6
Bonneville,5/17/2016,Sp,3166,537,57,12,,,,921,24,,,,14.7
Bonneville,5/18/2016,Sp,2963,588,62,13,,,,1741,105,,,,15.1
Bonneville,5/19/2016,Sp,2295,349,58,10,,,,2347,213,,,,15.1
Bonneville,5/20/2016,Sp,2265,342,62,13,,,,1653,203,,,,15
Bonneville,5/21/2016,Sp,1148,153,71,14,2,,,553,105,,,,14.8
Bonneville,5/22/2016,Sp,1239,160,88,20,5,,,881,53,,,,14.8
Bonneville,5/23/2016,Sp,1344,188,78,24,1,,,2986,61,,,,14.9
Bonneville,5/24/2016,Sp,1506,173,37,10,10,,,3153,84,,,,15
Bonneville,5/25/2016,Sp,1518,214,42,10,10,,,3196,62,,,,15
Bonneville,5/26/2016,Sp,1606,195,43,15,26,,,1964,621,,,,15
Bonneville,5/27/2016,Sp,1529,181,47,18,17,,,4961,205,,,,15
Bonneville,5/28/2016,Sp,1146,113,50,20,18,,,2025,233,,,,15
Bonneville,5/29/2016,Sp,1151,116,64,25,40,,,3162,194,,,,15
Bonneville,5/30/2016,Sp,1427,162,72,20,120,,,6626,155,,,,15.3
Bonneville,5/31/2016,Sp,1407,162,83,28,202,,,10499,220,,,,15.6
Bonneville,6/1/2016,Su,2089,208,110,39,280,,,45523,250,,,,15.9
Bonneville,6/2/2016,Su,1692,156,117,40,361,,,33412,300,,,,16.1
Bonneville,6/3/2016,Su,2010,207,153,47,565,,,44791,219,,,,16.4
Bonneville,6/4/2016,Su,1961,190,197,69,807,,,50625,235,,,,16.7
Bonneville,6/5/2016,Su,1775,151,157,53,944,,,80068,363,,,,17.1
Bonneville,6/6/2016,Su,1815,139,137,46,1008,,,71753,344,,,,17.7
Bonneville,6/7/2016,Su,2605,193,199,69,1969,,,98565,366,,,,18.1
Bonneville,6/8/2016,Su,2372,158,194,59,1648,,,75489,169,,,,18
Bonneville,6/9/2016,Su,2270,141,178,50,2112,,,34020,170,,,,17.6
Bonneville,6/10/2016,Su,2608,225,228,74,3411,,,21885,180,,,,17.4
Bonneville,6/11/2016,Su,2638,180,232,90,4515,,,20558,173,,,,17.4
Bonneville,6/12/2016,Su,2659,222,242,93,6660,,,42922,163,,,,17.6
Bonneville,6/13/2016,Su,2339,209,196,69,8764,,,60440,229,,,,17.7
Bonneville,6/14/2016,Su,2500,174,182,84,7233,,,32514,131,,,,17.7
Bonneville,6/15/2016,Su,4066,321,315,115,10477,,,49912,192,,,,17.7
Bonneville,6/16/2016,Su,3545,395,320,128,12243,,,54892,128,,,,17.5
Bonneville,6/17/2016,Su,2770,298,300,127,14064,,,91502,486,,,,17.5
Bonneville,6/18/2016,Su,2003,300,263,100,12899,,,73972,461,,,,17.4
Bonneville,6/19/2016,Su,2949,282,335,106,22142,,,38073,344,,,,17.4
Bonneville,6/20/2016,Su,2274,275,308,124,20300,,,55841,348,,,,17.8
Bonneville,6/21/2016,Su,2288,230,382,154,18783,,,52555,326,,,,17.8
Bonneville,6/22/2016,Su,3392,201,529,244,17352,,,83666,195,,,,17.9
Bonneville,6/23/2016,Su,3208,202,480,218,23518,,,53310,186,,,,17.9
Bonneville,6/24/2016,Su,3412,257,430,199,21412,,,39376,188,,,,17.7
Bonneville,6/25/2016,Su,2909,291,514,248,16466,,,45102,132,,,,17.7
Bonneville,6/26/2016,Su,2717,192,495,232,12114,,,52410,239,,,,18.1
Bonneville,6/27/2016,Su,2585,237,552,255,12999,,,45970,490,,,,18.5
Bonneville,6/28/2016,Su,2216,186,456,187,10373,,,39498,700,,,,18.8
Bonneville,6/29/2016,Su,3042,214,741,350,10620,,,31774,413,,,,19
Bonneville,6/30/2016,Su,2756,152,809,397,7854,,,20586,688,,,,18.9
Bonneville,7/1/2016,Su,2374,203,747,310,9160,,,20311,498,,,,18.8
Bonneville,7/2/2016,Su,1813,152,660,305,7328,,,25492,569,,,,19.1
Bonneville,7/3/2016,Su,2474,224,864,385,7151,,,15334,518,,,,19.3
Bonneville,7/4/2016,Su,2186,201,879,401,4458,,,9564,477,,,,19.3
Bonneville,7/5/2016,Su,1959,160,910,422,3223,,,9240,706,,,,19.2
Bonneville,7/6/2016,Su,1857,157,1014,452,2521,,,11028,501,,,,19.3
Bonneville,7/7/2016,Su,1713,150,1032,471,2507,,,22730,1490,,,,19.5
Bonneville,7/8/2016,Su,1884,156,1234,561,2690,,,7261,1266,,,,19.6
Bonneville,7/9/2016,Su,1648,143,1003,427,2288,,,8224,718,,,,19.9
Bonneville,7/10/2016,Su,1398,114,1038,402,1807,,,7398,658,,,,19.9
Bonneville,7/11/2016,Su,1571,91,1111,482,1837,,,2835,390,,,,19.9
Bonneville,7/12/2016,Su,1432,186,1129,481,1758,,,984,630,,,,19.9
Bonneville,7/13/2016,Su,1549,197,1155,476,1256,,,2098,710,,,,20.1
Bonneville,7/14/2016,Su,1187,210,1061,416,1668,,,1931,999,,,,20.2
Bonneville,7/15/2016,Su,1137,154,1271,493,896,,,2742,1054,,,,20.1
Bonneville,7/16/2016,Su,1385,173,1888,789,756,,,3233,554,,,,20
Bonneville,7/17/2016,Su,1212,141,2072,782,749,,,2811,599,,,,20.1
Bonneville,7/18/2016,Su,1149,94,1772,663,637,,,3558,576,,,,20
Bonneville,7/19/2016,Su,912,114,1272,485,613,,,2405,439,,,,20.1
Bonneville,7/20/2016,Su,1302,124,1686,604,387,,,1693,421,,,,20.3
Bonneville,7/21/2016,Su,1129,120,1801,644,455,,,1439,847,,,,20.7
Bonneville,7/22/2016,Su,1125,115,1854,710,350,,,1372,1081,,,,20.4
Bonneville,7/23/2016,Su,1135,107,1834,700,437,,,534,645,,,,20.4
Bonneville,7/24/2016,Su,888,103,1898,682,360,,,490,814,,,,20.7
Bonneville,7/25/2016,Su,810,111,1631,606,298,,,658,1061,,,,21
Bonneville,7/26/2016,Su,1030,128,2344,958,404,,,503,1125,,,,20.9
Bonneville,7/27/2016,Su,1045,109,2825,998,358,,,456,1755,,,,21.2
Bonneville,7/28/2016,Su,798,96,2750,883,251,,,557,1705,,,,21.7
Bonneville,7/29/2016,Su,690,78,2213,700,222,,,639,1485,,,,21.8
Bonneville,7/30/2016,Su,647,76,2296,671,205,,,913,1245,,,1,21.7
Bonneville,7/31/2016,Su,687,61,1873,601,156,,,1152,1135,,,,21.4
Bonneville,8/1/2016,Fa,510,60,1478,404,106,,,750,821,,,1,21.1
Bonneville,8/2/2016,Fa,624,76,1433,416,98,,,417,776,,,,20.8
Bonneville,8/3/2016,Fa,723,68,1352,400,107,,,208,469,,,,20.9
Bonneville,8/4/2016,Fa,820,65,1506,434,88,1,,389,635,,,,21.4
Bonneville,8/5/2016,Fa,892,93,1621,517,74,,,390,716,,,,21.9
Bonneville,8/6/2016,Fa,876,110,1796,546,78,2,1,324,521,,,,21.5
Bonneville,8/7/2016,Fa,1050,103,2088,613,74,,2,366,277,,,,21.4
Bonneville,8/8/2016,Fa,920,95,2029,568,47,3,,123,218,,,,21.3
Bonneville,8/9/2016,Fa,652,69,1686,504,35,1,,166,355,,,,20.9
Bonneville,8/10/2016,Fa,867,101,1472,460,32,1,,324,293,,,,20.9
Bonneville,8/11/2016,Fa,1659,210,1478,439,42,4,,318,470,,,,21.2
Bonneville,8/12/2016,Fa,2093,222,1804,484,25,14,,392,506,,,,21.5
Bonneville,8/13/2016,Fa,1983,250,2534,674,27,18,5,287,412,,,,21.8
Bonneville,8/14/2016,Fa,1998,216,2490,587,21,18,2,124,351,,,,21.9
Bonneville,8/15/2016,Fa,1524,225,2056,499,18,20,6,147,525,,,,21.9
Bonneville,8/16/2016,Fa,887,195,1424,323,13,7,11,94,320,,,,21.8
Bonneville,8/17/2016,Fa,1990,331,948,235,15,21,14,141,286,,,,21.6
Bonneville,8/18/2016,Fa,4911,528,1397,400,2,32,14,118,239,,,,21.6
Bonneville,8/19/2016,Fa,6264,638,2182,564,14,50,13,118,338,,,,21.7
Bonneville,8/20/2016,Fa,3461,507,2407,493,7,75,21,84,275,,,,21.9
Bonneville,8/21/2016,Fa,5252,596,2402,509,7,94,27,74,235,,1,,22.1
Bonneville,8/22/2016,Fa,4273,638,2113,411,8,50,19,38,203,,,,21.8
Bonneville,8/23/2016,Fa,1738,230,1330,293,7,18,8,29,260,,,,21.7
Bonneville,8/24/2016,Fa,4092,561,1268,313,1,68,19,53,187,,,,21.9
Bonneville,8/25/2016,Fa,10886,1470,1586,319,2,239,27,63,283,,,,22
Bonneville,8/26/2016,Fa,13926,1560,1456,288,1,342,64,28,430,,,,22
Bonneville,8/27/2016,Fa,12433,1444,1515,267,1,371,73,84,517,,,,22.2
Bonneville,8/28/2016,Fa,11146,1295,1590,345,1,274,59,26,608,,,,22.1
Bonneville,8/29/2016,Fa,3853,569,793,152,2,119,40,126,223,,,,22
Bonneville,8/30/2016,Fa,2758,452,432,100,1,46,34,36,218,,,,21.8
Bonneville,8/31/2016,Fa,21169,2415,973,256,1,368,92,22,163,,,,21.6
Bonneville,9/1/2016,Fa,17782,2396,2006,449,1,457,96,,171,,,,21.2
Bonneville,9/2/2016,Fa,11503,1488,1396,298,3,475,78,,184,,,,21.1
Bonneville,9/3/2016,Fa,13395,1739,1731,367,,1039,99,,39,,,,20.9
Bonneville,9/4/2016,Fa,14408,1919,2224,451,1,1647,149,,82,,,,20.6
Bonneville,9/5/2016,Fa,11577,1486,1538,316,,1882,202,,70,,,,20.5
Bonneville,9/6/2016,Fa,32446,2991,4084,709,,3120,340,,55,,,,20.3
Bonneville,9/7/2016,Fa,17615,1556,1965,310,,2564,273,,68,,,,20.1
Bonneville,9/8/2016,Fa,11858,1149,1459,227,,1538,190,,59,,,,20.1
Bonneville,9/9/2016,Fa,14505,1460,2039,340,,1451,165,,16,,,,20
Bonneville,9/10/2016,Fa,10585,983,1548,252,,1219,238,,36,,,,19.9
Bonneville,9/11/2016,Fa,18675,1704,2478,444,,1964,221,,72,,,,20
Bonneville,9/12/2016,Fa,11058,1217,2076,373,,1117,104,,27,,,,19.8
Bonneville,9/13/2016,Fa,10232,1115,2367,400,1,951,114,,23,,,,19.6
Bonneville,9/14/2016,Fa,9630,1147,2277,384,1,876,118,,18,,,,19.5
Bonneville,9/15/2016,Fa,16718,2118,4201,785,,855,118,,18,,,,
Bonneville,9/16/2016,Fa,12885,1265,2918,570,,580,93,,2,,,,
Bonneville,9/17/2016,Fa,8016,929,2644,479,1,426,51,,11,,1,,
Bonneville,9/18/2016,Fa,10466,1224,2798,540,,656,59,,16,,,,
Bonneville,9/19/2016,Fa,4928,808,2112,431,,326,57,,7,,,1,
Bonneville,9/20/2016,Fa,3877,744,1567,306,1,313,37,,9,,,,
Bonneville,9/21/2016,Fa,6151,958,2208,413,,432,64,,29,,,,
Bonneville,9/22/2016,Fa,4051,861,1837,384,,305,72,,13,,,,
Bonneville,9/23/2016,Fa,3991,751,2490,474,,476,55,,8,,,,
Bonneville,9/24/2016,Fa,3507,698,1503,325,,445,101,,1,,,,
Bonneville,9/25/2016,Fa,1676,468,1359,286,,220,68,,20,,,,
Bonneville,9/26/2016,Fa,3112,577,2105,476,,310,77,,9,,,,
Bonneville,9/27/2016,Fa,3565,482,1918,431,,344,192,,35,,,,
Bonneville,9/28/2016,Fa,2061,418,1325,270,,238,60,,20,,,,
Bonneville,9/29/2016,Fa,2378,415,1339,287,,217,61,,30,,,,
Bonneville,9/30/2016,Fa,1960,326,1356,292,,209,46,,14,,,,
Bonneville,10/1/2016,Fa,1609,303,1114,252,,183,31,,8,,,,
Bonneville,10/2/2016,Fa,927,163,613,141,,154,36,,8,,,,
Bonneville,10/3/2016,Fa,1743,342,1147,282,,214,38,,4,,,,
Bonneville,10/4/2016,Fa,923,130,1063,266,,370,71,,-1,,,,
Bonneville,10/5/2016,Fa,1295,214,814,214,,295,41,,10,,,,
Bonneville,10/6/2016,Fa,1481,234,648,161,,774,74,,3,,,,
Bonneville,10/7/2016,Fa,901,175,674,160,1,722,73,,7,,,,
Bonneville,10/8/2016,Fa,1509,229,623,143,,983,87,,7,,,,
Bonneville,10/9/2016,Fa,704,143,444,114,,455,62,,5,,,,
Bonneville,10/10/2016,Fa,909,187,368,102,,607,57,,2,,,,
Bonneville,10/11/2016,Fa,497,126,235,59,,376,51,,2,,,,
Bonneville,10/12/2016,Fa,533,120,369,114,,542,58,,3,,,,
Bonneville,10/13/2016,Fa,323,93,261,75,,210,31,,5,,,,
Bonneville,10/14/2016,Fa,600,164,495,157,,1695,169,,3,,,,
Bonneville,10/15/2016,Fa,354,92,324,85,,532,42,,7,,,,
Bonneville,10/16/2016,Fa,317,79,259,80,1,830,65,,-9,,,,
Bonneville,10/17/2016,Fa,207,48,142,36,,447,42,,33,,,,
Bonneville,10/18/2016,Fa,466,45,219,60,,504,32,,11,,,,
Bonneville,10/19/2016,Fa,243,36,126,35,,425,40,,2,,,,
Bonneville,10/20/2016,Fa,228,17,95,29,,186,19,,-1,,,,
Bonneville,10/21/2016,Fa,477,32,69,26,,271,31,,,,,,
Bonneville,10/22/2016,Fa,258,20,100,30,,167,12,,1,,,,
Bonneville,10/23/2016,Fa,176,13,110,30,,119,16,,,,,,
Bonneville,10/24/2016,Fa,216,16,136,41,,118,9,,,,,,
Bonneville,10/25/2016,Fa,276,43,196,59,,186,21,,1,,1,,
Bonneville,10/26/2016,Fa,228,24,124,34,,115,10,,1,,,,
Bonneville,10/27/2016,Fa,393,37,105,26,,182,21,,,,2,,
Bonneville,10/28/2016,Fa,397,66,115,33,,262,17,,,,2,,
Bonneville,10/29/2016,Fa,206,22,67,19,,107,9,,,,1,,
Bonneville,10/30/2016,Fa,198,33,69,22,,87,4,,-1,,,,
Bonneville,10/31/2016,Fa,215,21,58,15,,101,3,,,,-1,,
Bonneville,11/1/2016,Fa,212,15,83,18,,172,6,,,,1,,
Bonneville,11/2/2016,Fa,160,15,100,25,,198,10,,,,6,,
Bonneville,11/3/2016,Fa,98,10,78,32,,69,6,,,,4,,
Bonneville,11/4/2016,Fa,115,10,68,27,,43,5,,,,1,,
Bonneville,11/5/2016,Fa,110,18,46,22,,43,2,,,,,,
Bonneville,11/6/2016,Fa,123,19,63,24,,45,8,,,,1,,
Bonneville,11/7/2016,Fa,115,9,60,14,1,47,2,,1,,3,,
Bonneville,11/8/2016,Fa,118,19,37,11,,49,2,,,,6,,
Bonneville,11/9/2016,Fa,61,9,36,8,,21,6,,,,7,,
Bonneville,11/10/2016,Fa,54,1,37,9,,16,2,,,,1,,
Bonneville,11/11/2016,Fa,31,1,27,7,,14,1,,,,1,,
Bonneville,11/12/2016,Fa,41,5,29,10,,9,,,,,1,,
Bonneville,11/13/2016,Fa,36,,18,7,,6,1,,,,1,,
Bonneville,11/14/2016,Fa,5,3,21,10,,6,4,,,,,,
Bonneville,11/15/2016,Fa,16,,12,7,,17,,,1,,2,,
Bonneville,11/16/2016,,24,,29,9,,31,2,,,,,,
Bonneville,11/17/2016,,23,6,27,13,,42,5,,1,,1,,
Bonneville,11/18/2016,,26,2,41,17,,12,3,,,,1,,
Bonneville,11/19/2016,,23,4,45,14,,4,,,,,2,,
Bonneville,11/20/2016,,8,5,24,6,,5,2,,,,,,
Bonneville,11/21/2016,,8,2,14,6,,-3,,,,,,,
Bonneville,11/22/2016,,21,1,25,14,,9,1,,,,,,
Bonneville,11/23/2016,,19,4,26,6,,,,,1,,,,
Bonneville,11/24/2016,,20,,19,8,,6,,,,,,,
Bonneville,11/25/2016,,15,2,9,2,,14,1,,,,1,,
Bonneville,11/26/2016,,16,,16,9,,8,,,,,,,
Bonneville,11/27/2016,,,,12,3,,3,1,,,,,,
Bonneville,11/28/2016,,1,,8,4,,1,-1,,,,,,
Bonneville,11/29/2016,,,-1,11,7,,1,1,,,,,,
Bonneville,11/30/2016,,4,,12,2,,,1,,,,,,
Bonneville,12/1/2016,,3,,9,4,,,1,,,,,,
Bonneville,12/2/2016,,3,,11,7,,2,-1,,,,,,
Bonneville,12/3/2016,,3,1,12,5,,2,,,,,,,
Bonneville,12/4/2016,,,,10,4,,-1,,,,,,,
Bonneville,12/5/2016,,2,,24,12,,1,,,,,,,
Bonneville,12/6/2016,,6,,14,5,,,,,,,,,
Bonneville,12/7/2016,,,,5,1,,,,,,,,,
Bonneville,12/8/2016,,1,,12,5,,,,,,,,,
Bonneville,12/9/2016,,1,,11,4,,1,,,,,,,
Bonneville,12/10/2016,,,,7,5,,,,,,,,,
Bonneville,12/11/2016,,,,19,9,,,,,,,,,
Bonneville,12/12/2016,,3,,11,7,,,,,,,,,
Bonneville,12/13/2016,,,,19,10,,,-1,,,,,,
Bonneville,12/14/2016,,,,18,11,,-1,-1,,,,,,
Bonneville,12/15/2016,,2,,11,7,,,,,,,,,
Bonneville,12/16/2016,,,,6,3,,,,,,,,,
Bonneville,12/17/2016,,,,8,3,,,,,,,,,
Bonneville,12/18/2016,,,,5,1,,,,,,,,,
Bonneville,12/19/2016,,,,2,-1,,,,,,,,,
Bonneville,12/20/2016,,,1,2,,,,,,,,,,
Bonneville,12/21/2016,,2,,13,6,,3,,,,,,,
Bonneville,12/22/2016,,,,10,4,,1,,,,,,,
Bonneville,12/23/2016,,1,,5,2,,,,,,,,,
Bonneville,12/24/2016,,,,7,2,,1,,,,,,,
Bonneville,12/25/2016,,,,13,7,,,,,,,,,
Bonneville,12/26/2016,,1,,8,2,,1,,,,,,,
Bonneville,12/27/2016,,,,3,2,,,-1,,,,,,
Bonneville,12/28/2016,,,,7,4,,,,,,,,,
Bonneville,12/29/2016,,,,9,3,,,,,,,,,
Bonneville,12/30/2016,,,,5,,,,,,,,,,
Bonneville,12/31/2016,,,,2,-1,,,,,,,,,
