Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,3/15/1992,Sp,15,,34,,,,,,,,,,8.9
Bonneville,3/16/1992,Sp,54,,30,,,,,,,,,,8.9
Bonneville,3/17/1992,Sp,46,1,22,,,,,,,,,,8.9
Bonneville,3/18/1992,Sp,37,,24,,,,,,,,,,8.9
Bonneville,3/19/1992,Sp,80,,27,,,,,,,,,,8.9
Bonneville,3/20/1992,Sp,55,,46,,,,,,,,,,8.9
Bonneville,3/21/1992,Sp,68,,32,,,,,,,,,,8.9
Bonneville,3/22/1992,Sp,87,,26,,,,,,,,,,8.9
Bonneville,3/23/1992,Sp,118,,46,,,,,,,,,,8.9
Bonneville,3/24/1992,Sp,124,,39,,,,,,,,,,9.4
Bonneville,3/25/1992,Sp,105,,31,,,,,,,,,,9.4
Bonneville,3/26/1992,Sp,180,,40,,,,,,,,,,9.4
Bonneville,3/27/1992,Sp,129,2,65,,,,,,,,,,9.4
Bonneville,3/28/1992,Sp,331,2,50,,,,,,,,,,9.4
Bonneville,3/29/1992,Sp,350,1,57,,,,,,,,,,10
Bonneville,3/30/1992,Sp,212,,46,,,,,,,,,,10
Bonneville,3/31/1992,Sp,191,,31,,,,,,,,,,10
Bonneville,4/1/1992,Sp,873,9,69,,,,,,,,,,10
Bonneville,4/2/1992,Sp,1204,8,81,,,,,,,,,,10
Bonneville,4/3/1992,Sp,1311,4,52,,,,,,,,,,11.1
Bonneville,4/4/1992,Sp,879,,47,,,,,,,,,,11.1
Bonneville,4/5/1992,Sp,593,1,61,,,,,,,,,,11.1
Bonneville,4/6/1992,Sp,826,7,49,,,,,,,,,,10.6
Bonneville,4/7/1992,Sp,1603,7,90,,,,,,,,,,10.6
Bonneville,4/8/1992,Sp,1540,12,65,,,,,,,,,,10.6
Bonneville,4/9/1992,Sp,1969,7,70,,,,,,,,,,10.6
Bonneville,4/10/1992,Sp,2977,17,81,,,,,,,,,,10.6
Bonneville,4/11/1992,Sp,2955,10,78,,,,,,,,,,10.6
Bonneville,4/12/1992,Sp,2277,15,51,,,,,,,,,,11.1
Bonneville,4/13/1992,Sp,3654,17,77,,,,,,,,,,11.1
Bonneville,4/14/1992,Sp,2889,18,53,,,,,1,,,,,11.1
Bonneville,4/15/1992,Sp,3888,25,66,,,,,1,,,,,11.1
Bonneville,4/16/1992,Sp,2955,25,78,,,,,5,,,,,11.1
Bonneville,4/17/1992,Sp,3103,25,101,,,,,,,,,,11.1
Bonneville,4/18/1992,Sp,3374,35,80,,,,,2,,,,,11.1
Bonneville,4/19/1992,Sp,2570,33,46,,,,,,,,,,11.1
Bonneville,4/20/1992,Sp,2092,17,54,,,,,,,,,,11.7
Bonneville,4/21/1992,Sp,1710,17,58,,,,,,,,,,11.7
Bonneville,4/22/1992,Sp,2163,26,47,,,,,1,,,,,11.7
Bonneville,4/23/1992,Sp,1500,23,29,,,,,1,,,,,11.7
Bonneville,4/24/1992,Sp,1611,31,37,,,,,4,,,,,12.2
Bonneville,4/25/1992,Sp,1334,27,43,,,,,14,,,,,12.2
Bonneville,4/26/1992,Sp,1881,45,65,,,,,11,,,,,12.8
Bonneville,4/27/1992,Sp,2699,76,66,,,,,6,,,,,12.8
Bonneville,4/28/1992,Sp,3835,86,84,,,,,40,,,,,12.8
Bonneville,4/29/1992,Sp,4237,145,95,,,,,118,,,,,13.3
Bonneville,4/30/1992,Sp,2686,117,91,,,,,52,,,,,13.9
Bonneville,5/1/1992,Sp,2072,116,115,,,,,18,,,,,13.9
Bonneville,5/2/1992,Sp,1731,93,48,,,,,82,,,,,13.9
