Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1/1/05,,,,11,,,,,,,,,,4.4
Bonneville,1/2/05,,,,13,1,,,,,,,,,6
Bonneville,1/3/05,,,,,,,,,,,,,,5.7
Bonneville,1/4/05,,,,1,,,,,,,,,,5.4
Bonneville,1/5/05,,,,6,,,,,,,,,,5
Bonneville,1/6/05,,,,6,-1,,,,,,,,,5
Bonneville,1/7/05,,,,6,,,,,,,,,,5
Bonneville,1/8/05,,,,5,,,,,,,,,,4.8
Bonneville,1/9/05,,,,1,,,,,,,,,,4.7
Bonneville,1/10/05,,,,2,,,,,,,,,,4.6
Bonneville,1/11/05,,,,7,,,,,,,,,,4.4
Bonneville,1/12/05,,,,1,,,,,,,,,,4.4
Bonneville,1/13/05,,,,13,,,,,,,,,,4.4
Bonneville,1/14/05,,,,3,,,,,,,,,,4.1
Bonneville,1/15/05,,,,6,,,,,,,,,,3.4
Bonneville,1/16/05,,,,8,,,,,,,,,,2.9
Bonneville,1/17/05,,,,10,1,,,,,,,,,2.8
Bonneville,1/18/05,,,,13,1,,,,,,,,,2.9
Bonneville,1/19/05,,,,4,,,,,,,,,,3.2
Bonneville,1/20/05,,,,8,,,,,,,,,,3.3
Bonneville,1/21/05,,,,10,,,,,,,,,,3.5
Bonneville,1/22/05,,,,5,1,,,,,,,,,3.6
Bonneville,1/23/05,,,,,,,,,,,,,,3.6
Bonneville,1/24/05,,-1,,2,,,,,,,,,,3.5
Bonneville,1/25/05,,,,9,,,,,,,,,,3.3
Bonneville,1/26/05,,,,-2,-1,,,,,,,,,3.2
Bonneville,1/27/05,,,,3,,,,,,,,,,3.2
Bonneville,1/28/05,,,,2,,,,,,,,,,3.2
Bonneville,1/29/05,,,,1,,,,,,,,,,3.2
Bonneville,1/30/05,,,,2,1,,,,,,,,,3.2
Bonneville,1/31/05,,,,-7,-5,,,,,,,,,3.3
Bonneville,2/1/05,,,,-4,-5,,,,,,,,,3.5
Bonneville,2/2/05,,,,1,,,,,,,,,,3.5
Bonneville,2/3/05,,,,1,-3,,,,,,,,,3.7
Bonneville,2/4/05,,,,26,1,,,,,,,,,3.9
Bonneville,2/5/05,,,,6,,,,,,,,,,4.1
Bonneville,2/6/05,,,,8,,,,,,,,,,4.1
Bonneville,2/7/05,,,,7,,,,,,,,,,4.2
Bonneville,2/8/05,,,,14,,,,,,,,,,4.1
Bonneville,2/9/05,,,,8,,,,,,,,,,4.1
Bonneville,2/10/05,,,,5,,,,,,,,,,4.2
Bonneville,2/11/05,,,,,,,,,,,,,,4.2
Bonneville,2/12/05,,,,9,-2,,,,,,,,,4.3
Bonneville,2/13/05,,,,-2,,,,,,,,,,4.3
Bonneville,2/14/05,,,,-8,-3,,,,,,,,,4.4
Bonneville,2/15/05,,,,5,1,,,,,,,,,4.4
Bonneville,2/16/05,,,,-1,-3,,,,,,,,,4.3
Bonneville,2/17/05,,,,3,1,,,,,,,,,4.2
Bonneville,2/18/05,,,,2,,,,,,,,,,4.1
Bonneville,2/19/05,,,,2,,,,,,,,,,4.1
Bonneville,2/20/05,,,,2,,,,,,,,,,4.2
Bonneville,2/21/05,,,,-3,-4,,,,,,,,,4.3
Bonneville,2/22/05,,,,-1,-3,,,,,,,,,4.3
Bonneville,2/23/05,,,,-1,,,,,,,,,,4.3
Bonneville,2/24/05,,,,,,,,,,,,,,4.3
Bonneville,2/25/05,,,,1,-1,,,,,,,,,4.3
Bonneville,2/26/05,,,,-3,1,,,,,,,,,4.4
Bonneville,2/27/05,,1,,-2,-3,,,,,,,,,4.5
Bonneville,2/28/05,,1,,-13,-5,,,,,,,,,4.5
Bonneville,3/1/05,,,,-15,-1,,,,,,,,,4.6
Bonneville,3/2/05,,1,,-10,-11,,,,,,,,,4.8
Bonneville,3/3/05,,,,-4,-8,,,,,,,,,4.8
Bonneville,3/4/05,,,,4,-1,,,,,,,,,4.8
Bonneville,3/5/05,,,,6,1,,,,,,,,,4.9
Bonneville,3/6/05,,,,6,3,,,,,,,,,5
Bonneville,3/7/05,,,,7,-5,,,,,,,,,5.1
Bonneville,3/8/05,,,,14,-3,,,,,,,,,5.4
Bonneville,3/9/05,,1,,25,-2,,,,,,,,,5.6
Bonneville,3/10/05,,1,,-10,-4,,,,,,,,,5.9
Bonneville,3/11/05,,5,,18,1,,,,,,,,,6.1
Bonneville,3/12/05,,2,,20,1,,,,,,,,,6.3
Bonneville,3/13/05,,1,,-3,-10,,,,,,,,,6.4
Bonneville,3/14/05,,3,,5,-3,,,,,,,,,6.4
Bonneville,3/15/05,Sp,4,,8,-4,,,,,,,,,6.5
Bonneville,3/16/05,Sp,1,,-9,-13,,,,,,,,,6.6
Bonneville,3/17/05,Sp,2,,-75,-34,,,,,,,,,6.7
Bonneville,3/18/05,Sp,2,,7,-19,,,,,,,,,6.8
Bonneville,3/19/05,Sp,1,,11,-1,,,,,,,,,6.8
Bonneville,3/20/05,Sp,,,30,,,,,,,,,,6.8
Bonneville,3/21/05,Sp,3,,5,2,,,,,,,,,6.9
Bonneville,3/22/05,Sp,,,6,1,,,,,,,,,6.9
Bonneville,3/23/05,Sp,,,7,5,,,,,,,,,7
Bonneville,3/24/05,Sp,1,,2,1,,,,,,,,,7.2
Bonneville,3/25/05,Sp,,,4,,,,,,,,,,7.4
Bonneville,3/26/05,Sp,,,-1,,,,,,,,,,7.4
Bonneville,3/27/05,Sp,1,,17,4,,,,,,,,,7.4
Bonneville,3/28/05,Sp,3,,20,9,,,,,,,,,7.4
Bonneville,3/29/05,Sp,5,,5,1,,,,,,,,,7.4
Bonneville,3/30/05,Sp,6,,2,2,,,,,,,,,7.3
Bonneville,3/31/05,Sp,,,1,,,,,,,,,,7.5
Bonneville,4/1/05,Sp,-2,,12,3,,,,,,,,,7.6
Bonneville,4/2/05,Sp,2,,7,1,,,,,,,,,7.6
Bonneville,4/3/05,Sp,2,,13,6,,,,,,,,,7.6
Bonneville,4/4/05,Sp,7,,11,7,,,,,,,,,7.7
Bonneville,4/5/05,Sp,1,,17,5,,,,,,,,,7.8
Bonneville,4/6/05,Sp,15,,47,17,,,,,,,,,7.9
Bonneville,4/7/05,Sp,10,,20,7,,,,,,,,,8.1
Bonneville,4/8/05,Sp,18,,30,10,,,,,,,,,8.1
Bonneville,4/9/05,Sp,11,,14,12,,,,,,,,,8.1
Bonneville,4/10/05,Sp,12,,24,9,,,,,,,,,8.3
Bonneville,4/11/05,Sp,23,,21,6,,,,,,,,,8.4
Bonneville,4/12/05,Sp,57,,17,7,,,,,,,,,8.5
Bonneville,4/13/05,Sp,51,,53,28,,,,,,,,,8.7
Bonneville,4/14/05,Sp,108,,30,14,,,,,,,,,8.8
Bonneville,4/15/05,Sp,94,,21,11,,,,,,,,,9
Bonneville,4/16/05,Sp,398,,42,18,,,,,,,,,9.1
