Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,8/27/1997,Fa,3481,135,2998,244,-1,88,14,,,,,,22.4
Bonneville,8/28/1997,Fa,6489,133,3029,222,,101,16,,,,,,22.6
Bonneville,8/29/1997,Fa,10392,202,2393,183,,123,14,2,,,,,22.1
Bonneville,8/30/1997,Fa,15060,274,2276,174,,210,17,1,,,,,22.1
Bonneville,8/31/1997,Fa,17462,501,2338,208,,384,35,1,,,,,22.1
Bonneville,9/1/1997,Fa,14480,387,3832,265,1,864,77,,,,,,22
Bonneville,9/2/1997,Fa,11851,493,3932,285,,1100,79,,,,,,22.2
Bonneville,9/3/1997,Fa,11252,460,3240,210,,1191,54,,,,,,22.3
Bonneville,9/4/1997,Fa,7960,413,2314,137,,1022,47,,,,,1,22.4
Bonneville,9/5/1997,Fa,5291,391,1633,106,,664,29,,,,,1,21.9
Bonneville,9/6/1997,Fa,4801,439,1120,88,,464,31,,,,,1,21.7
Bonneville,9/7/1997,Fa,5168,513,906,66,,398,42,,,,,,21.7
Bonneville,9/8/1997,Fa,6104,429,766,66,,458,32,,,,,1,21.5
Bonneville,9/9/1997,Fa,4603,536,919,62,,408,31,,,,,3,21.1
Bonneville,9/10/1997,Fa,5564,607,1075,69,,372,30,,,,,,20.8
Bonneville,9/11/1997,Fa,8609,650,977,57,,407,30,,,,,,21.1
Bonneville,9/12/1997,Fa,6288,586,874,84,,344,92,,,,,,21
Bonneville,9/13/1997,Fa,6718,587,835,61,,410,39,,,,,,20.9
Bonneville,9/14/1997,Fa,7786,708,884,84,,513,35,,,,,,20.6
Bonneville,9/15/1997,Fa,7088,678,1290,129,,1140,81,,,,,,20.7
Bonneville,9/16/1997,Fa,4692,854,1603,152,,1194,137,,,,,,20.5
Bonneville,9/17/1997,Fa,2899,748,1841,134,,1656,165,,,,,,20.4
Bonneville,9/18/1997,Fa,3335,753,1812,144,,1107,169,,,,,,20.2
Bonneville,9/19/1997,Fa,1790,609,1359,118,,582,119,,,,,,20.1
Bonneville,9/20/1997,Fa,867,392,956,86,,295,55,,,,,,20.4
Bonneville,9/21/1997,Fa,1265,439,1104,91,,258,85,,,,,,20
Bonneville,9/22/1997,Fa,1162,556,1287,105,,258,81,,,,,,19.9
Bonneville,9/23/1997,Fa,1665,636,1744,168,,256,84,,,,,,20.3
Bonneville,9/24/1997,Fa,858,513,1692,151,,223,111,,,,,,19.7
Bonneville,9/25/1997,Fa,1492,538,2349,191,,195,83,,,,,,19.2
Bonneville,9/26/1997,Fa,1258,500,2262,189,,207,106,,,,,,19.2
Bonneville,9/27/1997,Fa,847,502,1859,96,,197,63,,,,,,18.7
Bonneville,9/28/1997,Fa,540,448,1387,87,,150,48,,,,,,18.7
Bonneville,9/29/1997,Fa,499,408,1179,74,,188,59,,,,,,18.8
Bonneville,9/30/1997,Fa,488,417,970,72,,269,78,,,,,,18.8
Bonneville,10/1/1997,Fa,331,357,923,49,,163,67,,,,,,19
Bonneville,10/2/1997,Fa,420,360,824,44,,165,42,,,,,,18.9
Bonneville,10/3/1997,Fa,167,204,554,35,,155,37,,,,,,18.8
Bonneville,10/4/1997,Fa,302,291,766,68,,394,58,,,,,,18.5
Bonneville,10/5/1997,Fa,144,238,836,50,,346,64,,,,,,17.9
Bonneville,10/6/1997,Fa,204,304,761,51,,268,60,,,,,,17.6
Bonneville,10/7/1997,Fa,240,274,507,34,,335,43,,,,,,17.6
Bonneville,10/8/1997,Fa,144,143,332,31,,137,33,,,,,,17.9
Bonneville,10/9/1997,Fa,129,172,308,33,,220,40,,,,,,17
Bonneville,10/10/1997,Fa,109,155,432,29,,294,42,,,,,,16.6
Bonneville,10/11/1997,Fa,137,157,609,53,,143,11,,,,,,16.4
Bonneville,10/12/1997,Fa,117,116,846,55,,82,16,,,,,,16.3
Bonneville,10/13/1997,Fa,108,186,1319,78,,228,29,,,,,,16.3
Bonneville,10/14/1997,Fa,279,241,1054,47,,251,29,,,,,5,16.4
Bonneville,10/15/1997,Fa,162,159,731,30,,173,13,,,,,,15.7
Bonneville,10/16/1997,Fa,134,141,590,37,,143,12,,,,,2,15.7
Bonneville,10/17/1997,Fa,129,92,535,47,,189,18,,,,2,,15.7
Bonneville,10/18/1997,Fa,184,117,599,20,,246,22,,,,1,,15.4
Bonneville,10/19/1997,Fa,92,101,545,34,,231,15,,,,1,1,15.3
Bonneville,10/20/1997,Fa,125,99,648,15,,255,24,,,,3,,15.1
Bonneville,10/21/1997,Fa,104,108,511,24,,246,39,,,,,,14.8
Bonneville,10/22/1997,Fa,92,66,385,13,,226,28,,,,,,14.8
Bonneville,10/23/1997,Fa,54,53,457,39,,206,32,,,,,,14.7
Bonneville,10/24/1997,Fa,67,76,550,27,,168,18,,,,3,,14.6
Bonneville,10/25/1997,Fa,84,57,356,9,,135,19,,,,1,,14.4
Bonneville,10/26/1997,Fa,70,76,317,18,,85,14,,,,1,,14
Bonneville,10/27/1997,Fa,100,54,369,30,,79,12,,,,3,,14.2
Bonneville,10/28/1997,Fa,98,42,285,19,,71,13,,,,4,,14.4
Bonneville,10/29/1997,Fa,86,41,361,22,,78,11,,,,5,,14.2
Bonneville,10/30/1997,Fa,66,49,281,13,,69,4,,,,2,,13.7
Bonneville,10/31/1997,Fa,52,24,203,14,,76,7,,,,,,13.4
Bonneville,11/1/1997,Fa,29,3,75,,,4,,,,,,,13.3
Bonneville,11/2/1997,Fa,35,8,102,4,,30,8,,,,1,,13.1
Bonneville,11/3/1997,Fa,39,3,75,2,,10,4,,,,,,13
Bonneville,11/4/1997,Fa,29,13,56,6,,22,12,,,,1,,13.1
Bonneville,11/5/1997,Fa,22,11,72,3,,4,4,,,,2,,13.1
Bonneville,11/6/1997,Fa,21,6,24,2,,5,2,,,,1,,13
Bonneville,11/7/1997,Fa,11,4,59,1,,4,,,,,,,13
Bonneville,11/8/1997,Fa,19,2,53,-1,,9,2,,,,1,,12.8
Bonneville,11/9/1997,Fa,8,8,45,5,,9,4,,,,,,12.6
Bonneville,11/10/1997,Fa,11,8,24,4,,6,4,,,,4,,12.2
Bonneville,11/11/1997,Fa,11,8,39,7,,8,1,,,,4,,11.9
Bonneville,11/12/1997,Fa,2,1,15,4,,5,3,,,,3,,11.7
Bonneville,11/13/1997,Fa,4,2,18,,,6,,,,,1,,11.3
Bonneville,11/14/1997,Fa,1,2,20,3,,6,,,,,2,,11.2
Bonneville,11/15/1997,Fa,4,,21,6,,7,3,,,,,,10.8
