Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,11/21/2015,,22,4,61,26,,46,,,,,1,,
Bonneville,11/22/2015,,20,3,28,10,,36,2,,,,1,,
Bonneville,11/23/2015,,35,2,66,19,,32,,,,,,,
Bonneville,11/24/2015,,49,9,63,25,,27,,,2,,2,,
Bonneville,11/25/2015,,55,1,61,25,,28,,,,,,,
Bonneville,11/26/2015,,30,5,72,22,,23,1,,,,,,
Bonneville,11/27/2015,,21,4,41,13,,14,1,,,,,,
Bonneville,11/28/2015,,3,3,58,25,,24,,,,,,,
Bonneville,11/29/2015,,22,2,40,14,,2,1,,,,,,
Bonneville,11/30/2015,,10,,40,15,,5,,,4,,,,
Bonneville,12/1/2015,,16,1,43,20,,4,,,,,,,
Bonneville,12/2/2015,,9,3,57,18,,15,,,,,,,
Bonneville,12/3/2015,,12,,41,14,,12,,,-1,,,,
Bonneville,12/4/2015,,16,3,29,9,,2,,,,,,,
Bonneville,12/5/2015,,,1,38,15,,11,,,,,,,
Bonneville,12/6/2015,,16,,36,11,,26,1,,,,,,
Bonneville,12/7/2015,,9,3,85,27,,48,1,,1,,,,
Bonneville,12/8/2015,,8,1,50,18,,34,2,,5,,,,
Bonneville,12/9/2015,,2,,11,1,,4,,,3,,,,
Bonneville,12/10/2015,,3,1,8,3,,6,,,-6,,,,
Bonneville,12/11/2015,,4,,22,9,,3,,,,,,,
Bonneville,12/12/2015,,12,3,60,23,,15,,,,,,,
Bonneville,12/13/2015,,14,1,69,29,,-2,,,,,,,
Bonneville,12/14/2015,,5,3,71,36,,4,,,,,,,
Bonneville,12/15/2015,,3,2,77,32,,6,,,,,,,
Bonneville,12/16/2015,,,3,40,12,,1,,,,,,,
Bonneville,12/17/2015,,2,,32,13,,2,,,,,,,
Bonneville,12/18/2015,,2,,31,13,,1,,,,,,,
Bonneville,12/19/2015,,2,,33,11,,,,,,,,,
Bonneville,12/20/2015,,2,,40,14,,1,,,,,,,
Bonneville,12/21/2015,,2,,26,7,,2,,,,,,,
Bonneville,12/22/2015,,,,56,16,,7,,,,,,,
Bonneville,12/23/2015,,1,,46,10,,-2,,,,,,,
Bonneville,12/24/2015,,1,1,35,10,,-1,,,,,,,
Bonneville,12/25/2015,,4,1,44,24,,1,,,,,,,
Bonneville,12/26/2015,,,,43,10,,,,,,,,,
Bonneville,12/27/2015,,,2,30,7,,,,,,,,,
Bonneville,12/28/2015,,1,,26,6,,-1,,,,,,,
Bonneville,12/29/2015,,1,,15,10,,,,,,,,,
Bonneville,12/30/2015,,1,,30,8,,,,,,,,,
Bonneville,12/31/2015,,1,,40,10,,,,,,,,,
