Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,5/20/1996,Sp,301,59,73,2,,,,292,,,,,12.5
Bonneville,5/21/1996,Sp,297,49,58,5,,,,882,,,,,12.5
Bonneville,5/22/1996,Sp,288,49,56,,,,,444,,,,,12.4
Bonneville,5/23/1996,Sp,281,46,91,3,,,,354,,,,,12.3
Bonneville,5/24/1996,Sp,274,38,75,3,,,,440,,,,,12.6
Bonneville,5/25/1996,Sp,298,53,58,3,,,,2020,,,,,12.8
Bonneville,5/26/1996,Sp,316,47,56,8,,,,8854,,,,,12.8
Bonneville,5/27/1996,Sp,208,25,38,3,,,,3092,,,,,12.6
Bonneville,5/28/1996,Sp,213,27,68,2,,,,364,,,,,12.4
Bonneville,5/29/1996,Sp,189,34,83,5,,,,308,,,,,12.5
Bonneville,5/30/1996,Sp,234,31,110,3,,,,2476,,,,,12.8
Bonneville,5/31/1996,Sp,228,51,102,9,2,,,2920,,,,,12.9
Bonneville,6/1/1996,Su,303,51,139,14,12,,,26450,,,,,13.2
Bonneville,6/2/1996,Su,253,62,138,20,8,,,29874,,,,,13.5
Bonneville,6/3/1996,Su,311,32,157,18,14,,,66544,,,,,13.7
Bonneville,6/4/1996,Su,256,44,156,10,28,,,49466,,,,,13.8
Bonneville,6/5/1996,Su,288,38,180,19,36,,,44344,,,,,14
Bonneville,6/6/1996,Su,242,36,126,8,66,,,52228,,,,,14.4
Bonneville,6/7/1996,Su,240,44,214,12,52,,,78236,,,,,14.8
Bonneville,6/8/1996,Su,298,44,175,12,88,,,87314,,,,,14.9
Bonneville,6/9/1996,Su,288,47,157,17,112,,,72750,,,,,14.9
Bonneville,6/10/1996,Su,255,31,178,11,128,,,62236,,,,,15.1
Bonneville,6/11/1996,Su,252,43,175,17,258,,,54656,,,,,15.2
Bonneville,6/12/1996,Su,232,32,129,10,252,,,77928,,,,,15.5
Bonneville,6/13/1996,Su,276,58,144,15,340,,,98252,,,,,15.6
Bonneville,6/14/1996,Su,249,35,123,18,310,,,60724,,,,,15.5
Bonneville,6/15/1996,Su,260,28,145,20,346,,,75292,,,,,15.5
Bonneville,6/16/1996,Su,298,24,156,27,544,,,76332,,,,,15.4
Bonneville,6/17/1996,Su,190,47,129,12,646,,,46818,,,,,15.2
Bonneville,6/18/1996,Su,240,41,168,15,924,,,45012,,,,,15.2
Bonneville,6/19/1996,Su,262,57,199,22,996,,,45284,,,,,15.4
Bonneville,6/20/1996,Su,476,46,213,22,1296,,,60128,,,,,15.5
Bonneville,6/21/1996,Su,470,43,289,27,1740,,,57328,,,,,15.4
Bonneville,6/22/1996,Su,283,48,200,23,1484,,,50008,,,,,15.4
Bonneville,6/23/1996,Su,308,51,264,20,1528,,,65936,,,,,15.4
Bonneville,6/24/1996,Su,362,45,300,28,1736,,,39916,,,,,15.5
Bonneville,6/25/1996,Su,440,40,332,53,1790,,,35776,,,,,15.9
Bonneville,6/26/1996,Su,398,53,297,33,1832,,,60192,,,,,16.1
Bonneville,6/27/1996,Su,351,44,352,40,1796,,,52158,,,,,16.2
Bonneville,6/28/1996,Su,484,53,492,62,1788,,,49412,,,,,16.3
Bonneville,6/29/1996,Su,403,47,468,61,1300,,,31220,,,,,16.4
Bonneville,6/30/1996,Su,362,49,447,57,1036,,,24884,,,,,16.6
Bonneville,7/1/1996,Su,355,23,493,65,740,,,38520,,,,,17
Bonneville,7/2/1996,Su,367,24,450,57,696,,,32532,,,,,17.5
Bonneville,7/3/1996,Su,320,38,480,68,726,,,19004,,,,,17.5
Bonneville,7/4/1996,Su,310,32,462,78,616,,,13032,,,,,17.5
Bonneville,7/5/1996,Su,317,22,427,58,492,,,9064,,,,,17.8
Bonneville,7/6/1996,Su,338,33,474,81,560,,,9232,,,,,17.7
Bonneville,7/7/1996,Su,336,25,460,110,690,,,10752,,,,,18.2
Bonneville,7/8/1996,Su,281,26,545,117,556,,,21452,,,,,18.7
Bonneville,7/9/1996,Su,343,29,620,122,424,,,9940,,,,,18.6
Bonneville,7/10/1996,Su,308,25,642,160,420,,,3084,,,,,18.5
Bonneville,7/11/1996,Su,261,17,913,277,424,,,13968,,,,,18.9
Bonneville,7/12/1996,Su,251,19,841,250,266,16,,11304,,,,,19.4
Bonneville,7/13/1996,Su,168,12,763,205,188,4,,7176,,,,,19.4
Bonneville,7/14/1996,Su,226,24,909,231,148,,,5666,,,,,19.7
Bonneville,7/15/1996,Su,209,14,1148,340,96,,,3616,,,,,19.9
Bonneville,7/16/1996,Su,239,20,1185,376,104,,,1468,,,,,19.8
Bonneville,7/17/1996,Su,166,13,1039,361,90,,,1140,,,,,19.1
Bonneville,7/18/1996,Su,157,10,1032,321,92,,,1368,,,,,18.9
Bonneville,7/19/1996,Su,126,9,1157,345,62,2,,1480,,,,,19
Bonneville,7/20/1996,Su,88,8,992,295,48,,,1632,,,,,19.2
Bonneville,7/21/1996,Su,134,11,871,291,40,,,1032,,,,,19.4
Bonneville,7/22/1996,Su,75,17,1114,331,48,,,844,,,,,19.8
Bonneville,7/23/1996,Su,109,28,1368,425,40,2,,704,,,,,20
Bonneville,7/24/1996,Su,109,15,1762,537,36,2,,672,,,,,20.3
Bonneville,7/25/1996,Su,148,22,2115,637,24,8,,504,,,,,20.4
Bonneville,7/26/1996,Su,230,32,2734,861,24,,,590,,,,,20.6
Bonneville,7/27/1996,Su,158,18,2913,832,22,,,772,,,,,20.7
Bonneville,7/28/1996,Su,161,18,2747,740,12,,,592,,,,,20.6
Bonneville,7/29/1996,Su,134,13,3416,919,12,2,,232,,,,,20.7
Bonneville,7/30/1996,Su,131,25,2967,752,4,6,4,256,,,,,20.7
Bonneville,7/31/1996,Su,149,25,2875,697,8,10,4,168,,,,,20.5
Bonneville,8/1/1996,Fa,153,14,2643,589,8,,,124,,,,,20.7
Bonneville,8/2/1996,Fa,98,24,2142,451,4,4,,76,,,,,20.4
Bonneville,8/3/1996,Fa,190,26,2978,599,6,,,82,,,,,20.2
Bonneville,8/4/1996,Fa,300,18,3519,679,4,,,78,,,,,20
Bonneville,8/5/1996,Fa,257,27,3931,777,2,,,104,,,,,19.8
Bonneville,8/6/1996,Fa,182,17,2976,505,,2,,128,,,,,19.9
Bonneville,8/7/1996,Fa,267,23,3812,619,4,4,,128,,,,,20.4
Bonneville,8/8/1996,Fa,426,28,3720,578,4,2,,116,,,,,20.7
Bonneville,8/9/1996,Fa,456,29,3993,556,,4,,78,,,,,21
Bonneville,8/10/1996,Fa,566,39,4374,577,,4,,76,,,,,21.1
Bonneville,8/11/1996,Fa,969,46,5236,677,,10,,64,,,,,20.9
Bonneville,8/12/1996,Fa,689,19,4634,553,2,2,,56,,,,,20.7
Bonneville,8/13/1996,Fa,686,36,3979,421,2,,,44,,,,,20.7
Bonneville,8/14/1996,Fa,407,30,2951,285,,,,28,,,,,20.8
Bonneville,8/15/1996,Fa,699,28,3587,405,,,,28,,,,,20.8
Bonneville,8/16/1996,Fa,547,24,3356,357,,4,,52,,,,,20.7
Bonneville,8/17/1996,Fa,419,40,3303,383,,4,,34,,,,,20.4
Bonneville,8/18/1996,Fa,416,25,3245,341,,4,,24,,,,,20.1
Bonneville,8/19/1996,Fa,484,29,2975,304,,,,22,,,,,20.1
Bonneville,8/20/1996,Fa,877,54,3016,266,,4,,22,,,,,20
Bonneville,8/21/1996,Fa,1635,66,2516,281,,18,,20,,,,,20.3
Bonneville,8/22/1996,Fa,2326,92,2504,244,,12,,36,,,,,20.6
Bonneville,8/23/1996,Fa,3519,95,2730,264,,26,,16,,,,,20.7
Bonneville,8/24/1996,Fa,4859,109,3222,296,,32,,18,,,,,20.8
Bonneville,8/25/1996,Fa,4608,134,3681,341,,36,2,2,,,,,20.9
Bonneville,8/26/1996,Fa,4955,228,3389,304,,26,6,10,,,,,20.8
Bonneville,8/27/1996,Fa,3441,197,2905,225,,20,,16,,,,,20.5
Bonneville,8/28/1996,Fa,3198,179,2413,231,,24,,8,,,,,20.3
Bonneville,8/29/1996,Fa,2726,161,1752,173,,28,,12,,,,,20.4
Bonneville,8/30/1996,Fa,5263,237,2082,236,,36,2,12,,,,,20.7
Bonneville,8/31/1996,Fa,10158,414,2297,304,,88,8,10,,,,,20.6
Bonneville,9/1/1996,Fa,8317,445,2614,327,,160,8,,,,,,20.6
Bonneville,9/2/1996,Fa,6937,444,2799,347,,172,18,,,,,,20.4
Bonneville,9/3/1996,Fa,6453,398,2465,263,,208,14,,,,,,20.1
Bonneville,9/4/1996,Fa,10409,552,2801,325,,288,24,,,,,,19.8
Bonneville,9/5/1996,Fa,8259,479,2478,226,,240,36,,,,,,19.6
Bonneville,9/6/1996,Fa,8362,451,2240,239,,212,52,,,,,,19.5
Bonneville,9/7/1996,Fa,8890,470,2060,212,,256,46,,,,,,19.7
Bonneville,9/8/1996,Fa,10833,516,2303,197,,236,48,,,,,,19.9
Bonneville,9/9/1996,Fa,10662,666,2386,229,,326,48,,,,,,19.9
Bonneville,9/10/1996,Fa,8944,787,2397,211,,374,92,,,,,,20
Bonneville,9/11/1996,Fa,6959,734,2052,179,,384,78,,,,,,20
Bonneville,9/12/1996,Fa,5292,698,1957,161,,364,104,,,,,,19.8
Bonneville,9/13/1996,Fa,5244,555,1934,168,,488,106,,,,,,19.6
Bonneville,9/14/1996,Fa,3409,441,1346,114,,460,76,,,,,,19.4
Bonneville,9/15/1996,Fa,3859,514,1570,110,,528,80,,,,,,19.4
Bonneville,9/16/1996,Fa,2912,366,1245,106,,426,72,,,,,,19
Bonneville,9/17/1996,Fa,2496,324,1053,114,,320,92,,,,,,18.9
Bonneville,9/18/1996,Fa,2831,338,1164,120,,354,72,,,,,,19.4
Bonneville,9/19/1996,Fa,3121,482,1205,122,,420,124,,,,,,19.4
Bonneville,9/20/1996,Fa,3202,457,1370,92,,312,104,,,,,,18.9
Bonneville,9/21/1996,Fa,1878,342,1188,101,,288,94,,,,,,18.9
Bonneville,9/22/1996,Fa,1537,258,879,70,,186,84,,,,,,18.3
Bonneville,9/23/1996,Fa,2424,382,1080,87,,234,64,,,,,,18.3
Bonneville,9/24/1996,Fa,1442,236,752,69,,188,48,,,,,,18.3
Bonneville,9/25/1996,Fa,1421,268,756,54,,138,46,,,,,,18.3
Bonneville,9/26/1996,Fa,1189,244,804,72,,176,64,,,,,,17.8
Bonneville,9/27/1996,Fa,904,206,690,62,,144,26,,,,,,17.8
Bonneville,9/28/1996,Fa,1093,219,771,49,,220,60,,,,,,17.8
Bonneville,9/29/1996,Fa,916,189,640,41,,168,42,,,,,,17.8
Bonneville,9/30/1996,Fa,907,147,567,53,,204,34,,,,,,17.8
Bonneville,10/1/1996,Fa,808,177,581,55,,580,56,,,,,,18.3
Bonneville,10/2/1996,Fa,513,98,446,47,,446,48,,,,1,,18.3
Bonneville,10/3/1996,Fa,339,107,372,35,,372,36,,,,,,17.2
Bonneville,10/4/1996,Fa,405,100,464,45,,464,44,,,,,,16.7
Bonneville,10/5/1996,Fa,871,150,479,54,,480,54,,,,,,
Bonneville,10/6/1996,Fa,500,114,364,19,,364,20,,,,,,16.7
Bonneville,10/7/1996,Fa,561,95,332,29,,332,28,,,,,,17.2
Bonneville,10/8/1996,Fa,414,95,222,20,,222,20,,,,,,17.8
Bonneville,10/9/1996,Fa,303,78,228,14,,228,14,,,,,,17.8
Bonneville,10/10/1996,Fa,311,76,224,16,,224,16,,,,,,17.8
Bonneville,10/11/1996,Fa,249,87,212,23,,212,24,,,,,,17.8
Bonneville,10/12/1996,Fa,280,94,156,12,,156,12,,,,,,17.2
Bonneville,10/13/1996,Fa,312,112,152,23,,152,24,,,,,,17.2
Bonneville,10/14/1996,Fa,266,76,159,24,,160,24,,,,,,17.2
Bonneville,10/15/1996,Fa,214,58,164,15,,164,16,,,,,,17.2
Bonneville,10/16/1996,Fa,225,65,120,20,,120,20,,,,,,17.2
Bonneville,10/17/1996,Fa,127,51,130,22,,130,22,,,,,,16.7
Bonneville,10/18/1996,Fa,143,31,84,10,,84,10,,,,,,16.1
Bonneville,10/19/1996,Fa,107,35,108,22,,108,22,,,,,,16.1
Bonneville,10/20/1996,Fa,109,31,63,13,,64,12,,,,,,15.6
Bonneville,10/21/1996,Fa,90,31,76,17,,76,16,,,,,,15.6
Bonneville,10/22/1996,Fa,113,41,73,20,,72,20,,,,,,15
Bonneville,10/23/1996,Fa,134,30,81,14,,80,14,,,,,,15
Bonneville,10/24/1996,Fa,164,42,91,9,,92,8,,,,,,15
Bonneville,10/25/1996,Fa,132,29,68,18,,68,18,,,,,,14.4
Bonneville,10/26/1996,Fa,77,25,47,8,,48,8,,,,,,14.4
Bonneville,10/27/1996,Fa,107,18,58,23,,58,24,,,,,,13.9
Bonneville,10/28/1996,Fa,138,20,75,10,,76,10,,,,,,13.3
Bonneville,10/29/1996,Fa,101,16,83,11,,84,12,,,,,,13.3
Bonneville,10/30/1996,Fa,51,5,34,12,,34,12,,,,,,13.3
Bonneville,10/31/1996,Fa,47,1,70,16,,70,16,,,,,,13.3
Bonneville,11/1/1996,Fa,23,2,32,8,,24,10,,,,,,12.8
Bonneville,11/2/1996,Fa,24,2,25,7,,20,6,,,,1,,
Bonneville,11/3/1996,Fa,28,-1,15,3,,26,8,,,,,,12.2
Bonneville,11/4/1996,Fa,56,4,48,5,,36,8,,,,,,12.8
Bonneville,11/5/1996,Fa,17,5,28,13,,16,4,,,,,,12.2
Bonneville,11/6/1996,Fa,12,,23,4,,16,8,,,,1,,
Bonneville,11/7/1996,Fa,15,2,14,4,,16,4,,,,1,,11.7
Bonneville,11/8/1996,Fa,27,2,21,5,,18,4,,,,3,,
Bonneville,11/9/1996,Fa,17,,18,6,,8,4,,,,1,,
Bonneville,11/10/1996,Fa,17,,11,1,,12,4,,,,3,,
Bonneville,11/11/1996,Fa,10,,30,6,,8,,,,,2,,11.1
Bonneville,11/12/1996,Fa,3,2,10,3,,2,2,,,,3,,11.7
Bonneville,11/13/1996,Fa,6,-1,18,7,,8,,,,,2,,11.1
Bonneville,11/14/1996,Fa,7,,9,4,,,,,,,2,,
Bonneville,11/15/1996,Fa,7,2,14,8,,4,4,,,,1,,11.1
