Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,3/15/02,Sp,76,,33,-8,,,,,,,,,5.5
Bonneville,3/16/02,Sp,143,,49,8,,,,,,,,,
Bonneville,3/17/02,Sp,75,,19,-1,,,,,,,,,7.8
Bonneville,3/18/02,Sp,127,,21,1,,,,,,,,,5.5
Bonneville,3/19/02,Sp,105,,24,2,,,,,,,,,5.4
Bonneville,3/20/02,Sp,129,,58,,,,,,,,,,5.6
Bonneville,3/21/02,Sp,227,,64,7,,,,,,,,,5.5
Bonneville,3/22/02,Sp,32,,28,,,,,,,,,,5.3
Bonneville,3/23/02,Sp,70,,59,2,,,,,,,,,5.6
Bonneville,3/24/02,Sp,69,,70,2,,,,,,,,,5.8
Bonneville,3/25/02,Sp,58,,60,1,,,,,,,,,6.1
Bonneville,3/26/02,Sp,95,,111,13,,,,,,,,,6.3
Bonneville,3/27/02,Sp,131,,74,2,,,,,,,,,6.4
Bonneville,3/28/02,Sp,193,,68,8,,,,,,,,,6.5
Bonneville,3/29/02,Sp,154,,13,,,,,,,,,,6.6
Bonneville,3/30/02,Sp,64,,59,4,,,,,,,,,6.7
Bonneville,3/31/02,Sp,127,,100,11,,,,,,,,,6.9
Bonneville,4/1/02,Sp,454,,142,56,,,,,,,,,7
Bonneville,4/2/02,Sp,806,,165,49,,,,,,,,,7
Bonneville,4/3/02,Sp,676,1,126,50,,,,,,,,,7
Bonneville,4/4/02,Sp,908,1,114,44,,,,,,,,,7.2
Bonneville,4/5/02,Sp,863,1,103,32,,,,,,,,,7.3
Bonneville,4/6/02,Sp,584,,94,29,,,,,,,,,7.4
Bonneville,4/7/02,Sp,1090,,135,51,,,,,,,,,7.7
Bonneville,4/8/02,Sp,2096,1,140,54,,,,,,,,,7.9
Bonneville,4/9/02,Sp,1015,2,133,48,,,,,,,,,8.3
Bonneville,4/10/02,Sp,1343,1,114,37,,,,,,,,,8.4
Bonneville,4/11/02,Sp,1320,,102,40,,,,,,,,,8.6
Bonneville,4/12/02,Sp,2156,5,96,51,,,,,,,,,8.8
Bonneville,4/13/02,Sp,2616,4,102,40,,,,,,,,,9.2
Bonneville,4/14/02,Sp,5884,20,121,69,,,,,,,,,9.5
Bonneville,4/15/02,Sp,2401,3,89,30,,,,,,,,,9.5
Bonneville,4/16/02,Sp,1516,1,80,44,,,,,,,,,9.5
Bonneville,4/17/02,Sp,1569,1,109,51,,,,,,,,,9.7
Bonneville,4/18/02,Sp,3143,21,94,27,,,,,,,,,9.9
Bonneville,4/19/02,Sp,3914,14,85,43,,,,,,,,,10
Bonneville,4/20/02,Sp,5446,29,76,34,,,,,,,,,10
Bonneville,4/21/02,Sp,7753,71,64,26,,,,,,,,,10
Bonneville,4/22/02,Sp,4775,26,48,16,,,,,,,,,10
Bonneville,4/23/02,Sp,3722,12,48,18,,,,,,,,,9.9
Bonneville,4/24/02,Sp,6296,27,85,28,,,,,,,,,9.8
Bonneville,4/25/02,Sp,12303,55,91,32,,,,,,,,,9.9
Bonneville,4/26/02,Sp,14196,112,74,18,,,,,,,,,9.8
Bonneville,4/27/02,Sp,18162,150,76,28,,,,,,,,,9.8
Bonneville,4/28/02,Sp,7399,82,24,5,,,,,,,,,10
Bonneville,4/29/02,Sp,8132,125,57,16,,,,,,,,,10.2
Bonneville,4/30/02,Sp,25631,359,88,30,,,,,,,,,10.3
Bonneville,5/1/02,Sp,20847,373,73,19,,,,,,,,,10.5
Bonneville,5/2/02,Sp,5058,106,34,8,,,,,,,,,10.6
Bonneville,5/3/02,Sp,7502,199,59,17,,,,,,,,,10.5
Bonneville,5/4/02,Sp,5879,199,69,28,,,,2,4,,,,10.5
Bonneville,5/5/02,Sp,6727,239,63,18,,,,,5,,,,10.4
Bonneville,5/6/02,Sp,2923,94,16,1,,,,,,,,,10.3
Bonneville,5/7/02,Sp,1366,74,40,15,,,,,1,,,,10.2
Bonneville,5/8/02,Sp,5180,279,74,20,,,,,1,,,,10.5
Bonneville,5/9/02,Sp,3318,138,52,12,,,,1,,,,,10.7
Bonneville,5/10/02,Sp,8870,330,75,20,,,,,1,,,,10.8
Bonneville,5/11/02,Sp,8164,499,70,18,,,,18,8,,,,11.1
Bonneville,5/12/02,Sp,3921,223,60,18,,,,90,2,,,,11.4
Bonneville,5/13/02,Sp,4258,333,69,14,,,,250,,,,,11.5
Bonneville,5/14/02,Sp,1743,168,69,18,,,,207,-1,,,,11.4
Bonneville,5/15/02,Sp,1715,99,60,15,1,,,71,1,,,,11.2
Bonneville,5/16/02,Sp,2048,119,70,15,,,,219,2,,,,11.9
Bonneville,5/17/02,Sp,1823,162,57,15,,,,903,1,,,,12.1
Bonneville,5/18/02,Sp,2172,179,77,19,,,,2205,4,,,,12.3
Bonneville,5/19/02,Sp,2065,150,86,14,,,,4298,2,,,,12.6
Bonneville,5/20/02,Sp,2077,127,77,23,,,,6935,17,,,,12.7
Bonneville,5/21/02,Sp,1973,118,78,20,-1,,,12191,16,,,,12.8
Bonneville,5/22/02,Sp,1214,64,57,13,,,,9251,40,,,,13
Bonneville,5/23/02,Sp,853,67,72,18,,,,4047,80,,,,13
Bonneville,5/24/02,Sp,1260,96,87,25,,,,4335,18,,,,13.2
Bonneville,5/25/02,Sp,1645,150,99,24,1,,,38380,35,,,,13.5
Bonneville,5/26/02,Sp,2997,140,147,39,,,,36162,47,,,,13.7
Bonneville,5/27/02,Sp,2574,151,150,39,,,,43368,306,,,,13.7
Bonneville,5/28/02,Sp,2361,135,215,51,,,,16292,88,,,,13.7
Bonneville,5/29/02,Sp,2292,153,248,69,,,,42721,104,,,,13.7
Bonneville,5/30/02,Sp,1562,83,167,38,,,,64246,172,,,,14
Bonneville,5/31/02,Sp,2382,106,138,33,1,,,96419,326,,,,14.3
Bonneville,6/1/02,Su,2078,84,173,37,,,,71593,289,,,,14.5
Bonneville,6/2/02,Su,1674,48,107,27,,,,61764,609,,,,14.5
Bonneville,6/3/02,Su,2664,113,241,44,,,,78390,147,,,,14.7
Bonneville,6/4/02,Su,2513,102,261,63,1,,,117485,479,,,,14.9
Bonneville,6/5/02,Su,3139,116,254,50,6,,,104036,1091,,,,14.9
