Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,5/10/2019,Sp,2422,243,10,2,,,,223,2,,,,12.9
Bonneville,5/11/2019,Sp,2449,369,15,5,,,,638,-1,,,,13.2
Bonneville,5/12/2019,Sp,1773,351,12,,,,,1236,2,,,,13.3
Bonneville,5/13/2019,Sp,1753,376,8,2,,,,1803,2,,,,13.4
Bonneville,5/14/2019,Sp,1266,348,10,2,,,,3384,-1,,,,13.4
Bonneville,5/15/2019,Sp,1297,318,13,4,,,,2270,1,,,,13.4
Bonneville,5/16/2019,Sp,930,248,15,4,,,,1804,-1,,,,13.4
Bonneville,5/17/2019,Sp,1156,360,24,10,,,,1509,3,,,,13.4
Bonneville,5/18/2019,Sp,1362,421,17,5,,,,4677,2,,,,13.6
Bonneville,5/19/2019,Sp,1319,412,3,1,,,,8395,12,,,,13.8
Bonneville,5/20/2019,Sp,908,207,5,,,,,5700,17,,,,13.8
Bonneville,5/21/2019,Sp,937,252,6,2,,,,3777,22,,,,13.6
Bonneville,5/22/2019,Sp,802,217,8,2,,,,6030,1,,,,13.5
Bonneville,5/23/2019,Sp,803,214,17,3,,,,7375,3,,,,13.7
Bonneville,5/24/2019,Sp,689,207,14,7,,,,8944,-1,,,,13.6
Bonneville,5/25/2019,Sp,698,198,16,2,,,,6275,7,,,,13.7
Bonneville,5/26/2019,Sp,699,148,14,7,,,,15406,11,,,,13.7
Bonneville,5/27/2019,Sp,584,150,18,9,,,,25084,16,,,,13.9
Bonneville,5/28/2019,Sp,632,153,15,5,2,,,34196,10,,,,14.1
Bonneville,5/29/2019,Sp,646,116,16,9,,,,108763,13,,,,14.2
Bonneville,5/30/2019,Sp,684,169,14,5,10,,,151868,23,,,,14.5
Bonneville,5/31/2019,Sp,830,185,22,7,14,,,354853,112,,,,14.9
Bonneville,6/1/2019,Su,862,186,20,10,13,,,342480,226,,,,15
Bonneville,6/2/2019,Su,970,138,21,11,15,,,352186,229,,,,15.3
Bonneville,6/3/2019,Su,791,103,17,7,17,,,335463,204,,,,15.4
Bonneville,6/4/2019,Su,795,106,22,6,40,,,315678,151,,,,15.6
Bonneville,6/5/2019,Su,1103,136,20,6,52,,,412448,153,,,,15.8
Bonneville,6/6/2019,Su,933,101,23,9,104,,,362927,160,,,,15.8
Bonneville,6/7/2019,Su,999,187,39,10,139,,,173772,103,,,,15.7
Bonneville,6/8/2019,Su,949,165,33,7,185,,,183872,135,,,,15.7
Bonneville,6/9/2019,Su,956,190,28,8,269,,,294013,98,,,,16
Bonneville,6/10/2019,Su,1053,136,25,17,295,,,354495,94,,,,16.4
Bonneville,6/11/2019,Su,1278,180,27,15,404,,,298654,184,,,,16.8
Bonneville,6/12/2019,Su,1327,176,24,15,540,,,267782,176,,,,17
Bonneville,6/13/2019,Su,1508,197,37,17,738,,,232993,183,,,,17.2
Bonneville,6/14/2019,Su,1569,178,41,29,674,,,207887,443,,,,17.2
Bonneville,6/15/2019,Su,1485,185,45,25,1268,,,186015,320,,,,17.1
Bonneville,6/16/2019,Su,1818,183,42,17,1307,,,213089,221,,,,17.2
Bonneville,6/17/2019,Su,1219,164,52,20,1361,,,200274,268,,,,17.5
Bonneville,6/18/2019,Su,1383,173,49,24,1969,,,193713,263,,,,17.9
Bonneville,6/19/2019,Su,1330,230,69,44,2933,,,182469,277,,,,17.8
Bonneville,6/20/2019,Su,895,182,78,47,1987,,,93664,125,,,,17.6
Bonneville,6/21/2019,Su,1084,199,104,55,2612,,,135218,119,,,,17.5
Bonneville,6/22/2019,Su,825,143,71,46,2782,,,165383,126,,,,17.6
Bonneville,6/23/2019,Su,1232,189,100,52,3165,,,149784,197,,,,17.7
Bonneville,6/24/2019,Su,1126,188,94,59,3037,,,133758,176,,,,17.9
Bonneville,6/25/2019,Su,1179,167,95,62,3108,,,148555,230,,,,18
Bonneville,6/26/2019,Su,976,136,167,105,2850,,,114476,285,,,,18
Bonneville,6/27/2019,Su,1036,174,141,84,2709,,,50983,186,,,,17.8
Bonneville,6/28/2019,Su,1225,253,214,138,3512,,,48726,177,,,,17.8
Bonneville,6/29/2019,Su,1318,227,209,119,3751,,,78376,261,,,,18.1
Bonneville,6/30/2019,Su,1228,229,275,171,2836,,,80230,306,,,,18.4
Bonneville,7/1/2019,Su,1009,222,292,159,1883,,,60795,289,,,,18.6
Bonneville,7/2/2019,Su,1093,192,339,203,1654,,,35991,292,,,,18.4
Bonneville,7/3/2019,Su,959,196,460,272,1802,,,28145,174,,,,18.3
Bonneville,7/4/2019,Su,825,178,482,298,1562,,,31966,130,,,,18.4
Bonneville,7/5/2019,Su,770,139,479,307,1642,,,38874,217,,,,18.6
Bonneville,7/6/2019,Su,683,138,457,269,1611,,,27337,160,,,,18.7
Bonneville,7/7/2019,Su,501,122,396,237,923,,,17844,175,,,,18.7
Bonneville,7/8/2019,Su,613,150,454,292,1069,,,25057,242,,,,19
Bonneville,7/9/2019,Su,659,159,572,352,1031,,,28195,383,,,,19.2
Bonneville,7/10/2019,Su,735,125,511,330,768,,,18102,300,,,,19.3
Bonneville,7/11/2019,Su,509,127,596,385,508,,,15323,492,,,,19.5
Bonneville,7/12/2019,Su,583,131,650,395,415,,,15426,608,,,,19.9
Bonneville,7/13/2019,Su,522,114,545,361,427,,,9642,579,,,,20
Bonneville,7/14/2019,Su,484,127,633,401,374,,,6167,448,,,,20.1
Bonneville,7/15/2019,Su,542,137,807,493,367,,,5910,403,,,,20.3
Bonneville,7/16/2019,Su,533,115,878,550,306,,,4567,355,,,,20.4
Bonneville,7/17/2019,Su,422,89,824,503,247,,,4426,381,,,,20.4
Bonneville,7/18/2019,Su,440,76,921,570,289,,,2596,238,,,,20.3
Bonneville,7/19/2019,Su,388,87,702,395,191,,,1610,194,,,,20.3
Bonneville,7/20/2019,Su,363,59,754,470,158,,,1353,179,,,2,20.4
Bonneville,7/21/2019,Su,465,114,822,522,190,,2,1402,378,,,1,20.6
Bonneville,7/22/2019,Su,471,109,880,537,129,2,2,1352,374,,,,20.8
Bonneville,7/23/2019,Su,434,128,1000,575,116,,,1310,325,,,,20.9
Bonneville,7/24/2019,Su,373,97,914,506,92,,,1862,433,,,,20.9
Bonneville,7/25/2019,Su,361,83,1067,643,84,1,1,1189,357,,,,21.2
Bonneville,7/26/2019,Su,297,70,751,454,63,,,1239,316,,,1,21.4
Bonneville,7/27/2019,Su,339,79,1005,659,58,,,752,331,,,,21.2
Bonneville,7/28/2019,Su,377,124,1226,715,52,,,785,100,,,,21.3
Bonneville,7/29/2019,Su,290,75,1141,618,36,,,556,98,,,,21.5
Bonneville,7/30/2019,Su,305,57,1005,559,38,1,1,531,147,,,,21.4
Bonneville,7/31/2019,Su,253,65,725,440,29,,,652,86,,,,21.2
Bonneville,8/1/2019,Fa,396,77,1231,717,26,1,1,388,92,,,,21.5
Bonneville,8/2/2019,Fa,289,45,983,551,23,,,429,295,,,,21.5
Bonneville,8/3/2019,Fa,356,77,1038,592,19,1,,219,163,,,,21.8
Bonneville,8/4/2019,Fa,424,85,1214,690,19,2,,237,147,,,,22
Bonneville,8/5/2019,Fa,342,77,1215,658,21,,2,250,136,,,,22.2
Bonneville,8/6/2019,Fa,418,74,1222,703,19,,1,185,102,,,,22.3
Bonneville,8/7/2019,Fa,362,157,1553,855,13,1,1,217,153,,,,22.3
Bonneville,8/8/2019,Fa,202,49,1371,729,10,1,,350,146,,,,22.2
Bonneville,8/9/2019,Fa,258,47,1252,648,7,1,,227,133,,,,22
Bonneville,8/10/2019,Fa,438,67,777,425,7,,,215,104,,,,21.9
Bonneville,8/11/2019,Fa,693,58,976,511,3,,1,124,111,,,,21.7
Bonneville,8/12/2019,Fa,986,91,1190,656,10,3,2,131,86,,,,21.7
Bonneville,8/13/2019,Fa,844,162,1172,621,9,9,1,89,791,,,,22
Bonneville,8/14/2019,Fa,488,143,1483,720,10,8,3,175,402,,,1,22.3
Bonneville,8/15/2019,Fa,555,142,1149,562,3,20,7,178,159,,,,22.1
Bonneville,8/16/2019,Fa,564,106,1085,493,1,19,4,89,78,,,,22
Bonneville,8/17/2019,Fa,820,152,1312,624,3,23,8,123,99,,,,21.6
Bonneville,8/18/2019,Fa,719,165,845,375,6,35,9,62,-2,,,1,21.4
Bonneville,8/19/2019,Fa,778,178,876,382,2,25,16,69,33,,1,,21.4
Bonneville,8/20/2019,Fa,1076,151,945,371,,74,12,37,8,,,1,21.4
Bonneville,8/21/2019,Fa,1264,199,690,273,,171,30,117,33,,,,21.5
Bonneville,8/22/2019,Fa,2746,382,755,302,3,271,18,58,27,,,4,21.4
Bonneville,8/23/2019,Fa,2753,534,690,268,,311,45,80,39,,,,21.5
Bonneville,8/24/2019,Fa,2066,422,453,157,,268,32,75,72,,,4,21.6
Bonneville,8/25/2019,Fa,2134,399,380,158,1,422,27,39,67,,,3,21.5
Bonneville,8/26/2019,Fa,5234,1041,636,264,1,1057,83,55,14,,,5,21.4
Bonneville,8/27/2019,Fa,4953,1164,603,234,2,1271,134,47,11,,,,21.3
Bonneville,8/28/2019,Fa,2960,763,571,226,5,885,104,50,11,,,1,21.5
Bonneville,8/29/2019,Fa,3824,594,670,266,3,749,79,63,18,,,4,21.7
Bonneville,8/30/2019,Fa,5411,812,624,214,5,837,104,63,57,,,2,21.8
Bonneville,8/31/2019,Fa,6355,958,565,220,1,923,139,48,41,,,7,22
Bonneville,9/1/2019,Fa,6863,1114,814,280,1,823,146,,94,,,3,22.1
Bonneville,9/2/2019,Fa,5187,658,612,230,1,595,118,,49,,,2,22.2
Bonneville,9/3/2019,Fa,7241,681,477,164,,732,109,,16,,,,22.1
Bonneville,9/4/2019,Fa,6678,950,513,214,,1287,152,,19,,,1,22
Bonneville,9/5/2019,Fa,9479,1436,598,210,,2306,205,,4,,,6,22
Bonneville,9/6/2019,Fa,6585,1170,466,156,,1907,172,,13,,,3,21.9
Bonneville,9/7/2019,Fa,5240,805,284,104,,926,94,,,,,2,22
Bonneville,9/8/2019,Fa,8008,1053,227,88,,712,63,,7,,,2,21.7
Bonneville,9/9/2019,Fa,7534,1249,307,123,,783,82,,3,,,4,21.5
Bonneville,9/10/2019,Fa,3227,655,148,60,,366,53,,-5,,,1,21.5
Bonneville,9/11/2019,Fa,6754,721,254,94,1,536,72,,15,,,,21.4
Bonneville,9/12/2019,Fa,14946,1814,524,187,,1856,100,,22,,,3,21.4
Bonneville,9/13/2019,Fa,18260,2092,796,267,-1,4008,194,,5,,,4,21.3
Bonneville,9/14/2019,Fa,10305,1839,635,219,,4751,258,,18,,,2,21.2
Bonneville,9/15/2019,Fa,5784,1068,575,181,,2332,124,,11,,,2,21.1
Bonneville,9/16/2019,Fa,7991,1298,766,235,,2248,105,,3,,,7,20.8
Bonneville,9/17/2019,Fa,5747,1088,518,165,,1839,108,,5,,,2,20.8
Bonneville,9/18/2019,Fa,9904,1654,776,257,,2051,103,,4,,,3,
Bonneville,9/19/2019,Fa,5263,793,564,181,,1806,97,,-1,,,4,
Bonneville,9/20/2019,Fa,5375,910,621,174,,2279,188,,3,,,1,
Bonneville,9/21/2019,Fa,3868,826,441,143,,2062,175,,6,,,3,
Bonneville,9/22/2019,Fa,6189,979,602,173,,1490,140,,-1,,,3,
Bonneville,9/23/2019,Fa,6898,1071,382,116,,1403,68,,,,,,
Bonneville,9/24/2019,Fa,3633,767,281,73,,1294,115,,-2,,,,
Bonneville,9/25/2019,Fa,4786,613,382,116,,1517,99,,-2,,,,
Bonneville,9/26/2019,Fa,3755,597,323,96,,1314,103,,-1,,,,
Bonneville,9/27/2019,Fa,3139,464,283,71,,1072,130,,,,,,
Bonneville,9/28/2019,Fa,2051,428,278,83,,742,80,,1,,,1,
Bonneville,9/29/2019,Fa,1553,312,273,78,,604,54,,1,,,,
Bonneville,9/30/2019,Fa,5809,739,387,119,,1195,98,,,,,3,
Bonneville,10/1/2019,Fa,1146,269,170,52,,550,53,,-1,,,2,
Bonneville,10/2/2019,Fa,1605,279,243,61,,634,48,,,,,1,
Bonneville,10/3/2019,Fa,1427,198,258,82,,575,48,,-1,,,,
Bonneville,10/4/2019,Fa,1369,266,271,93,,586,50,,-1,,,,
Bonneville,10/5/2019,Fa,2063,357,334,113,,635,54,,-1,,,,
Bonneville,10/6/2019,Fa,925,250,309,86,,436,40,,,,,,
Bonneville,10/7/2019,Fa,1024,258,342,96,,475,40,,1,,,,
Bonneville,10/8/2019,Fa,1505,320,323,105,,459,34,,,,,,
Bonneville,10/9/2019,Fa,1880,458,520,177,,554,47,,-12,,,,
Bonneville,10/10/2019,Fa,1078,318,394,136,,611,43,,1,,1,,
Bonneville,10/11/2019,Fa,1152,337,355,125,,643,54,,,,,1,
Bonneville,10/12/2019,Fa,309,92,241,59,,494,22,,,,,,
Bonneville,10/13/2019,Fa,362,146,358,127,,628,57,,,,,,
Bonneville,10/14/2019,Fa,505,151,225,73,,501,51,,,,,,
Bonneville,10/15/2019,Fa,1065,278,341,99,,586,52,,-1,,,,
Bonneville,10/16/2019,Fa,547,113,221,59,,221,9,,1,,,,
Bonneville,10/17/2019,Fa,383,72,164,58,,230,21,,-1,,,,
Bonneville,10/18/2019,Fa,1005,108,163,52,,570,30,,-2,,,,
Bonneville,10/19/2019,Fa,339,57,96,44,,336,24,,1,,1,,
Bonneville,10/20/2019,Fa,293,53,193,89,,771,67,,1,,,,
Bonneville,10/21/2019,Fa,325,73,160,60,,624,77,,,,,,
Bonneville,10/22/2019,Fa,344,36,111,52,,372,40,,,,2,,
Bonneville,10/23/2019,Fa,342,49,139,53,,370,35,,,,,,
Bonneville,10/24/2019,Fa,413,77,108,39,,377,49,,,,1,,
Bonneville,10/25/2019,Fa,432,59,97,25,,287,25,,,,,,
Bonneville,10/26/2019,Fa,335,55,102,25,,297,25,,,,1,,
Bonneville,10/27/2019,Fa,362,50,78,31,,174,13,,,,1,,
Bonneville,10/28/2019,Fa,209,26,63,19,,180,15,,,,,,
Bonneville,10/29/2019,Fa,381,58,103,46,,1451,165,,,,2,,
Bonneville,10/30/2019,Fa,64,14,30,12,,137,12,,,,3,,
Bonneville,10/31/2019,Fa,42,20,33,5,,378,47,,,,2,1,
Bonneville,11/1/2019,Fa,136,30,32,13,,247,42,,,,6,,
Bonneville,11/2/2019,Fa,170,17,38,12,,296,27,,,,10,,
Bonneville,11/3/2019,Fa,220,23,17,7,,142,11,,,,5,,
Bonneville,11/4/2019,Fa,464,31,30,5,,498,31,,,,7,,
Bonneville,11/5/2019,Fa,1399,76,21,11,,142,11,,,,3,,
Bonneville,11/6/2019,Fa,521,24,12,3,,207,13,,,,3,,
Bonneville,11/7/2019,Fa,331,26,14,8,,187,16,,,,4,,
Bonneville,11/8/2019,Fa,123,12,11,1,,57,7,,-1,,12,,
Bonneville,11/9/2019,Fa,71,11,10,6,,73,1,,,,3,,
Bonneville,11/10/2019,Fa,61,5,8,3,,87,8,,,,7,,
Bonneville,11/11/2019,Fa,44,8,11,5,,48,2,,,,7,,
Bonneville,11/12/2019,Fa,20,,4,1,,20,5,,,,3,,
Bonneville,11/13/2019,Fa,15,9,2,2,,46,4,,,,25,,
Bonneville,11/14/2019,Fa,31,3,-2,1,,29,4,,,,18,,
Bonneville,11/15/2019,Fa,34,2,5,,,16,4,,,,11,,
Bonneville,11/16/2019,,37,2,8,1,,26,4,,,,20,,
Bonneville,11/17/2019,,19,-1,6,1,,24,1,,,,4,,
Bonneville,11/18/2019,,33,4,7,1,,34,3,,,,19,,
Bonneville,11/19/2019,,72,3,16,8,,312,27,,,,49,,
Bonneville,11/20/2019,,59,2,15,7,,66,8,,,,23,,
Bonneville,11/21/2019,,17,3,15,11,,43,3,,,,7,,
Bonneville,11/22/2019,,21,8,7,-2,,42,1,,,,8,,
Bonneville,11/23/2019,,7,1,10,4,,19,2,,,,2,,
Bonneville,11/24/2019,,14,-1,4,1,,4,5,,,,3,,
Bonneville,11/25/2019,,9,1,9,2,,11,1,,,,5,,
Bonneville,11/26/2019,,7,2,5,2,,5,2,,,,1,,
Bonneville,11/27/2019,,29,-2,3,2,,15,2,,-2,,17,,
Bonneville,11/28/2019,,21,8,8,2,,21,-1,,,,6,,
Bonneville,11/29/2019,,11,2,3,1,,2,,,,,3,,
Bonneville,11/30/2019,,7,-2,1,1,,2,,,,,,,
Bonneville,12/1/2019,,3,,5,2,,4,1,,,,1,,
Bonneville,12/2/2019,,1,,7,5,,1,,,,,,,
Bonneville,12/3/2019,,2,,4,1,,1,1,,,,,,
Bonneville,12/4/2019,,2,,6,4,,1,-1,,,,,,
Bonneville,12/5/2019,,1,,5,2,,3,1,,,,1,,
Bonneville,12/6/2019,,2,-3,2,1,,3,3,,,,3,,
Bonneville,12/7/2019,,,,1,-2,,,,,,,,,
Bonneville,12/8/2019,,1,,3,,,18,,,,,,,
Bonneville,12/9/2019,,4,,1,1,,12,4,,,,,,
Bonneville,12/10/2019,,2,,,,,1,-1,,,,,,
Bonneville,12/11/2019,,2,,,,,3,,,,,,,
Bonneville,12/12/2019,,7,,2,1,,1,,,,,,,
Bonneville,12/13/2019,,13,1,7,5,,745,59,,,,2,,
Bonneville,12/14/2019,,1,,,,,16,1,,,,2,,
Bonneville,12/15/2019,,1,,1,,,16,2,,,,1,,
Bonneville,12/16/2019,,7,,6,5,,8,2,,,,,,
Bonneville,12/17/2019,,1,1,2,1,,3,,,,,,,
Bonneville,12/18/2019,,2,,5,1,,4,,,,,,,
Bonneville,12/19/2019,,2,,1,,,1,,,,,,,
Bonneville,12/20/2019,,1,,29,16,,788,67,,,,,,
Bonneville,12/21/2019,,10,1,16,8,,161,38,,,,,,
Bonneville,12/22/2019,,2,,14,7,,52,14,,,,,,
Bonneville,12/23/2019,,5,,11,6,,14,3,,,,,,
Bonneville,12/24/2019,,1,,2,1,,3,-1,,,,,,
Bonneville,12/25/2019,,,,7,5,,3,,,,,,,
Bonneville,12/26/2019,,-1,,4,2,,,5,,,,,,
Bonneville,12/27/2019,,,,4,,,3,,,,,,,
Bonneville,12/28/2019,,,,9,2,,,,,,,,,
Bonneville,12/29/2019,,,,4,,,,2,,,,,,
Bonneville,12/30/2019,,,,2,1,,,,,,,,,
Bonneville,12/31/2019,,,,10,5,,1,,,,,,,
