Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,3/15/1991,Sp,,,19,,,,,,,,,,6.1
Bonneville,3/16/1991,Sp,5,,20,,,,,,,,,,6.1
Bonneville,3/17/1991,Sp,4,,13,,,,,,,,,,6.1
Bonneville,3/18/1991,Sp,6,,26,,,,,,,,,,6.1
Bonneville,3/19/1991,Sp,3,,12,,,,,,,,,,6.1
Bonneville,3/20/1991,Sp,5,,18,,,,,,,,,,6.1
Bonneville,3/21/1991,Sp,11,,24,,,,,,,,,,5.6
Bonneville,3/22/1991,Sp,9,1,27,,,,,,,,,,6.1
Bonneville,3/23/1991,Sp,35,,40,,,,,,,,,,6.1
Bonneville,3/24/1991,Sp,25,2,47,,,,,,,,,,6.1
Bonneville,3/25/1991,Sp,33,,69,,,,,,,,,,6.1
Bonneville,3/26/1991,Sp,13,,70,,,,,,,,,,6.1
Bonneville,3/27/1991,Sp,40,,33,,,,,,,,,,6.7
Bonneville,3/28/1991,Sp,74,,51,,,,,,,,,,6.7
Bonneville,3/29/1991,Sp,36,,31,,,,,,,,,,7.2
Bonneville,3/30/1991,Sp,107,2,65,,,,,,,,,,7.2
Bonneville,3/31/1991,Sp,188,2,75,,,,,,,,,,7.2
Bonneville,4/1/1991,Sp,631,1,114,,,,,,,,,,7.8
Bonneville,4/2/1991,Sp,547,4,60,,,,,,,,,,7.2
Bonneville,4/3/1991,Sp,303,2,32,,,,,,,,,,8.3
Bonneville,4/4/1991,Sp,517,1,45,,,,,,,,,,8.9
Bonneville,4/5/1991,Sp,513,6,82,,,,,,,,,,8.9
Bonneville,4/6/1991,Sp,277,,80,,,,,,,,,,8.3
Bonneville,4/7/1991,Sp,169,,86,,,,,,,,,,8.3
Bonneville,4/8/1991,Sp,305,2,58,,,,,,,,,,8.3
Bonneville,4/9/1991,Sp,615,1,59,,,,,,,,,,8.3
Bonneville,4/10/1991,Sp,668,3,46,,,,,,,,,,8.3
Bonneville,4/11/1991,Sp,727,2,55,,,,,,,,,,8.3
Bonneville,4/12/1991,Sp,1221,11,60,,,,,,,,,,8.9
Bonneville,4/13/1991,Sp,1334,3,51,,,,,,,,,,8.9
Bonneville,4/14/1991,Sp,1041,9,51,,,,,,,,,,8.9
Bonneville,4/15/1991,Sp,1558,14,67,,,,,,,,,,9.4
Bonneville,4/16/1991,Sp,2312,25,90,,,,,,,,,,9.4
Bonneville,4/17/1991,Sp,1513,18,86,,,,,,,,,,8.9
Bonneville,4/18/1991,Sp,1384,16,80,,,,,,,,,,8.9
Bonneville,4/19/1991,Sp,2665,29,112,,,,,,,,,,9.4
Bonneville,4/20/1991,Sp,2551,38,100,,,,,,,,,,10
Bonneville,4/21/1991,Sp,3239,33,96,,,,,,,,,,10
Bonneville,4/22/1991,Sp,3118,75,112,,,,,,,,,,10
Bonneville,4/23/1991,Sp,1399,42,56,,,,,,,,,,10
Bonneville,4/24/1991,Sp,1675,40,54,,,,,1,,,,,10
Bonneville,4/25/1991,Sp,1883,58,68,,,,,,,,,,9.4
Bonneville,4/26/1991,Sp,2307,86,65,,,,,,,,,,10
Bonneville,4/27/1991,Sp,2072,101,65,,,,,,,,,,10
Bonneville,4/28/1991,Sp,1586,89,52,,,,,,,,,,10
Bonneville,4/29/1991,Sp,1335,96,49,,,,,,,,,,10.6
Bonneville,4/30/1991,Sp,1130,31,51,,,,,,,,,,10.6
Bonneville,5/1/1991,Sp,979,55,63,,,,,1,,,,,10.6
Bonneville,5/2/1991,Sp,1097,74,58,,,,,1,,,,,11.1
Bonneville,5/3/1991,Sp,1421,113,62,,,,,6,,,,,11.1
Bonneville,5/4/1991,Sp,1018,156,75,,,,,3,,,,,11.1
Bonneville,5/5/1991,Sp,1026,144,62,,,,,5,,,,,11.7
Bonneville,5/6/1991,Sp,940,143,71,,,,,15,,,,,11.7
Bonneville,5/7/1991,Sp,817,172,82,,,,,15,,,,,11.7
Bonneville,5/8/1991,Sp,869,183,59,,,,,22,,,,,11.7
Bonneville,5/9/1991,Sp,616,168,81,,,,,13,,,,,12.2
Bonneville,5/10/1991,Sp,757,197,50,,,,,16,,,,,11.7
Bonneville,5/11/1991,Sp,710,126,55,,,,,40,,,,,11.7
Bonneville,5/12/1991,Sp,507,130,50,,,,,19,,,,,12.2
Bonneville,5/13/1991,Sp,485,114,54,,,,,30,,,,,12.2
Bonneville,5/14/1991,Sp,491,136,72,,,,,72,,,,,12.2
Bonneville,5/15/1991,Sp,536,140,58,,,,,154,,,,,12.2
Bonneville,5/16/1991,Sp,404,106,61,,,,,324,,,,,12.2
Bonneville,5/17/1991,Sp,479,110,64,,,,,325,,,,,12.2
Bonneville,5/18/1991,Sp,379,115,90,,,,,213,,,,,12.2
Bonneville,5/19/1991,Sp,285,98,77,,,,,1155,,,,,12.2
Bonneville,5/20/1991,Sp,241,72,50,,,,,4843,,,,,12.2
Bonneville,5/21/1991,Sp,213,61,58,,,,,2890,,,,,12.2
Bonneville,5/22/1991,Sp,249,53,65,,,,,1312,,,,,12.2
Bonneville,5/23/1991,Sp,219,28,49,,,,,301,,,,,13.3
Bonneville,5/24/1991,Sp,95,23,47,,,,,184,,,,,13.3
Bonneville,5/25/1991,Sp,73,29,45,,,,,142,,,,,13.9
