Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,4/16/1998,Sp,697,2,17,4,,,,,,,,,9.2
Bonneville,4/17/1998,Sp,775,2,28,4,,,,,,,,,9.5
Bonneville,4/18/1998,Sp,881,2,32,6,,,,,,,,,9.9
Bonneville,4/19/1998,Sp,1634,3,10,2,,,,,,,,,10.1
Bonneville,4/20/1998,Sp,1115,1,23,6,,,,,,,,,10.4
Bonneville,4/21/1998,Sp,1921,3,41,12,,,,,,,,,10.6
Bonneville,4/22/1998,Sp,1546,11,31,9,,,,,,,,,10.8
Bonneville,4/23/1998,Sp,1215,6,27,5,,,,,,,,,10.9
Bonneville,4/24/1998,Sp,824,5,14,5,,,,,,,,,10.8
Bonneville,4/25/1998,Sp,663,2,27,11,,,,,,,,,10.9
Bonneville,4/26/1998,Sp,1005,3,23,7,,,,,,,,,10.9
Bonneville,4/27/1998,Sp,972,6,16,4,,,,,,,,,11.3
Bonneville,4/28/1998,Sp,1187,12,16,2,,,,,,,,,11.7
Bonneville,4/29/1998,Sp,1052,20,20,-1,,,,,,,,,12.1
Bonneville,4/30/1998,Sp,936,14,24,7,,,,1,,,,,12.4
Bonneville,5/1/1998,Sp,1289,10,29,1,,,,5,,,,,12.6
Bonneville,5/2/1998,Sp,1121,11,24,2,,,,1,,,,,12.8
Bonneville,5/3/1998,Sp,750,18,37,3,,,,2,,,,,13
Bonneville,5/4/1998,Sp,863,35,23,4,,,,85,,,,,13.2
Bonneville,5/5/1998,Sp,801,24,43,12,,,,86,,,,,13.6
Bonneville,5/6/1998,Sp,733,27,35,1,,,,529,,,,,13.9
Bonneville,5/7/1998,Sp,590,37,40,3,,,,295,,,,,14.1
Bonneville,5/8/1998,Sp,468,20,35,,,,,234,,,,,14.1
Bonneville,5/9/1998,Sp,383,30,29,1,,,,83,,,,,13.9
Bonneville,5/10/1998,Sp,368,25,34,3,,,,61,,,,,13.8
Bonneville,5/11/1998,Sp,277,14,40,8,,,,356,,,,,13.5
Bonneville,5/12/1998,Sp,325,20,35,4,,,,724,,,,,13.2
Bonneville,5/13/1998,Sp,275,23,35,1,,,,879,,,,,13.1
Bonneville,5/14/1998,Sp,356,30,39,,,,,696,,,,,13.1
Bonneville,5/15/1998,Sp,267,22,28,,,,,643,,,,,13
Bonneville,5/16/1998,Sp,320,12,24,1,,,,723,,,,,12.9
Bonneville,5/17/1998,Sp,350,33,54,1,,,,1077,,,,,12.6
Bonneville,5/18/1998,Sp,295,24,48,1,,,,933,,,,,12.5
Bonneville,5/19/1998,Sp,315,24,46,10,,,,2291,,,,,12.5
Bonneville,5/20/1998,Sp,270,21,56,2,,,,964,,,,,12.5
Bonneville,5/21/1998,Sp,221,16,69,5,,,,1660,,,,,12.4
Bonneville,5/22/1998,Sp,244,29,86,4,,,,873,,,,,12.4
Bonneville,5/23/1998,Sp,313,29,87,6,,,,11860,,,,,12.6
Bonneville,5/24/1998,Sp,304,20,57,,,,,15055,,,,,12.9
Bonneville,5/25/1998,Sp,297,13,54,15,,,,8184,,,,,13
Bonneville,5/26/1998,Sp,317,19,60,5,,,,5691,,,,,13
Bonneville,5/27/1998,Sp,410,18,69,7,,,,12595,,,,,13
Bonneville,5/28/1998,Sp,321,18,111,8,,,,20307,,,,,13.2
Bonneville,5/29/1998,Sp,335,16,92,11,,,,36812,,,,,13.5
Bonneville,5/30/1998,Sp,274,19,83,2,,,,41262,,,,,13.5
Bonneville,5/31/1998,Sp,229,15,76,5,1,,,20844,,,,,13.8
Bonneville,6/1/1998,Su,155,10,90,6,,,,11021,,,,,14
Bonneville,6/2/1998,Su,172,5,107,10,6,,,17607,,,,,13.8
Bonneville,6/3/1998,Su,165,10,78,3,3,,,22893,,,,,14
Bonneville,6/4/1998,Su,320,8,132,4,,,,67407,,,,,14.1
Bonneville,6/5/1998,Su,358,21,110,9,3,,,75352,,,,,14.4
Bonneville,6/6/1998,Su,370,36,104,9,3,,,103302,,,,,14.8
Bonneville,6/7/1998,Su,362,51,111,7,20,,,109833,,,,,15.1
Bonneville,6/8/1998,Su,483,42,113,13,11,,,91125,,,,,15.3
Bonneville,6/9/1998,Su,486,34,117,10,12,,,114888,,,,,15.5
Bonneville,6/10/1998,Su,440,33,159,11,24,,,83130,,,,,15.8
Bonneville,6/11/1998,Su,522,36,167,19,19,,,149032,,,,,16.1
Bonneville,6/12/1998,Su,599,26,145,22,35,,,115945,,,,,16.5
Bonneville,6/13/1998,Su,468,26,124,14,56,,,158646,,,,,16.8
Bonneville,6/14/1998,Su,531,18,176,32,75,,,95142,,,,,16.8
Bonneville,6/15/1998,Su,494,29,170,22,90,,,84353,,,,,16.7
Bonneville,6/16/1998,Su,485,50,171,18,245,,,28555,,,,,16.6
Bonneville,6/17/1998,Su,509,105,221,21,277,,,40096,,,,,16.7
Bonneville,6/18/1998,Su,409,79,189,27,341,,,21933,,,,,16.7
Bonneville,6/19/1998,Su,569,37,242,38,420,,,25317,,,,,16.5
Bonneville,6/20/1998,Su,476,43,262,52,513,,,38793,,,,,16.8
Bonneville,6/21/1998,Su,416,53,294,58,541,,,41575,,,,,17.2
Bonneville,6/22/1998,Su,746,56,347,82,529,,,35330,,,,,17.5
Bonneville,6/23/1998,Su,638,54,369,92,606,,,35910,,,,,17.7
Bonneville,6/24/1998,Su,438,37,331,59,659,,,13636,,,,,17.7
Bonneville,6/25/1998,Su,399,48,447,102,369,,,11850,,,,,17.5
Bonneville,6/26/1998,Su,441,56,321,94,498,,,11273,,,,,17.4
Bonneville,6/27/1998,Su,311,40,368,96,547,,,13793,,,,,17.6
Bonneville,6/28/1998,Su,327,44,403,102,480,,,16071,,,,,17.9
Bonneville,6/29/1998,Su,394,76,504,154,808,,,11435,,,,,18.2
Bonneville,6/30/1998,Su,431,33,610,188,478,,,15162,,,,,18.4
Bonneville,7/1/1998,Su,340,84,456,143,491,,,6559,,,,,18.3
Bonneville,7/2/1998,Su,386,73,680,232,338,,,5635,,,,,18
Bonneville,7/3/1998,Su,325,31,569,189,275,,,7099,,,,,17.8
Bonneville,7/4/1998,Su,322,42,585,212,384,,,4859,,,,,17.9
Bonneville,7/5/1998,Su,358,30,654,235,520,,,5071,,,,,18.1
Bonneville,7/6/1998,Su,309,53,653,244,380,,,2011,,,,,18.5
Bonneville,7/7/1998,Su,366,96,756,242,303,,,3960,,,,,19
Bonneville,7/8/1998,Su,280,75,728,299,207,,,1389,,,,,19.3
Bonneville,7/9/1998,Su,354,75,1000,382,224,,,1693,,,,,19.6
Bonneville,7/10/1998,Su,352,84,1050,456,250,,,1654,,,,,19.6
Bonneville,7/11/1998,Su,375,54,1051,467,262,,,998,,,,,19.6
Bonneville,7/12/1998,Su,319,50,1098,470,239,,,803,,,,,19.7
Bonneville,7/13/1998,Su,284,59,889,366,247,,,407,,,,,19.9
Bonneville,7/14/1998,Su,225,48,957,393,198,,,575,,,,,20.2
Bonneville,7/15/1998,Su,229,39,1062,436,195,1,,421,,,,,20.4
Bonneville,7/16/1998,Su,261,41,1210,468,163,,,341,,,,,20.8
Bonneville,7/17/1998,Su,324,48,1259,511,102,,,161,,,,,21
Bonneville,7/18/1998,Su,296,41,1297,542,92,,,101,,,,,21
Bonneville,7/19/1998,Su,269,38,1102,444,85,,,109,,,,,21
Bonneville,7/20/1998,Su,238,63,1092,452,68,,,35,,,,,21.1
Bonneville,7/21/1998,Su,209,47,1173,466,42,,,162,,,,,21.4
Bonneville,7/22/1998,Su,207,30,1293,546,65,,,101,,,,,21.8
Bonneville,7/23/1998,Su,225,32,1090,441,48,,,78,,,,,22.1
Bonneville,7/24/1998,Su,283,38,1764,683,74,6,,66,,,,,21.9
Bonneville,7/25/1998,Su,186,40,1711,662,48,1,,51,,,,,22
Bonneville,7/26/1998,Su,185,30,1692,644,39,1,,97,,,,,22.2
Bonneville,7/27/1998,Su,173,28,1839,679,43,1,,73,,,,,22.5
Bonneville,7/28/1998,Su,229,24,1475,503,35,,,75,,,,,22.7
Bonneville,7/29/1998,Su,268,32,1838,613,19,,,38,,,,,22.9
Bonneville,7/30/1998,Su,188,33,1687,548,14,2,,19,,,,,22.5
Bonneville,7/31/1998,Su,154,24,1596,524,9,1,,15,,,,,22.5
Bonneville,8/1/1998,Fa,115,22,944,296,24,1,1,13,,,,,22.1
Bonneville,8/2/1998,Fa,156,22,778,229,9,3,1,20,,,,,22.1
Bonneville,8/3/1998,Fa,251,33,987,335,8,2,,14,,,,,22.3
Bonneville,8/4/1998,Fa,409,22,1428,495,10,1,,2,,,,,22.6
Bonneville,8/5/1998,Fa,304,27,1877,595,2,7,,2,,,,,22.8
Bonneville,8/6/1998,Fa,343,22,2031,615,2,1,,7,,,,,22.8
Bonneville,8/7/1998,Fa,340,41,1383,420,7,1,1,10,,,,,22.3
Bonneville,8/8/1998,Fa,380,39,949,260,1,,,5,,,,,22.1
Bonneville,8/9/1998,Fa,908,39,1245,386,8,1,,16,,,,,22.1
Bonneville,8/10/1998,Fa,783,55,2341,761,4,,,,,,,,22.1
Bonneville,8/11/1998,Fa,562,58,3275,849,5,2,,9,,,,,22.4
Bonneville,8/12/1998,Fa,545,48,3776,823,1,10,,1,,,,,22.8
Bonneville,8/13/1998,Fa,523,52,3466,645,,6,,,,,,,23.1
Bonneville,8/14/1998,Fa,563,23,2697,399,1,1,2,2,,,,,23.2
Bonneville,8/15/1998,Fa,575,44,1779,321,1,,1,4,,,,,23
Bonneville,8/16/1998,Fa,603,30,1315,258,,1,,4,,,,,22.6
Bonneville,8/17/1998,Fa,577,35,973,185,,,,1,,,,,22.3
Bonneville,8/18/1998,Fa,765,25,620,120,1,,,,,,,,22
Bonneville,8/19/1998,Fa,564,46,577,132,1,,,7,,,,,21.8
Bonneville,8/20/1998,Fa,1015,60,401,67,,,,1,,,,,21.8
Bonneville,8/21/1998,Fa,1317,59,417,72,,2,,,,,,,21.9
Bonneville,8/22/1998,Fa,2633,74,593,119,,3,,,,,,,21.8
Bonneville,8/23/1998,Fa,3516,111,1014,267,2,12,,,,,,,21.7
Bonneville,8/24/1998,Fa,3571,157,1886,415,,65,5,,,,,,21.4
Bonneville,8/25/1998,Fa,2959,180,2294,408,,34,,,,,,,21.4
Bonneville,8/26/1998,Fa,4042,148,2646,454,1,74,,,,,,,21.3
Bonneville,8/27/1998,Fa,5800,348,2743,426,,84,9,1,,,,,21.1
Bonneville,8/28/1998,Fa,4354,397,3345,482,,132,10,,,,,,21.3
Bonneville,8/29/1998,Fa,4463,391,3614,455,,133,4,,,,,,21.5
Bonneville,8/30/1998,Fa,4190,378,3103,401,,132,15,,,,,,21.5
Bonneville,8/31/1998,Fa,5475,431,2535,334,2,122,10,1,,,,,21.7
Bonneville,9/1/1998,Fa,4700,278,2099,254,,59,1,,,,,,21.9
Bonneville,9/2/1998,Fa,4919,444,1629,182,,80,,,,,,,21.8
Bonneville,9/3/1998,Fa,6049,476,1264,131,,86,4,,,,,,21.8
Bonneville,9/4/1998,Fa,5038,498,1176,164,,188,42,,,,,,21.9
Bonneville,9/5/1998,Fa,4223,439,1073,149,,72,5,,,,,,21.9
Bonneville,9/6/1998,Fa,4712,493,1134,224,,109,10,,,,,,21.8
Bonneville,9/7/1998,Fa,5843,749,1528,251,,214,8,,,,,,21.7
Bonneville,9/8/1998,Fa,7821,1092,2877,446,,583,39,,,,,,20.6
Bonneville,9/9/1998,Fa,7016,931,3329,362,,763,42,,,,,,20.9
Bonneville,9/10/1998,Fa,6211,951,2975,306,,725,46,,,,,,20.4
Bonneville,9/11/1998,Fa,6322,978,3166,358,,1014,57,,,,,,20.4
Bonneville,9/12/1998,Fa,6410,978,2905,295,,1234,87,,,,,,20.7
Bonneville,9/13/1998,Fa,8687,1234,3783,309,,2103,77,,,,,,20.8
Bonneville,9/14/1998,Fa,7074,1542,3946,358,,2462,147,,,,,,20.9
Bonneville,9/15/1998,Fa,5106,877,2879,247,,1262,120,,,,,,21.4
Bonneville,9/16/1998,Fa,4197,832,2568,195,,944,93,,,,,,21.6
Bonneville,9/17/1998,Fa,3044,669,2227,228,,685,113,,,,,,21.4
Bonneville,9/18/1998,Fa,3247,661,1836,156,,501,77,,,,,,21.2
Bonneville,9/19/1998,Fa,4301,865,1842,160,,906,96,,,,,,20.8
Bonneville,9/20/1998,Fa,3755,767,2026,170,,1183,147,,,,,,20.6
Bonneville,9/21/1998,Fa,3320,935,3307,332,,1946,93,,,,,,20.4
Bonneville,9/22/1998,Fa,3566,873,3982,361,,3040,93,,,,,,20.3
Bonneville,9/23/1998,Fa,2721,909,3353,275,,2943,133,,,,,,20.3
Bonneville,9/24/1998,Fa,2240,820,3105,183,,2530,88,,,,,,20.3
Bonneville,9/25/1998,Fa,2078,559,2493,147,,1713,96,,,,,,20
Bonneville,9/26/1998,Fa,1186,467,1877,124,,1136,85,,,,,,19.7
Bonneville,9/27/1998,Fa,1018,419,1536,121,,1296,100,,,,1,,19.8
Bonneville,9/28/1998,Fa,1222,441,1733,134,,1176,88,,,,,,19.8
Bonneville,9/29/1998,Fa,1363,494,1974,152,,1444,93,,,,,,19.7
Bonneville,9/30/1998,Fa,1146,494,1511,99,,949,106,,,,,,19.5
Bonneville,10/1/1998,Fa,1110,442,1307,116,,1119,50,,,,,,19.6
Bonneville,10/2/1998,Fa,707,281,936,60,,625,63,,,,,,19.2
Bonneville,10/3/1998,Fa,659,246,814,78,,549,63,,,,,,18.8
Bonneville,10/4/1998,Fa,577,287,1089,108,,611,89,,,,,,18.7
Bonneville,10/5/1998,Fa,325,180,926,127,,539,67,,,,,,18.6
Bonneville,10/6/1998,Fa,339,184,925,112,,550,66,,,,,,18.3
Bonneville,10/7/1998,Fa,357,165,823,79,,473,98,,,,,,18.2
Bonneville,10/8/1998,Fa,403,179,596,46,,455,109,,,,,,18.2
Bonneville,10/9/1998,Fa,373,155,506,57,,425,75,,,,,,18
Bonneville,10/10/1998,Fa,372,79,362,62,,458,74,,,,,,17.8
Bonneville,10/11/1998,Fa,271,102,470,107,,408,49,,,,,,17.4
Bonneville,10/12/1998,Fa,175,63,326,62,,297,34,,,,,,16.9
Bonneville,10/13/1998,Fa,234,164,391,63,,703,47,,,,1,,17
Bonneville,10/14/1998,Fa,259,70,239,29,,526,72,,,,,,16.9
Bonneville,10/15/1998,Fa,196,57,220,39,,515,43,,,,,,16.6
Bonneville,10/16/1998,Fa,160,90,227,22,,417,57,,,,,,16.4
Bonneville,10/17/1998,Fa,153,40,147,44,,337,35,,,,,,16.1
Bonneville,10/18/1998,Fa,92,53,132,22,,453,35,,,,,,15.9
Bonneville,10/19/1998,Fa,66,34,146,20,,255,29,,,,,,15.5
Bonneville,10/20/1998,Fa,72,36,73,11,,254,27,,,,,,15.1
Bonneville,10/21/1998,Fa,123,32,124,31,,435,45,,,,1,,14.9
Bonneville,10/22/1998,Fa,87,16,72,11,,343,31,,,,1,,14.8
Bonneville,10/23/1998,Fa,72,17,62,21,,280,17,,,,1,,14.8
Bonneville,10/24/1998,Fa,49,12,77,2,,170,12,,,,1,,12.3
Bonneville,10/25/1998,Fa,60,14,56,10,,213,13,,,,,,14.6
Bonneville,10/26/1998,Fa,53,12,45,8,,94,18,,,,1,,14.7
Bonneville,10/27/1998,Fa,57,5,50,7,,95,7,,,,2,,14.6
Bonneville,10/28/1998,Fa,83,10,81,27,,81,22,,,,2,,14.5
Bonneville,10/29/1998,Fa,66,12,92,16,,100,9,,,,,,14.2
Bonneville,10/30/1998,Fa,47,7,78,24,,37,6,,,,9,,13.8
Bonneville,10/31/1998,Fa,49,2,65,18,,66,5,,,,3,,13.4
Bonneville,11/1/1998,Fa,37,,27,14,,18,,,,,3,,13.4
Bonneville,11/2/1998,Fa,56,,27,14,,49,,,,,,,13.4
Bonneville,11/3/1998,Fa,28,,8,-2,,4,,,,,,,13.3
Bonneville,11/4/1998,Fa,19,,31,2,,31,3,,,,6,,13.2
Bonneville,11/5/1998,Fa,62,,13,12,,11,,,,,1,,13.2
Bonneville,11/6/1998,Fa,33,,3,8,,11,,,,,15,,11.1
Bonneville,11/7/1998,Fa,17,1,21,2,,24,4,,,,10,,12.7
Bonneville,11/8/1998,Fa,17,,27,5,,17,4,,,,10,,12.5
Bonneville,11/9/1998,Fa,5,1,43,7,,12,1,,,,3,,12.2
Bonneville,11/10/1998,Fa,7,1,13,3,,12,,,,,4,,11.9
Bonneville,11/11/1998,Fa,1,,28,11,,18,3,,,,6,,11.8
Bonneville,11/12/1998,Fa,5,,9,-1,,5,3,,,,10,,11.8
Bonneville,11/13/1998,Fa,6,,,-1,,5,,,,,5,,11.9
Bonneville,11/14/1998,Fa,4,,-7,5,,-2,,,,,14,,11.9
Bonneville,11/15/1998,Fa,6,,1,2,,3,,,,,8,,11.8
