Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,6/15/1990,Su,500,23,275,,60,,,59644,,,,,15
Bonneville,6/16/1990,Su,585,9,324,,108,,,80538,,,,,15
Bonneville,6/17/1990,Su,512,33,356,,169,,,73040,,,,,15
Bonneville,6/18/1990,Su,467,25,411,,245,,,93217,,,,,15.6
Bonneville,6/19/1990,Su,468,32,395,,387,,,81021,,,,,15.6
Bonneville,6/20/1990,Su,507,31,408,,537,,,175936,,,,,15.6
Bonneville,6/21/1990,Su,543,43,544,,1088,,,210501,,,,,15.6
Bonneville,6/22/1990,Su,813,63,682,,1824,,,192837,,,,,15.6
Bonneville,6/23/1990,Su,732,55,616,,2028,,,133169,,,,,17.2
Bonneville,6/24/1990,Su,980,67,691,,2551,,,76498,,,,,17.2
Bonneville,6/25/1990,Su,898,69,808,,3151,,,58922,,,,,17.2
Bonneville,6/26/1990,Su,786,92,766,,3603,,,59195,,,,,17.2
Bonneville,6/27/1990,Su,744,87,878,,3239,,,83905,,,,,17.2
Bonneville,6/28/1990,Su,661,80,873,,2657,,,43514,,,,,17.8
Bonneville,6/29/1990,Su,409,57,667,,2202,,,50761,,,,,18.3
Bonneville,6/30/1990,Su,522,73,636,,2241,,,30036,,,,,18.3
Bonneville,7/1/1990,Su,556,80,662,,1731,,,23772,,,,,18.9
Bonneville,7/2/1990,Su,328,81,603,,1917,,,14768,,,,,18.9
Bonneville,7/3/1990,Su,327,75,659,,1596,,,13095,,,,,18.9
Bonneville,7/4/1990,Su,278,37,495,,1266,,,11022,,,,,18.9
Bonneville,7/5/1990,Su,304,89,588,,1449,,,11805,,,,,18.9
Bonneville,7/6/1990,Su,354,85,712,,1731,,,6699,,,,,18.9
Bonneville,7/7/1990,Su,355,58,794,,1516,,,4858,,,,,18.9
Bonneville,7/8/1990,Su,305,67,887,,1705,,,6878,,,,,18.9
Bonneville,7/9/1990,Su,293,39,843,,1151,,,4056,,,,,18.9
Bonneville,7/10/1990,Su,276,74,759,,1310,,,3383,,,,,18.9
Bonneville,7/11/1990,Su,329,102,880,,1434,,,3249,,,,,19.4
Bonneville,7/12/1990,Su,293,87,730,,931,,,2170,,,,,19.4
Bonneville,7/13/1990,Su,316,99,975,,963,,,1674,,,,,19.4
Bonneville,7/14/1990,Su,207,71,795,,964,,,1490,,,,,19.4
Bonneville,7/15/1990,Su,218,53,714,,565,5,,1318,,,,,19.4
Bonneville,7/16/1990,Su,275,63,1153,,445,,,600,,,,,19.4
Bonneville,7/17/1990,Su,343,57,1700,,467,,,647,,,,,20
Bonneville,7/18/1990,Su,246,61,1267,,395,,,811,,,,,20
Bonneville,7/19/1990,Su,301,59,1480,,274,,,867,,,,,20
Bonneville,7/20/1990,Su,214,49,1428,,273,,,636,,,,,20
Bonneville,7/21/1990,Su,235,61,1805,,188,,1,447,,,,,20.6
Bonneville,7/22/1990,Su,267,36,1485,,213,,1,420,,,,,21.1
Bonneville,7/23/1990,Su,378,39,1837,,149,,2,407,,,,,21.7
Bonneville,7/24/1990,Su,182,28,1558,,136,,,333,,,,,21.7
Bonneville,7/25/1990,Su,117,45,1460,,121,,,266,,,,,21.1
Bonneville,7/26/1990,Su,212,38,1508,,73,,,151,,,,,20.6
Bonneville,7/27/1990,Su,147,38,1317,,60,,,154,,,,,20
Bonneville,7/28/1990,Su,155,36,1616,,68,,,259,,,,,20
Bonneville,7/29/1990,Su,242,55,1451,,63,,,160,,,,,20.6
Bonneville,7/30/1990,Su,614,61,2646,,50,,,234,,,,,21.7
Bonneville,7/31/1990,Su,481,60,2333,,40,,,170,,,,,21.7
Bonneville,8/1/1990,Fa,449,41,1945,,22,2,,126,,,,,22.2
Bonneville,8/2/1990,Fa,347,44,2053,,34,2,,107,,,,,21.7
Bonneville,8/3/1990,Fa,311,39,1989,,17,,,73,,,,,21.7
Bonneville,8/4/1990,Fa,642,31,2587,,33,,,173,,,,,21.7
Bonneville,8/5/1990,Fa,396,43,2014,,13,,1,81,,,,,21.7
Bonneville,8/6/1990,Fa,421,33,2243,,17,,2,94,,,,,22.2
Bonneville,8/7/1990,Fa,573,56,3325,,21,,,160,,,,,22.2
Bonneville,8/8/1990,Fa,395,48,2542,,5,1,,207,,,,,22.8
Bonneville,8/9/1990,Fa,401,44,2078,,6,,1,116,,,,,22.8
Bonneville,8/10/1990,Fa,375,47,1700,,5,,2,91,,,,,22.2
Bonneville,8/11/1990,Fa,580,41,1494,,5,,1,34,,,,,22.2
Bonneville,8/12/1990,Fa,641,25,1502,,3,,1,76,,,,,23.3
Bonneville,8/13/1990,Fa,256,44,1289,,2,,1,50,,,,,23.9
Bonneville,8/14/1990,Fa,180,25,1351,,1,,2,81,,,,,23.3
Bonneville,8/15/1990,Fa,142,24,972,,1,,,64,,,,,23.3
Bonneville,8/16/1990,Fa,153,25,794,,,,,55,,,,,23.3
Bonneville,8/17/1990,Fa,182,42,608,,1,,,54,,,,,22.8
Bonneville,8/18/1990,Fa,230,59,606,,,,,65,,,,,22.8
Bonneville,8/19/1990,Fa,169,50,589,,2,,1,93,,,,,22.2
Bonneville,8/20/1990,Fa,256,58,645,,1,,,76,,,,,22.2
Bonneville,8/21/1990,Fa,743,69,694,,,,,41,,,,,22.2
Bonneville,8/22/1990,Fa,1106,130,973,,,,,69,,,,,21.7
Bonneville,8/23/1990,Fa,978,191,1299,,2,2,2,41,,,,,21.7
Bonneville,8/24/1990,Fa,1059,202,1487,,3,5,7,31,,,,,21.1
Bonneville,8/25/1990,Fa,4059,200,1487,,1,24,6,47,,,,,21.1
Bonneville,8/26/1990,Fa,5673,222,1468,,,32,12,33,,,,,21.1
Bonneville,8/27/1990,Fa,4921,386,2033,,,35,18,63,,,,,21.1
Bonneville,8/28/1990,Fa,6304,518,2265,,,34,27,37,,,,,21.1
Bonneville,8/29/1990,Fa,8065,694,2762,,,60,29,43,,,,,21.1
Bonneville,8/30/1990,Fa,7636,1050,2891,,,78,58,35,,,,,21.1
Bonneville,8/31/1990,Fa,5889,1031,2642,,,69,72,31,,,,,21.1
Bonneville,9/1/1990,Fa,4471,980,2447,,,63,101,,,,,,21.1
Bonneville,9/2/1990,Fa,5352,992,2278,,,52,95,,,,,,21.1
Bonneville,9/3/1990,Fa,11118,1607,2303,,,73,124,,,,,,21.1
Bonneville,9/4/1990,Fa,9857,1837,3154,,,124,244,,,,,,21.1
Bonneville,9/5/1990,Fa,7366,1803,3665,,,213,505,,,,,,20.6
Bonneville,9/6/1990,Fa,6547,1487,2884,,,241,529,,,,,,20.6
Bonneville,9/7/1990,Fa,6277,1339,3052,,,279,447,,,,,,21.7
Bonneville,9/8/1990,Fa,6416,1094,2775,,,273,390,,,,,,21.1
Bonneville,9/9/1990,Fa,5314,1123,2937,,,257,336,,,,,,21.7
Bonneville,9/10/1990,Fa,5541,1044,2783,,,201,322,,,,,,21.7
Bonneville,9/11/1990,Fa,4720,1054,2490,,,310,410,,,,,,21.7
Bonneville,9/12/1990,Fa,5880,1007,2093,,,276,465,,,,,,21.1
Bonneville,9/13/1990,Fa,4920,1239,2063,,1,354,553,,,,,,21.1
Bonneville,9/14/1990,Fa,5146,1358,2309,,,394,531,,,,,,21.1
Bonneville,9/15/1990,Fa,4706,1400,3242,,,572,653,,,,,,21.1
Bonneville,9/16/1990,Fa,4667,1264,3272,,,545,601,,,,,,20.6
Bonneville,9/17/1990,Fa,3367,970,2958,,,484,438,,,,,,20.6
Bonneville,9/18/1990,Fa,4597,1270,3028,,,495,490,,,,,,20.6
Bonneville,9/19/1990,Fa,3250,1136,2601,,,463,448,,,,,,20.6
Bonneville,9/20/1990,Fa,1356,794,1910,,,394,302,,,,,,20.6
Bonneville,9/21/1990,Fa,1215,934,2065,,,413,318,,,,,,20.6
Bonneville,9/22/1990,Fa,1203,763,1934,,,449,327,,,,,,20.6
Bonneville,9/23/1990,Fa,1943,625,1833,,,369,234,,,,,,20.6
Bonneville,9/24/1990,Fa,1922,583,1371,,,334,227,,,,,,20.6
Bonneville,9/25/1990,Fa,782,635,953,,,215,175,,,,,,20.6
Bonneville,9/26/1990,Fa,294,405,704,,,127,120,,,,,,20.6
Bonneville,9/27/1990,Fa,310,288,686,,,132,107,,,,,,20.6
Bonneville,9/28/1990,Fa,218,285,576,,,114,89,,,,,,20.6
Bonneville,9/29/1990,Fa,280,376,666,,,79,138,,,,,,20.6
Bonneville,9/30/1990,Fa,311,366,781,,,77,111,,,,,,20.6
Bonneville,10/1/1990,Fa,466,414,948,,,95,133,,,,,,20
Bonneville,10/2/1990,Fa,352,243,557,,,77,107,,,,,,20
Bonneville,10/3/1990,Fa,299,185,579,,,63,83,,,,,,20
Bonneville,10/4/1990,Fa,274,160,394,,,89,70,,,,,,18.9
Bonneville,10/5/1990,Fa,195,173,328,,,112,86,,,,,,18.9
Bonneville,10/6/1990,Fa,230,189,435,,,96,92,,,,,,18.3
Bonneville,10/7/1990,Fa,156,136,332,,,63,45,,,,,,18.3
Bonneville,10/8/1990,Fa,127,143,300,,,86,49,,,,,,17.8
Bonneville,10/9/1990,Fa,198,199,296,,,84,83,,,,,,17.8
Bonneville,10/10/1990,Fa,259,203,294,,,132,153,,,,,,17.8
Bonneville,10/11/1990,Fa,162,143,256,,,123,130,,,,,,17.8
Bonneville,10/12/1990,Fa,119,120,205,,,97,125,,,,,,17.8
Bonneville,10/13/1990,Fa,112,109,224,,,99,106,,,,,,17.8
Bonneville,10/14/1990,Fa,136,98,197,,,58,85,,,,,,17.8
Bonneville,10/15/1990,Fa,124,114,222,,,90,119,,,,,,16.7
Bonneville,10/16/1990,Fa,168,91,178,,,114,102,,,,,,16.7
Bonneville,10/17/1990,Fa,148,105,223,,,103,61,,,,,,16.7
Bonneville,10/18/1990,Fa,107,67,147,,,135,64,,,,,,16.7
Bonneville,10/19/1990,Fa,75,94,164,,,197,127,,,,,,16.7
Bonneville,10/20/1990,Fa,50,50,147,,,96,94,,,,,,16.1
Bonneville,10/21/1990,Fa,66,38,149,,,70,69,,,,,,16.1
Bonneville,10/22/1990,Fa,51,98,123,,,113,109,,,,1,,15.6
Bonneville,10/23/1990,Fa,45,76,120,,,76,38,,,,,,15
Bonneville,10/24/1990,Fa,39,62,85,,,58,34,,,,,,15
Bonneville,10/25/1990,Fa,42,42,99,,,60,62,,,,,,14.4
Bonneville,10/26/1990,Fa,55,42,124,,,68,30,,,,,,14.4
Bonneville,10/27/1990,Fa,45,50,99,,,49,51,,,,4,,14.4
Bonneville,10/28/1990,Fa,55,46,102,,,21,44,,,,,,14.4
Bonneville,10/29/1990,Fa,82,58,32,,,33,63,,,,1,,14.4
Bonneville,10/30/1990,Fa,86,32,71,,,60,88,,,,1,,13.9
Bonneville,10/31/1990,Fa,55,57,92,,,38,73,,,,,,13.9
Bonneville,11/1/1990,Fa,19,40,67,,,60,58,,,,1,,13.9
Bonneville,11/2/1990,Fa,10,-2,34,,,18,33,,,,,,13.9
Bonneville,11/3/1990,Fa,6,14,60,,,14,26,,,,,,12.8
Bonneville,11/4/1990,Fa,19,6,73,,,14,38,,,,4,,12.8
Bonneville,11/5/1990,Fa,2,14,41,,,26,60,,,,,,12.8
Bonneville,11/6/1990,Fa,5,5,41,,,6,34,,,,,,12.2
Bonneville,11/7/1990,Fa,10,3,43,,,11,22,,,,,,12.2
Bonneville,11/8/1990,Fa,10,4,23,,,11,11,,,,,,12.2
Bonneville,11/9/1990,Fa,18,4,49,,,21,34,,,,,,12.2
Bonneville,11/10/1990,Fa,19,6,28,,,9,42,,,,1,,12.2
Bonneville,11/11/1990,Fa,9,7,15,,,6,27,,,,2,,12.2
Bonneville,11/12/1990,Fa,3,,33,,,15,28,,,,3,,12.2
Bonneville,11/13/1990,Fa,1,-1,47,,,12,29,,,,1,,12.2
Bonneville,11/14/1990,Fa,-3,6,-30,,,18,83,,,,3,,12.2
Bonneville,11/15/1990,Fa,,-2,28,,,10,41,,,,3,,12.2
