Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,4/19/00,Sp,7164,245,43,14,,,,,,,,,10.8
Bonneville,4/20/00,Sp,5551,241,36,10,,,,,11,,,,10.9
Bonneville,4/21/00,Sp,7434,327,46,11,,,,,19,,,,11.1
Bonneville,4/22/00,Sp,6513,283,51,20,,,,,23,,,,11.2
Bonneville,4/23/00,Sp,4357,285,47,14,,,,,8,,,,11.1
Bonneville,4/24/00,Sp,3399,304,43,9,,,,1,1,,,,10.9
Bonneville,4/25/00,Sp,5877,567,33,6,,,,,1,,,,10.8
Bonneville,4/26/00,Sp,4457,535,30,10,,,,,1,,,,10.9
Bonneville,4/27/00,Sp,7606,746,19,2,,,,4,8,,,,10.9
Bonneville,4/28/00,Sp,6842,646,19,6,,,,1,5,,,,10.9
Bonneville,4/29/00,Sp,3432,432,38,5,,,,,5,,,,10.9
Bonneville,4/30/00,Sp,3233,552,16,-1,,,,,1,,,,10.9
Bonneville,5/1/00,Sp,4666,703,29,6,,,,,6,,,,11.1
Bonneville,5/2/00,Sp,5211,972,21,-2,,,,2,6,,,,11.3
Bonneville,5/3/00,Sp,4633,818,26,-1,,,,2,5,,,,11.3
Bonneville,5/4/00,Sp,4522,1004,15,-5,,,,6,4,,,,11.4
Bonneville,5/5/00,Sp,4368,1104,24,,,,,36,11,,,,11.6
Bonneville,5/6/00,Sp,3223,941,40,-2,,,,23,6,,,,11.8
Bonneville,5/7/00,Sp,3449,983,39,1,,,,50,12,,,,12.1
Bonneville,5/8/00,Sp,2364,873,49,6,,,,134,13,,,,12.2
Bonneville,5/9/00,Sp,2270,736,42,12,,,,61,5,,,,12.3
Bonneville,5/10/00,Sp,1249,559,55,18,,,,68,20,,,,12.1
Bonneville,5/11/00,Sp,992,511,55,9,,,,32,-1,,,,11.9
Bonneville,5/12/00,Sp,1432,705,78,22,,,,55,10,,,,11.9
Bonneville,5/13/00,Sp,1399,585,80,34,,,,115,7,,,,12.2
Bonneville,5/14/00,Sp,1300,480,53,18,,,,568,11,,,,12.4
Bonneville,5/15/00,Sp,1184,377,54,7,,,,2075,19,,,,12.7
Bonneville,5/16/00,Sp,1116,368,80,14,,,,2048,25,,,,12.8
Bonneville,5/17/00,Sp,1085,329,47,10,,,,1063,18,,,,12.8
Bonneville,5/18/00,Sp,827,292,87,7,,,,1697,13,,,,12.8
Bonneville,5/19/00,Sp,986,238,77,8,,,,4540,12,,,,13.1
Bonneville,5/20/00,Sp,737,185,90,16,,,,7733,24,,,,13.4
Bonneville,5/21/00,Sp,748,222,95,13,,,,8317,48,,,,13.7
Bonneville,5/22/00,Sp,909,203,91,20,,,,14439,228,,,,14.1
Bonneville,5/23/00,Sp,633,167,67,10,1,,,22614,332,,,,14.3
Bonneville,5/24/00,Sp,632,213,72,11,,,,26921,241,,,,14.7
Bonneville,5/25/00,Sp,666,216,61,16,6,,,24599,198,,,,14.1
Bonneville,5/26/00,Sp,765,278,59,6,2,,,16619,107,,,,14.7
Bonneville,5/27/00,Sp,869,274,86,19,6,,,13527,128,,,,14.8
Bonneville,5/28/00,Sp,784,267,95,25,14,,,21379,191,,,,14.9
Bonneville,5/29/00,Sp,771,268,124,27,25,,,17040,212,,,,15
Bonneville,5/30/00,Sp,493,140,70,20,39,,,19222,201,,,,15
Bonneville,5/31/00,Sp,562,150,87,19,47,,,24359,92,,,,14.7
Bonneville,6/1/00,Su,482,150,86,18,66,,,33022,42,,,,14.7
Bonneville,6/2/00,Su,459,200,134,28,70,,,71836,311,,,,15.1
Bonneville,6/3/00,Su,471,226,135,18,129,,,54037,446,,,,15.2
Bonneville,6/4/00,Su,518,223,156,36,240,,,28923,364,,,,15.4
Bonneville,6/5/00,Su,643,241,164,50,432,,,37483,246,,,,15.6
Bonneville,6/6/00,Su,702,203,193,53,502,,,43097,130,,,,15.5
Bonneville,6/7/00,Su,549,171,200,40,526,,,35814,238,,,,15.5
Bonneville,6/8/00,Su,479,178,162,49,606,,,35401,136,,,,15.4
Bonneville,6/9/00,Su,522,163,197,62,641,,,20751,177,,,,15.4
Bonneville,6/10/00,Su,525,172,181,46,682,,,20287,90,,,,15.4
Bonneville,6/11/00,Su,597,185,221,58,1066,,,10489,189,,,,15.4
Bonneville,6/12/00,Su,486,221,245,55,1251,,,13327,217,,,,15.4
Bonneville,6/13/00,Su,489,290,233,63,1646,,,57103,261,,,,15.6
Bonneville,6/14/00,Su,550,239,255,73,2032,,,100900,351,,,,16.1
Bonneville,6/15/00,Su,566,242,263,86,2016,,,43412,449,,,,16.4
Bonneville,6/16/00,Su,629,216,306,91,2256,,,35300,225,,,,16.4
Bonneville,6/17/00,Su,559,198,252,96,2987,,,30868,361,,,,16.5
Bonneville,6/18/00,Su,734,264,313,102,3934,,,29820,299,,,,16.6
Bonneville,6/19/00,Su,735,302,472,147,4809,,,18036,309,,,,16.5
Bonneville,6/20/00,Su,691,377,611,220,7587,,,21415,158,,,,16.5
Bonneville,6/21/00,Su,651,341,704,262,8450,,,18429,180,,,,16.7
Bonneville,6/22/00,Su,910,299,891,300,8867,,,41683,181,,,,16.9
Bonneville,6/23/00,Su,652,286,770,336,5612,,,26250,195,,,,17
Bonneville,6/24/00,Su,542,208,899,401,4590,,,22037,339,,,,17.2
Bonneville,6/25/00,Su,641,318,769,355,3933,,,23465,192,,,,17.6
Bonneville,6/26/00,Su,705,233,828,388,4031,,,27883,320,,,,18.1
Bonneville,6/27/00,Su,630,229,924,408,3276,,,22063,541,,,,18.5
Bonneville,6/28/00,Su,654,261,868,417,2803,,,14518,492,,,,19
Bonneville,6/29/00,Su,707,267,997,482,2799,,,15031,321,,,,19.3
Bonneville,6/30/00,Su,696,310,1044,480,2272,,,8907,193,,,,19.1
Bonneville,7/1/00,Su,722,314,1305,624,2220,,,10415,189,,,,18.8
Bonneville,7/2/00,Su,382,218,1193,567,1491,,,5639,119,,,,18.5
Bonneville,7/3/00,Su,352,140,930,410,1241,,,2671,64,,,,18.2
Bonneville,7/4/00,Su,299,165,1116,580,1015,,,2004,69,,,,18.2
Bonneville,7/5/00,Su,437,213,1327,656,943,,,2940,50,,,,18.3
Bonneville,7/6/00,Su,342,183,1163,528,727,,,2174,79,,,,18.5
Bonneville,7/7/00,Su,419,216,1192,590,787,,,4943,144,,,,18.9
Bonneville,7/8/00,Su,507,233,1283,596,712,,,7409,251,,,,19
Bonneville,7/9/00,Su,531,244,1283,585,644,,,3468,156,,,,18.9
Bonneville,7/10/00,Su,463,237,1674,799,493,,,1544,106,,,,18.9
Bonneville,7/11/00,Su,415,254,1631,746,387,,,759,63,,,,18.9
Bonneville,7/12/00,Su,389,244,1608,764,349,,,746,101,,,,19
Bonneville,7/13/00,Su,390,253,2005,950,293,,,1207,90,,,,19.3
Bonneville,7/14/00,Su,663,244,1836,808,284,,,703,155,,,,19.4
Bonneville,7/15/00,Su,415,236,2036,942,272,,,648,162,,,,19.3
Bonneville,7/16/00,Su,478,256,2821,1316,202,,,793,135,,,,19.3
Bonneville,7/17/00,Su,461,254,3757,1819,168,,,705,126,,,,19.5
Bonneville,7/18/00,Su,363,205,4418,2062,150,,,471,148,,,,19.6
Bonneville,7/19/00,Su,304,218,3928,1709,115,,,477,115,,,,19.7
Bonneville,7/20/00,Su,370,185,3238,1325,76,,,542,93,,,,19.9
Bonneville,7/21/00,Su,267,158,3404,1371,96,,,535,129,,,,20
Bonneville,7/22/00,Su,246,162,2930,1215,83,,,367,129,,,,21.1
Bonneville,7/23/00,Su,338,177,2951,1208,66,,,170,140,,,,20
Bonneville,7/24/00,Su,325,203,3157,1186,42,,,214,71,,,,20
Bonneville,7/25/00,Su,452,203,4183,1707,47,,,170,181,,,,7.6
Bonneville,7/26/00,Su,288,195,4096,1558,55,,,203,160,,,,18.9
Bonneville,7/27/00,Su,323,170,3713,1337,33,,,151,162,,,,20.6
Bonneville,7/28/00,Su,392,158,3459,1266,29,1,,130,146,,,,20.7
Bonneville,7/29/00,Su,260,86,3794,1316,18,1,,118,195,,,,21
Bonneville,7/30/00,Su,423,160,3564,1202,14,,,155,224,,,,21.3
Bonneville,7/31/00,Su,426,157,3824,1388,29,,,87,232,,,,21.6
Bonneville,8/1/00,Fa,358,146,4457,1419,6,,,60,317,,,,21.6
Bonneville,8/2/00,Fa,445,135,3631,1061,12,,,83,154,,,,21.4
Bonneville,8/3/00,Fa,320,161,2833,840,8,,,147,134,,,,21.3
Bonneville,8/4/00,Fa,354,126,2604,800,6,2,,59,149,,,,21.4
Bonneville,8/5/00,Fa,544,164,2555,706,5,,,38,329,,,,21.7
Bonneville,8/6/00,Fa,567,183,2502,800,5,,,46,263,,,,21.9
Bonneville,8/7/00,Fa,728,138,3096,981,6,7,,31,172,,,,21.9
Bonneville,8/8/00,Fa,686,109,3572,1062,4,4,,34,152,,,,21.8
Bonneville,8/9/00,Fa,723,104,3036,904,,10,,43,135,,,,21.8
Bonneville,8/10/00,Fa,1100,73,2630,788,4,8,,41,233,,,,21.7
Bonneville,8/11/00,Fa,1154,152,2701,786,3,9,,37,105,,,,21.4
Bonneville,8/12/00,Fa,632,128,2334,705,3,17,7,23,111,,,,21.2
Bonneville,8/13/00,Fa,1313,151,3596,1029,1,22,4,23,109,,,,21
Bonneville,8/14/00,Fa,861,138,3959,1088,,34,2,29,79,,,,20.8
Bonneville,8/15/00,Fa,1159,155,4945,1250,1,22,20,18,35,,,,20.7
Bonneville,8/16/00,Fa,1040,171,4510,1084,1,72,50,21,46,,,,20.6
Bonneville,8/17/00,Fa,2309,161,4019,993,,106,68,21,56,,,,20.5
Bonneville,8/18/00,Fa,3344,198,3928,917,,159,24,14,23,,,,20.4
Bonneville,8/19/00,Fa,5222,310,4009,960,,226,21,9,36,,,,20.3
Bonneville,8/20/00,Fa,4065,235,4008,905,,429,122,4,42,,,,20.2
Bonneville,8/21/00,Fa,4516,324,4014,891,,472,25,5,67,,,,20.3
Bonneville,8/22/00,Fa,5048,440,3945,850,,419,64,6,102,,,,20.3
Bonneville,8/23/00,Fa,5175,642,3956,918,,606,81,5,29,,,,20.6
Bonneville,8/24/00,Fa,6153,680,4081,816,,619,72,5,56,,,,20.6
Bonneville,8/25/00,Fa,6673,731,3977,840,,528,66,,137,,,,20.6
Bonneville,8/26/00,Fa,3975,725,3094,618,1,497,68,,72,,,,20.5
Bonneville,8/27/00,Fa,4617,649,2652,523,,432,67,3,86,,,,20.2
Bonneville,8/28/00,Fa,5594,708,2346,440,,786,87,1,72,,,,20.1
Bonneville,8/29/00,Fa,5984,876,2540,474,,1586,127,3,24,,,,20
Bonneville,8/30/00,Fa,6100,992,2566,489,,2062,130,5,45,,,,20.1
Bonneville,8/31/00,Fa,6998,1166,3224,570,,2841,130,8,38,,,,20.1
Bonneville,9/1/00,Fa,8190,1633,3816,702,,3065,252,,49,,,,19.9
Bonneville,9/2/00,Fa,5682,1198,3249,571,,2411,264,,49,,,,19.8
Bonneville,9/3/00,Fa,6881,1181,2802,485,,2295,248,,29,,,,19.7
Bonneville,9/4/00,Fa,5644,1108,2398,440,,2478,262,,43,,,,19.6
Bonneville,9/5/00,Fa,4909,1041,2430,402,,2811,333,,41,,,,19.4
Bonneville,9/6/00,Fa,9143,1744,3290,521,,4383,391,,74,,,,19.2
Bonneville,9/7/00,Fa,7201,1678,3704,587,,3701,411,,62,,,,19.3
Bonneville,9/8/00,Fa,6181,2015,3907,574,,3185,491,,81,,,,19.4
Bonneville,9/9/00,Fa,5814,2033,3463,490,,2760,442,,43,,,,19.1
Bonneville,9/10/00,Fa,5126,1392,3397,462,,1566,373,,56,,,,19
Bonneville,9/11/00,Fa,4315,1710,3105,414,,1589,334,,39,,,,19.1
Bonneville,9/12/00,Fa,2820,1357,2630,358,,1513,442,,61,,,,19.4
Bonneville,9/13/00,Fa,2550,1307,2807,336,,1981,338,,42,,,,19.6
Bonneville,9/14/00,Fa,3093,1578,2926,352,,2163,503,,46,,,,19.6
Bonneville,9/15/00,Fa,3269,1773,3055,355,,2053,373,,91,,,,19.7
Bonneville,9/16/00,Fa,2621,1448,2311,250,,1428,289,,15,,,,19.5
Bonneville,9/17/00,Fa,2551,1662,2414,252,,1010,228,,24,,,,19.4
Bonneville,9/18/00,Fa,2335,1752,2417,260,,904,213,,41,,,,19.4
Bonneville,9/19/00,Fa,1581,1573,2296,233,,745,305,,58,,,,19.4
Bonneville,9/20/00,Fa,1613,1530,2058,174,,666,313,,21,,,,19.4
Bonneville,9/21/00,Fa,1427,1164,1322,118,,463,232,,13,,,,19.2
Bonneville,9/22/00,Fa,884,974,859,94,,276,197,,11,,,,18.5
Bonneville,9/23/00,Fa,704,852,652,78,,185,98,,-11,,,,18.1
Bonneville,9/24/00,Fa,512,733,673,67,,184,104,,12,,,,17.7
Bonneville,9/25/00,Fa,870,881,846,80,,181,40,,-3,,,,17.5
Bonneville,9/26/00,Fa,819,1051,955,99,,433,111,,1,,,,17.5
Bonneville,9/27/00,Fa,545,848,803,82,,486,86,,5,,,,17.6
Bonneville,9/28/00,Fa,749,760,774,68,,765,139,,12,,,,17.8
Bonneville,9/29/00,Fa,579,634,669,65,,806,123,,12,,,,17.9
Bonneville,9/30/00,Fa,330,520,511,54,,452,78,,21,,,,17.9
Bonneville,10/1/00,Fa,866,549,633,75,,1365,96,,-3,,,,18.1
Bonneville,10/2/00,Fa,333,459,477,81,,744,79,,49,,,,17.8
Bonneville,10/3/00,Fa,104,72,200,31,,90,20,,-258,,,,17.4
Bonneville,10/4/00,Fa,162,120,468,108,,447,41,,-10,,,,17.1
Bonneville,10/5/00,Fa,261,285,547,87,,774,78,,34,,,,16.8
Bonneville,10/6/00,Fa,398,384,473,71,,1098,69,,15,,,,16.2
Bonneville,10/7/00,Fa,394,334,476,85,,1115,51,,19,,,,16.1
Bonneville,10/8/00,Fa,384,336,516,77,,1155,37,,26,,,,16.3
Bonneville,10/9/00,Fa,330,316,389,64,,1217,47,,40,,,,16.6
Bonneville,10/10/00,Fa,295,291,383,43,,1890,138,,3,,,,16.2
Bonneville,10/11/00,Fa,249,246,267,41,,1127,68,,28,,,,15.6
Bonneville,10/12/00,Fa,206,190,218,22,,1129,73,,6,,,,15.9
Bonneville,10/13/00,Fa,192,240,212,38,,944,119,,27,,,,15.8
Bonneville,10/14/00,Fa,132,208,209,28,,743,104,,6,,,,15.6
Bonneville,10/15/00,Fa,91,90,121,23,,534,87,,8,,,,15.5
Bonneville,10/16/00,Fa,170,114,109,21,,917,101,,15,,,,15.5
Bonneville,10/17/00,Fa,180,133,158,27,,1799,82,,33,,,,15.5
Bonneville,10/18/00,Fa,107,104,143,26,,1683,96,,15,,,,15.7
Bonneville,10/19/00,Fa,132,120,129,24,,1742,147,,19,,,,15.6
Bonneville,10/20/00,Fa,115,77,102,24,,1127,102,,8,,,,11.9
Bonneville,10/21/00,Fa,134,77,103,20,,1256,90,,10,,,,12.7
Bonneville,10/22/00,Fa,59,56,93,24,,596,52,,,,,,11.6
Bonneville,10/23/00,Fa,83,77,89,27,,485,25,,6,,,,14.3
Bonneville,10/24/00,Fa,101,69,82,21,,541,58,,5,,,,13.9
Bonneville,10/25/00,Fa,61,39,58,16,,305,52,,4,,,,13.7
Bonneville,10/26/00,Fa,74,56,63,12,,392,46,,1,,,,13.6
Bonneville,10/27/00,Fa,69,38,59,7,,331,40,,-1,,,,13.8
Bonneville,10/28/00,Fa,107,49,40,5,,265,30,,10,,,,13.9
Bonneville,10/29/00,Fa,96,25,49,1,,222,28,,2,,,,13.9
Bonneville,10/30/00,Fa,44,19,48,16,,105,11,,6,,,,13.8
Bonneville,10/31/00,Fa,52,7,40,6,,103,17,,,,,,13.8
Bonneville,11/1/00,Fa,15,,20,3,,70,,,,,,,13.6
Bonneville,11/2/00,Fa,12,,20,2,,39,,,,,1,,13.5
Bonneville,11/3/00,Fa,4,,19,7,,89,15,,,,,,13.5
Bonneville,11/4/00,Fa,,,,,,,,,,,,,13.2
Bonneville,11/5/00,Fa,18,,13,1,,29,5,,,,,,12.9
Bonneville,11/6/00,Fa,8,,8,1,,39,7,,,,2,,12.8
Bonneville,11/7/00,Fa,11,,23,6,,35,4,,,,,,12.6
Bonneville,11/8/00,Fa,3,,16,7,,30,6,,,,,,12.3
Bonneville,11/9/00,Fa,18,,17,2,,41,2,,1,,4,,12
Bonneville,11/10/00,Fa,10,,18,1,,34,7,,,,1,,11.7
Bonneville,11/11/00,Fa,3,,11,1,,39,5,,,,,,11.3
Bonneville,11/12/00,Fa,4,,12,6,,9,,,,,3,,11.1
Bonneville,11/13/00,Fa,4,,6,1,,18,1,,,,,,10.6
Bonneville,11/14/00,Fa,7,,11,1,,4,,,,,4,,10.3
Bonneville,11/15/00,Fa,,,3,,,17,-1,,,,2,,10.3
